wealth_measure,group,parent_status,tenure_status,wealth,liquid_wealth,total_wealth,ergodic_mass,population_share,within_group_share,group_population_share,total_population_mass,liquidated_housing_discount_1_minus_psi
total_wealth_net_liquidation,childless_owner,childless,owner,9.295234446122,nan,9.295234446122,2.5043754053373687e-08,2.5043754053374785e-08,1.6731047742211992e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.326572599416,nan,9.326572599416,4.0500005131734036e-06,4.0500005131735814e-06,2.7056946733095358e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.35791075271,nan,9.35791075271,0.00016152467343292379,0.00016152467343293086,0.0010791022052811581,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.389248906003,nan,9.389248906003,0.00013238689791991135,0.00013238689791991715,0.0008844406892116877,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.434769329843,nan,9.434769329843,2.2488676503665705e-08,2.248867650366669e-08,1.5024070250813915e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.466107483137,nan,9.466107483137,3.3089431901985203e-06,3.3089431901986656e-06,2.210614525821091e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.497445636431,nan,9.497445636431,0.00014629239534376493,0.00014629239534377135,0.0009773395177107478,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.528783789724,nan,9.528783789724,0.00012337377821402854,0.00012337377821403396,0.0008242264993645859,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.56954413336,nan,9.56954413336,6.619204659456408e-12,6.619204659456698e-12,4.422109757858703e-11,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.574304213564,nan,9.574304213564,2.2941526587611878e-08,2.2941526587612884e-08,1.5326607017403325e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.605642366858,nan,9.605642366858,2.5502662477340477e-06,2.5502662477341595e-06,1.7037631920220134e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.636980520151,nan,9.636980520151,0.00012950186556836906,0.00012950186556837475,0.0008651665764294719,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.668318673445,nan,9.668318673445,0.00011780710923976153,0.00011780710923976669,0.0007870371050848553,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.713839097285,nan,9.713839097285,2.3332651642720513e-08,2.3332651642721535e-08,1.5587906978912742e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.745177250579,nan,9.745177250579,1.8230069473974504e-06,1.8230069473975304e-06,1.2179011264160723e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.776515403872,nan,9.776515403872,0.00011392455280655085,0.00011392455280655585,0.000761098806494541,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.807853557166,nan,9.807853557166,0.0001342195786405858,0.00013421957864059167,0.0008966843283116752,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.853373981006,nan,9.853373981006,4.344522175755144e-08,4.3445221757553343e-08,2.9024565480376153e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.8847121343,nan,9.8847121343,1.4508176592735899e-06,1.4508176592736534e-06,9.692516333940252e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.916050287593,nan,9.916050287593,9.539901611130786e-05,9.539901611131204e-05,0.0006373347580864484,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,9.947388440887,nan,9.947388440887,0.00011487968858915437,0.00011487968858915942,0.0007674798076595327,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.024247018021,nan,10.024247018021,1.166223342901443e-06,1.1662233429014943e-06,7.791219473958058e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.055585171314,nan,10.055585171314,8.446541526448854e-05,8.446541526449224e-05,0.0005642903585237635,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.086923324608,nan,10.086923324608,0.00011364782959707912,0.00011364782959708411,0.0007592500943489168,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.140972704789,nan,10.140972704789,5.897430008155919e-12,5.8974300081561776e-12,3.939911836401313e-11,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.163781901741,nan,10.163781901741,1.0325484030679585e-06,1.0325484030680038e-06,6.898173728689664e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.195120055035,nan,10.195120055035,7.149388885602977e-05,7.14938888560329e-05,0.0004776311351634178,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.226458208329,nan,10.226458208329,0.00011597119695329499,0.00011597119695330007,0.0007747718767768623,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.303316785462,nan,10.303316785462,7.804962888480891e-07,7.804962888481233e-07,5.21428242886674e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.334654938756,nan,10.334654938756,6.376368460574675e-05,6.376368460574954e-05,0.00042598775290814746,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.36599309205,nan,10.36599309205,0.00010750077437323151,0.00010750077437323623,0.0007181832981309779,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.424802552435,nan,10.424802552435,6.260352572009623e-08,6.260352572009897e-08,4.182370484159208e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.442851669183,nan,10.442851669183,6.732624313293949e-07,6.732624313294244e-07,4.4978823293037345e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.474189822477,nan,10.474189822477,5.6459451821922096e-05,5.645945182192457e-05,0.000377190169620135,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.505527975771,nan,10.505527975771,0.00012014858789541323,0.0001201485878954185,0.0008026798841552725,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.582386552904,nan,10.582386552904,5.53056953779758e-07,5.530569537797822e-07,3.6948223809141523e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.613724706198,nan,10.613724706198,4.829214205154043e-05,4.829214205154255e-05,0.00032262660482770643,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.645062859492,nan,10.645062859492,0.0001021009156150173,0.00010210091561502178,0.0006821083173224545,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.712401276217,nan,10.712401276217,5.335678886290762e-12,5.335678886290996e-12,3.564621262187221e-11,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.721921436625,nan,10.721921436625,5.187841418599902e-07,5.18784141860013e-07,3.4658550898014047e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.753259589919,nan,10.753259589919,4.032469095827216e-05,4.032469095827393e-05,0.0002693982412440715,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.784597743213,nan,10.784597743213,9.688397044104945e-05,9.68839704410537e-05,0.0006472553321876638,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.861456320346,nan,10.861456320346,3.9608025950999983e-07,3.960802595100172e-07,2.6461039816499914e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.89279447364,nan,10.89279447364,3.283774732215805e-05,3.2837747322159496e-05,0.0002193800166791322,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.924132626933,nan,10.924132626933,9.20647521089628e-05,9.206475210896684e-05,0.0006150594514014033,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,10.996231123863,nan,10.996231123863,4.7656182687831145e-08,4.7656182687833236e-08,3.183779340998075e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.000991204067,nan,11.000991204067,3.6082966862344774e-07,3.6082966862346357e-07,2.4106044164461735e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.032329357361,nan,11.032329357361,2.7013114233493298e-05,2.7013114233494483e-05,0.00018046723464189214,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.063667510654,nan,11.063667510654,9.611276145735257e-05,9.611276145735678e-05,0.000642103095706681,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.140526087788,nan,11.140526087788,3.1896909644185617e-07,3.1896909644187015e-07,2.130945372441079e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.171864241082,nan,11.171864241082,2.2766521415265618e-05,2.2766521415266617e-05,0.0001520969084391675,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.203202394375,nan,11.203202394375,8.673594953015237e-05,8.673594953015618e-05,0.0005794591775108005,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.280060971509,nan,11.280060971509,6.74643483462357e-07,6.746434834623865e-07,4.507108761220383e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.283829847646,nan,11.283829847646,4.657740194528999e-12,4.6577401945292035e-12,3.1117089474445833e-11,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.311399124803,nan,11.311399124803,2.119871512870162e-05,2.119871512870255e-05,0.00014162282305438923,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.342737278096,nan,11.342737278096,8.20028478258821e-05,8.200284782588569e-05,0.0005478386183829155,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.450934008524,nan,11.450934008524,1.6878251327016856e-05,1.6878251327017595e-05,0.00011275898499703186,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.482272161817,nan,11.482272161817,7.506896546394393e-05,7.506896546394723e-05,0.0005015152450622768,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.567659695292,nan,11.567659695292,3.569641305240097e-08,3.569641305240254e-08,2.384779812693397e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.590468892244,nan,11.590468892244,1.3852600783496894e-05,1.3852600783497502e-05,9.254544049927206e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.621807045538,nan,11.621807045538,7.331349052850292e-05,7.331349052850613e-05,0.0004897873967163282,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.730003775965,nan,11.730003775965,1.188675054542634e-05,1.1886750545426862e-05,7.941213224320951e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.761341929259,nan,11.761341929259,6.988505630487007e-05,6.988505630487313e-05,0.0004668829645156344,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.851489542937,nan,11.851489542937,7.667551669988959e-07,7.667551669989296e-07,5.122481748665029e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.855258419074,nan,11.855258419074,3.921485167186522e-12,3.921485167186694e-12,2.6198370824415345e-11,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.869538659686,nan,11.869538659686,9.188893048441737e-06,9.18889304844214e-06,6.138848351724969e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,11.90087681298,nan,11.90087681298,6.666535524108953e-05,6.666535524109246e-05,0.0004453730215178888,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.009073543407,nan,12.009073543407,7.412197910195865e-06,7.41219791019619e-06,4.9518868794954025e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.040411696701,nan,12.040411696701,4.8532447621263584e-05,4.853244762126571e-05,0.0003242320206735851,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.13908826672,nan,12.13908826672,2.7114714216147234e-08,2.711471421614842e-08,1.811459963629856e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.148608427128,nan,12.148608427128,6.705666479489264e-06,6.705666479489558e-06,4.47987253718345e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.179946580422,nan,12.179946580422,4.775251238287664e-05,4.775251238287873e-05,0.00031902148646953773,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.288143310849,nan,12.288143310849,5.819367208161353e-06,5.819367208161608e-06,3.887760212854128e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.319481464143,nan,12.319481464143,6.451772514599443e-05,6.451772514599726e-05,0.0004310252917098623,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.422918114366,nan,12.422918114366,5.51087339800265e-07,5.510873398002891e-07,3.6816639281301194e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.426686990503,nan,12.426686990503,3.4801713817441757e-12,3.4801713817443284e-12,2.3250074016438374e-11,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.42767819457,nan,12.42767819457,4.744822306779462e-06,4.74482230677967e-06,3.169886127049926e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.459016347864,nan,12.459016347864,4.2060881176175064e-05,4.206088117617691e-05,0.0002809972536618531,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.567213078291,nan,12.567213078291,3.877637803058922e-06,3.877637803059092e-06,2.590543856632595e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.598551231585,nan,12.598551231585,3.7586605019124964e-05,3.758660501912661e-05,0.00025110583728877076,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.706747962012,nan,12.706747962012,7.865735811627923e-06,7.865735811628268e-06,5.254883158151964e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.710516838149,nan,12.710516838149,1.8613826737738623e-08,1.861382673773944e-08,1.243538900560373e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.738086115306,nan,12.738086115306,4.45728358329784e-05,4.457283583298035e-05,0.00029777893631201735,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.877620999026,nan,12.877620999026,4.449042054448449e-05,4.4490420544486444e-05,0.00029722834229023416,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.994346685795,nan,12.994346685795,4.199288954489983e-07,4.199288954490167e-07,2.805430201525667e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,12.998115561932,nan,12.998115561932,2.8891048604866948e-12,2.8891048604868216e-12,1.9301320101627475e-11,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.017155882747,nan,13.017155882747,3.069210654815302e-05,3.069210654815437e-05,0.00020504557698171035,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.156690766468,nan,13.156690766468,3.0235160918530638e-05,3.0235160918531963e-05,0.00020199284809429449,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.27817653344,nan,13.27817653344,7.819258814299948e-06,7.81925881430029e-06,5.22383314625871e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.281945409577,nan,13.281945409577,1.5287900372876915e-08,1.5287900372877587e-08,1.0213428484869156e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.296225650189,nan,13.296225650189,3.624013480857785e-05,3.6240134808579446e-05,0.0002421104377459873,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.43576053391,nan,13.43576053391,2.693384092617302e-05,2.6933840926174202e-05,0.00017993763133775814,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.565775257223,nan,13.565775257223,3.3078312478716233e-07,3.3078312478717684e-07,2.209871667537215e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.56954413336,nan,13.56954413336,2.7862224897047243e-12,2.7862224897048467e-12,1.8613991095873556e-11,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.575295417631,nan,13.575295417631,2.431354669673499e-05,2.4313546696736057e-05,0.00016243216160748643,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.714830301352,nan,13.714830301352,2.0734706790835475e-05,2.0734706790836383e-05,0.00013852291014313897,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.849605104869,nan,13.849605104869,4.491990672972675e-06,4.491990672972872e-06,3.0009762213326177e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.853373981006,nan,13.853373981006,1.2207481551848903e-08,1.2207481551849439e-08,8.155484845477552e-08,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.854365185073,nan,13.854365185073,2.3612743698766517e-05,2.3612743698767554e-05,0.00015775028827814974,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,13.993900068794,nan,13.993900068794,1.8051392036658183e-05,1.8051392036658976e-05,0.00012059641750795263,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,14.133434952515,nan,14.133434952515,4.2128487497928284e-05,4.2128487497930133e-05,0.0002814489130235118,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,14.137203828652,nan,14.137203828652,2.0284895192078892e-07,2.0284895192079782e-07,1.3551784176650584e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,14.140972704789,nan,14.140972704789,2.171366534234758e-12,2.1713665342348535e-12,1.4506306471744461e-11,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,14.421033676298,nan,14.421033676298,2.377429355890869e-06,2.3774293558909734e-06,1.5882955874895294e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,14.424802552435,nan,14.424802552435,8.267396957760453e-09,8.267396957760816e-09,5.5232219941672324e-08,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,14.704863523943,nan,14.704863523943,4.6524504634143226e-05,4.6524504634145266e-05,0.0003108175022633052,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,14.70863240008,nan,14.70863240008,1.6530026624562994e-07,1.653002662456372e-07,1.1043259091515567e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,14.712401276217,nan,14.712401276217,1.9262570522726426e-12,1.926257052272727e-12,1.2868797000905141e-11,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,14.992462247726,nan,14.992462247726,1.5501566391405504e-06,1.5501566391406184e-06,1.0356172913251233e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,14.996231123863,nan,14.996231123863,6.459787232577605e-09,6.459787232577888e-09,4.315607331171178e-08,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,15.276292095372,nan,15.276292095372,2.9034069794803804e-05,2.9034069794805078e-05,0.00019396868650454528,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,15.280060971509,nan,15.280060971509,1.155162766906489e-07,1.1551627669065397e-07,7.717326788127672e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,15.283829847646,nan,15.283829847646,1.5730206596487715e-12,1.5730206596488406e-12,1.050892118648802e-11,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,15.563890819155,nan,15.563890819155,8.556067024816818e-07,8.556067024817193e-07,5.7160745778243915e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,15.567659695292,nan,15.567659695292,4.333369733589999e-09,4.333369733590189e-09,2.89500590617659e-08,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,15.847720666801,nan,15.847720666801,1.6278474644379575e-05,1.627847464438029e-05,0.0001087520408741646,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,15.851489542937,nan,15.851489542937,7.092945208111944e-08,7.092945208112255e-08,4.7386028730715857e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,15.855258419074,nan,15.855258419074,1.4114947686746625e-12,1.4114947686747245e-12,9.429810847146908e-12,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,16.135319390583,nan,16.135319390583,4.7382362001334584e-07,4.7382362001336665e-07,3.1654861291704256e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,16.13908826672,nan,16.13908826672,2.7137568775041435e-09,2.7137568775042626e-09,1.812986814257646e-08,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,16.419149238229,nan,16.419149238229,8.492985344073803e-06,8.492985344074176e-06,5.6739314306779605e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,16.422918114366,nan,16.422918114366,4.07792445600574e-08,4.0779244560059186e-08,2.7243498964714837e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,16.706747962012,nan,16.706747962012,2.3758788236511426e-07,2.375878823651247e-07,1.5872597192697162e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,16.710516838149,nan,16.710516838149,1.4875437946340024e-09,1.4875437946340676e-09,9.937873608569463e-09,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,16.901028639528,nan,16.901028639528,9.455044780246276e-13,9.45504478024669e-13,6.316657050932119e-12,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,16.990577809658,nan,16.990577809658,4.068709110436581e-06,4.06870911043676e-06,2.718193375913504e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,16.994346685795,nan,16.994346685795,2.105745022064935e-08,2.1057450220650272e-08,1.4067907080547134e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,17.27817653344,nan,17.27817653344,1.096153747326336e-07,1.0961537473263841e-07,7.323103653004819e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,17.281945409577,nan,17.281945409577,9.162482919915281e-10,9.162482919915683e-10,6.12120446653458e-09,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,17.562006381086,nan,17.562006381086,1.6760866954444791e-06,1.6760866954445526e-06,1.1197477208010766e-05,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,17.565775257223,nan,17.565775257223,9.703813036089196e-09,9.70381303608962e-09,6.482852324866859e-08,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,17.768327777003,nan,17.768327777003,2.9158120118623086e-13,2.9158120118624363e-13,1.94797432820227e-12,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,17.849605104869,nan,17.849605104869,4.429312799525827e-08,4.4293127995260215e-08,2.959102846806395e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,18.133434952515,nan,18.133434952515,6.320552141574246e-07,6.320552141574523e-07,4.222588171583376e-06,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,18.137203828652,nan,18.137203828652,3.519382187453281e-09,3.519382187453435e-09,2.3512030694710922e-08,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,18.327715630031,nan,18.327715630031,2.7977388240847234e-10,2.797738824084846e-10,1.869092857893476e-09,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,18.421033676298,nan,18.421033676298,1.1846727530659315e-08,1.1846727530659834e-08,7.914474941816369e-08,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,18.704863523943,nan,18.704863523943,1.104404340824657e-07,1.1044043408247054e-07,7.378223613625657e-07,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,18.70863240008,nan,18.70863240008,7.10963122139295e-10,7.109631221393262e-10,4.749750342585808e-09,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,18.891438499276,nan,18.891438499276,5.61640749682669e-14,5.616407496826936e-14,3.7521683757498034e-13,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,18.992462247726,nan,18.992462247726,1.0536921335684845e-09,1.0536921335685307e-09,7.039429214468207e-09,0.14968431409223737,0.9999999999999561,0.94
total_wealth_net_liquidation,childless_owner,childless,owner,19.195014767506,nan,19.195014767506,1.6533282554181062e-11,1.6533282554181786e-11,1.1045434289122487e-10,0.14968431409223737,0.9999999999999561,0.94
