initial_state,age,z_index,z,liquid_wealth,total_wealth_before_choice,total_wealth_after_tenure,branch_liquid_wealth_after_transaction,branch_liquid_wealth_clipped_to_grid,expected_branch_liquid_wealth_after_transaction,expected_branch_liquid_wealth_clipped_to_grid,liquidated_housing_value_after_tenure,expected_liquidated_housing_value_after_tenure,liquidated_housing_discount_1_minus_psi,consumption,next_liquid_wealth,modal_consumption,modal_next_liquid_wealth,renter_housing_policy,chosen_renter_housing,chosen_tenure_index,chosen_tenure,owner_entry_probability,housing_services_after_tenure,modal_housing_services_after_tenure,expected_total_wealth_after_tenure,expected_children,ergodic_mass,mass_within_age_z_childless_renter
childless_renter,18.0,4,1.5455844104209013,2.8139534883720927,2.8139534883720927,2.8139534883720927,2.8139534883720927,2.8139534883720927,1.0588704923327754,1.0588704923327754,0.0,1.649778016276958,0.94,2.299110228363573,1.876904693256267,2.323006448307814,3.625697251008212,6.0,6.0,0,renter,0.3621231160671101,6.14000124297978,6.0,2.7086485086097336,0.19157205618451828,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,2.953488372093023,2.953488372093023,2.953488372093023,2.953488372093023,2.953488372093023,0.8927655982090662,0.8927655982090662,0.0,1.9370794074509192,0.94,2.3174056273763592,1.6935166509946196,2.3462151678257457,3.7535255770716756,6.0,6.0,0,renter,0.4153460212412625,6.22341705520306,6.0,2.829845005659985,0.20841381027369704,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,3.0930232558139537,3.0930232558139537,3.0930232558139537,3.0930232558139537,3.0930232558139537,0.7696031759552856,0.7696031759552856,0.0,2.1840148750671475,0.94,2.3355476284168275,1.5500438598850415,2.3757338361141658,3.8750439543646507,6.0,6.0,0,renter,0.45492239417414737,6.332125159398848,6.0,2.9536180510224335,0.22346003525208358,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,3.232558139534884,3.232558139534884,3.232558139534884,3.232558139534884,3.232558139534884,0.607250801994547,0.607250801994547,0.0,2.4677888972879165,0.94,2.3500937592689675,1.367612078143952,2.402205726322588,3.999609109737625,6.0,6.0,0,renter,0.49864613642716904,6.467591033712368,6.0,3.075039699282464,0.2335394566497605,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,3.3720930232558146,3.3720930232558146,3.3720930232558146,3.3720930232558146,3.3720930232558146,0.38674884671480336,0.38674884671480336,0.0,2.8062235259485506,0.94,2.35534398346477,1.1329338131941284,2.4235491253780315,4.129302756263577,6.0,6.0,0,renter,0.5506442663369029,6.63003653454285,6.0,3.1929723726633537,0.24040647708019286,0.00011586161304185875,0.03679823489316831
childless_renter,18.0,4,1.5455844104209013,3.5116279069767433,3.5116279069767433,3.147367398763217,-2.5593805632486815,-2.5593805632486815,0.17400770710965438,0.17400770710965438,5.706747962011899,3.1373629878750626,0.94,2.3631237306196198,0.9036566426031435,2.257887785501857,-1.8765162620272773,6.0,nan,4,owner,0.6011629946777006,6.791131772057337,8.0,3.311370694984718,0.24505566607433799,0.00015586364946018478,0.04950308418432072
childless_renter,18.0,4,1.5455844104209013,3.651162790697674,3.651162790697674,3.2869022824841476,-2.419845679527751,-2.419845679527751,0.046912190052865024,0.046912190052865024,5.706747962011899,3.3879955646061197,0.94,2.3757945842808774,0.7597509394622811,2.2887897490213454,-1.7563811799653697,6.0,nan,4,owner,0.6389909814085755,6.91551299433984,8.0,3.4349077546589846,0.24788061146976725,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,3.7906976744186043,3.7906976744186043,3.426437166205078,-2.2803107958068205,-2.2803107958068205,-0.034121795048679016,-0.034121795048679016,5.706747962011899,3.5953303012992452,0.94,2.3861741891802812,0.6666800541683016,2.310603767816931,-1.6271581531795596,6.0,nan,4,owner,0.6699923132181738,7.0201570478863,8.0,3.561208506250566,0.25010748076124967,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,3.9302325581395348,3.9302325581395348,3.5659720499260086,-2.14077591208589,-2.14077591208589,-0.07404443256528621,-0.07404443256528621,5.706747962011899,3.7640203712625313,0.94,2.3975898304597694,0.6159291176116993,2.3306806304435117,-1.496197970224745,6.0,nan,4,owner,0.6949395372962783,7.106951735200861,8.0,3.689975938697245,0.2517242800853321,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,4.069767441860465,4.069767441860465,3.705506933646939,-2.0012410283649595,-2.0012410283649595,-0.08162737210518135,-0.08162737210518135,5.706747962011899,3.9023111251277074,0.94,2.4094340834834016,0.5990388504308871,2.348955219116699,-1.363435513316537,6.0,nan,4,owner,0.7153680510748899,7.178243329914169,8.0,3.8206837530225255,0.2528990584391011,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,4.209302325581396,4.209302325581396,3.8450418173678695,-1.861706144644029,-1.861706144644029,-0.06476652103172037,-0.06476652103172037,5.706747962011899,4.0176247158163285,0.94,2.420774234529961,0.6084930442896886,2.3656207263127285,-1.229063974931171,6.0,nan,4,owner,0.7322790848994316,7.238429406985452,8.0,3.952858194784609,0.254148941017026,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,4.348837209302326,4.348837209302326,3.9845767010888,-1.7221712609230986,-1.7221712609230986,-0.028475046789378372,-0.028475046789378372,5.706747962011899,4.1146735207262015,0.94,2.4317559730465845,0.6388469747503593,2.380632541217227,-1.093038744254274,6.0,nan,4,owner,0.7463947727434217,7.289783186233392,8.0,4.086198473936824,0.25567693272515696,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,4.488372093023255,4.488372093023255,4.124111584809729,-1.5826363772021699,-1.5826363772021699,0.023888581111551573,0.023888581111551573,5.706747962011899,4.196614501197001,0.94,2.4432037804296325,0.6857513128708198,2.3955310722082377,-0.9569002296638908,6.0,nan,4,owner,0.7582321794964173,7.33362770643118,8.0,4.220503082308553,0.25694476691314205,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,4.627906976744185,4.627906976744185,4.263646468530659,-1.4431014934812394,-1.4431014934812394,0.09117990416710876,0.09117990416710876,5.706747962011899,4.264523448222451,0.94,2.4553025803229516,0.747650770660973,2.410865005940208,-0.8211971178144654,6.0,nan,4,owner,0.7677432188814493,7.371759371699543,8.0,4.35570335238956,0.2580359106697513,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,4.767441860465116,4.767441860465116,4.40318135225159,-1.303566609760309,-1.303566609760309,0.171016611577061,0.171016611577061,5.706747962011899,4.320639733954771,0.94,2.467717731948593,0.8225074179500051,2.4258600582556653,-0.6851551245485272,6.0,nan,4,owner,0.7754640720078783,7.404100730702373,8.0,4.491656345531832,0.2589417251043935,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,4.906976744186046,4.906976744186046,4.54271623597252,-1.1640317260393784,-1.1640317260393784,0.2608169421511772,0.2608169421511772,5.706747962011899,4.367390213912777,0.94,2.4799180253124473,0.9079988589252393,2.4405683302416694,-0.5488263509531355,6.0,nan,4,owner,0.7816014910270894,7.432813492868831,8.0,4.6282071560639535,0.25974524804186894,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,5.046511627906977,5.046511627906977,4.682251119693451,-1.024496842318448,-1.024496842318448,0.3595805856858992,0.3595805856858992,5.706747962011899,4.405715179687813,0.94,2.4924673670237585,1.0024793711455229,2.455552198188688,-0.4127731733187584,6.0,nan,4,owner,0.7862670928113857,7.458545791266861,8.0,4.765295765373711,0.2604899728265053,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,5.186046511627907,5.186046511627907,4.821786003414381,-0.8849619585975175,-0.8849619585975175,0.4645635300166384,0.4645635300166384,5.706747962011899,4.438194002714592,0.94,2.504656224569687,1.1037356075828664,2.469597938792136,-0.27578186834081064,6.0,nan,4,owner,0.7898264250850744,7.482719979955507,8.0,4.902757532731231,0.2611777686160719,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,5.325581395348838,5.325581395348838,4.961320887135312,-0.745427074876587,-0.745427074876587,0.5729190380606071,0.5729190380606071,5.706747962011899,4.467502615850936,0.94,2.5165618222709383,1.2086686934191662,2.4827055520520123,-0.13785243601929165,6.0,nan,4,owner,0.7926729880838153,7.50672697107582,8.0,5.040421653911543,0.26180878916427713,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,5.4651162790697665,5.4651162790697665,5.10085577085624,-0.6058921911556583,-0.6058921911556583,0.6839524145152134,0.6839524145152134,5.706747962011899,4.494294032681279,0.94,2.5276204755319673,1.3170745296964381,2.4957235694398183,0.00016659217429570994,6.0,nan,4,owner,0.7948623901936642,7.531147962678407,8.0,5.178246447196492,0.26239065111591453,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,5.604651162790697,5.604651162790697,5.240390654577171,-0.4663573074347278,-0.4663573074347278,0.7981695302420998,0.7981695302420998,5.706747962011899,4.5180927345956805,0.94,2.5397017780201026,1.4275208138317863,2.509798785849473,0.1371284213460366,6.0,nan,4,owner,0.7961927281640726,7.5565283014135725,8.0,5.316262264837781,0.2629271919138581,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,5.7441860465116275,5.7441860465116275,5.379925538298101,-0.3268224237137973,-0.3268224237137973,0.9094372720874722,0.9094372720874722,5.706747962011899,4.544663847958706,0.94,2.5518979622242424,1.534473335436464,2.5239751349083566,0.27398911786854924,6.0,nan,4,owner,0.7976015616316872,7.585324080921665,8.0,5.454101120046178,0.2634253427026382,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,5.883720930232558,5.883720930232558,5.519460422019032,-0.18728753999286685,-0.18728753999286685,1.0167991226992765,1.0167991226992765,5.706747962011899,4.574906499081283,0.94,2.5627171725918494,1.6383766079126036,2.5373899935371385,0.41161130482116265,6.0,nan,4,owner,0.7991785706626402,7.618257540346027,8.0,5.59170562178056,0.2638951517328168,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,6.023255813953488,6.023255813953488,5.658995305739962,-0.04775265627193637,-0.04775265627193637,1.1211424446509073,1.1211424446509073,5.706747962011899,4.607986567144426,0.94,2.574665639874909,1.7375954567179428,2.5526852972740834,0.5473530466656135,6.0,nan,4,owner,0.8007073268091744,7.655458347952885,8.0,5.729129011795333,0.26433998333656994,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,6.162790697674419,6.162790697674419,5.798530189460893,0.09178222744899411,0.09178222744899411,1.228137791299049,1.228137791299049,5.706747962011899,4.638573731992847,0.94,2.5845756980967325,1.841124883415712,2.565643424154447,0.6854319653666459,6.0,nan,4,owner,0.8011501845462092,7.695679770851576,8.0,5.866711523291896,0.26475763915544914,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,6.302325581395349,6.302325581395349,5.938065073181823,0.2313171111699246,0.2313171111699246,1.32461279481788,1.32461279481788,5.706747962011899,4.679050019382821,0.94,2.5946114030680474,1.9330930448221813,2.577832245821745,0.8242801892807431,6.0,nan,4,owner,0.8026904804724211,7.743179467326305,8.0,6.0036628142007,0.26516175205416537,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,6.441860465116278,6.441860465116278,6.077599956902752,0.3708519948908533,0.3708519948908533,1.3666987492583484,1.3666987492583484,5.706747962011899,4.770652012906453,0.94,2.603034414664635,1.9693367986295496,2.590938522322882,0.9622109583609996,6.0,nan,4,owner,0.8122687521438081,7.814122083733692,8.0,6.137350762164802,0.2655586448388247,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,6.581395348837209,6.581395348837209,6.217134840623682,0.5103868786117838,0.5103868786117838,1.4330281313155977,1.4330281313155977,5.706747962011899,4.839465184470313,0.94,2.6088486772615043,2.032937795181681,2.604018160598371,1.1001683656669061,6.0,nan,4,owner,0.8171919884958285,7.881048412360062,8.0,6.272493315785912,0.26593418660334656,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,6.720930232558139,6.720930232558139,6.356669724344613,0.6499217623327143,0.6499217623327143,1.5239040318275663,1.5239040318275663,5.706747962011899,4.885204628686738,0.94,2.615381177984313,2.1210117777914914,2.6175264133411558,1.2376971585055172,6.0,nan,4,owner,0.8175786669216549,7.942848038567813,8.0,6.409108660514304,0.2662921782110484,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,6.8604651162790695,6.8604651162790695,6.496204608065543,0.7894566460536447,0.7894566460536447,1.6371865809223707,1.6371865809223707,5.706747962011899,4.909881823235296,0.94,2.6249605686478104,2.2291676828710307,2.6304548714998375,1.375805745928231,6.0,nan,4,owner,0.8140014796396713,7.998905015260345,8.0,6.547068404157667,0.2666325911292436,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,7.0,7.0,6.635739491786474,0.9289915297745752,0.9289915297745752,1.6567588773225133,1.6567588773225133,5.706747962011899,5.022646655316836,0.94,2.635291435380662,2.2379755893462008,2.6432149195230097,1.5140827434864546,6.0,nan,4,owner,0.8245292805816362,8.093817628386237,8.0,6.67940553263935,0.26698209422605496,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,7.571428571428571,7.571428571428571,7.1161029361616635,-0.017332016353210022,-0.017332016353210022,1.8517051564293703,1.8517051564293703,7.1334349525148735,5.376540010099248,0.94,2.663779083306223,2.406583112933332,2.5506080670730005,0.45596120771425236,6.0,nan,5,owner,0.8476328067063434,8.451301542719047,10.0,7.228245166528619,0.26831448336127084,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,8.142857142857142,8.142857142857142,7.687531507590235,0.5540965550753612,0.5540965550753612,2.0455219858249807,2.0455219858249807,7.1334349525148735,5.731495047610231,0.94,2.691915318691926,2.5766705994221804,2.603383122427642,1.021718815216754,6.0,nan,5,owner,0.8739769703142954,8.790829831846215,10.0,7.777017033435212,0.2695506032933246,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,8.714285714285714,8.714285714285714,8.258960079018806,1.1255251265039323,1.1255251265039323,2.3016038977614732,2.3016038977614732,7.1334349525148735,6.027920907532785,0.94,2.7261975279027126,2.811256438562221,2.657678900403711,1.5859557000978268,6.0,nan,5,owner,0.8977516228787792,9.06372634119504,10.0,8.329524805294259,0.27067759248394163,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,9.285714285714285,9.285714285714285,8.830388650447377,1.6969536979325035,1.6969536979325035,2.637806427202921,2.637806427202921,7.1334349525148735,6.249033387000681,0.94,2.766528549736657,3.129403226537114,2.7125134583415553,2.1496538050171248,6.0,nan,5,owner,0.9165061895940774,9.261165141585895,10.0,8.886839814203602,0.2716856298817001,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,9.857142857142858,9.857142857142858,9.40181722187595,2.2683822693610765,2.2683822693610765,3.0434921504906116,3.0434921504906116,7.1334349525148735,6.404831664253111,0.94,2.811339815484743,3.5203622566813797,2.766887743157055,2.71381218305877,6.0,nan,5,owner,0.9303506008191569,9.396504420278784,10.0,9.448323814743722,0.272588970883174,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,10.428571428571429,10.428571428571429,9.973245793304521,2.8398108407896476,2.8398108407896476,3.4972609783340207,3.4972609783340207,7.1334349525148735,6.515431823223162,0.94,2.8611569961570895,3.9596826726883263,2.824052274364927,3.2751803147080403,6.0,nan,5,owner,0.94063818192787,9.489823750358283,10.0,10.012692801557183,0.2734091087158948,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,11.0,11.0,10.544674364733092,3.411239412218219,3.411239412218219,3.9839255654481205,3.9839255654481205,7.1334349525148735,6.5951099684787655,0.94,2.912409082184051,4.433920277638622,2.879921232981733,3.8378440189483767,6.0,nan,5,owner,0.9482818972959706,9.555658291099611,10.0,10.579035533926886,0.2741607234758248,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,11.571428571428571,11.571428571428571,11.116102936161663,3.98266798364679,3.98266798364679,4.49577253454025,4.49577253454025,7.1334349525148735,6.651116674675021,0.94,2.9644734308611054,4.9352886041856685,2.9352850614734685,4.401012853313784,6.0,nan,5,owner,0.9540536768163292,9.599540512055356,10.0,11.14688920921527,0.27484912546525186,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,12.142857142857142,12.142857142857142,11.687531507590235,4.554096555075361,4.554096555075361,5.0243188205900235,5.0243188205900235,7.1334349525148735,6.691426022931091,0.94,3.0101202963406557,5.461496061550202,2.9822779246461324,4.972552652998264,6.0,nan,5,owner,0.9584405656690649,9.62972675300585,10.0,11.715744843521115,0.2754837995165247,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,12.714285714285714,12.714285714285714,12.258960079018806,5.125525126503932,5.125525126503932,5.561455430944958,5.561455430944958,7.1334349525148735,6.723660466340309,0.94,3.063238717238572,5.989613094014503,3.0366195692232707,5.536743671278266,6.0,nan,5,owner,0.961988923868347,9.653624499930299,10.0,12.285115897285266,0.27607109546271735,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,13.285714285714285,13.285714285714285,12.830388650447377,5.6969536979325035,5.6969536979325035,6.108977289760557,6.108977289760557,7.1334349525148735,6.746132776196504,0.94,3.114512923131741,6.531102901070464,3.0912591472933824,6.100636756065297,6.0,nan,5,owner,0.9647716788650413,9.668430632412033,10.0,12.85511006595706,0.27660996079978234,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,13.857142857142858,13.857142857142858,13.40181722187595,6.2683822693610765,6.2683822693610765,6.663016023664136,6.663016023664136,7.1334349525148735,6.762479223469997,0.94,3.170457479823895,7.075182633249669,3.147800092897655,6.662628473318171,6.0,nan,5,owner,0.9671084700234083,9.67732523862046,10.0,13.425495247134133,0.27710670866072806,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,14.428571428571427,14.428571428571427,13.97324579330452,6.839810840789646,6.839810840789646,7.211813881794763,7.211813881794763,7.1334349525148735,6.7837520939700635,0.94,3.240010620847438,7.600516592050993,3.2184919569841703,7.210469272088794,6.0,nan,5,owner,0.9707336483011701,9.685395327584004,10.0,13.995565975764826,0.2775978074843886,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,15.474341649025257,15.474341649025257,15.01901601375835,7.885581061243476,7.885581061243476,8.257790387024132,8.257790387024132,7.1334349525148735,6.7835581862810574,0.94,3.327198955954536,8.64633295375781,3.3039275148038745,8.257009032858608,6.0,nan,5,owner,0.9717792472852125,9.678850085334927,10.0,15.04134857330519,0.2783010713129594,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,16.341640786499873,16.341640786499873,15.886315151232965,8.752880198718092,8.752880198718092,9.110396796484991,9.110396796484991,7.1334349525148735,6.797369350613989,0.94,3.4116306542482064,9.485327304285878,3.388149031472373,9.111579994932894,6.0,nan,5,owner,0.9741132159873018,9.68420736547484,10.0,15.907766147098979,0.2788378119429986,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,17.464751508773247,17.464751508773247,17.009425873506338,9.875990920991466,9.875990920991466,10.229501314652811,10.229501314652811,7.1334349525148735,6.801135182473208,0.94,3.5231556415824956,10.586093892616184,3.4984793872773805,10.216940804157415,6.0,nan,5,owner,0.9757970349880267,9.679383562740524,10.0,17.030636497126018,0.2794591956248592,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,18.794733192202056,18.794733192202056,18.33940755693515,11.205972604420275,11.205972604420275,11.566664685643085,11.566664685643085,7.1334349525148735,6.794384396165433,0.94,3.6538246988965963,11.904125611007212,3.6265143713784873,11.528520766410589,6.0,nan,5,owner,0.9767433958312282,9.664241819958564,10.0,18.361049081808517,0.280101373812072,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,20.303300858899107,20.303300858899107,19.847975223632197,12.714540271117325,12.714540271117325,13.07709405433911,13.07709405433911,7.1334349525148735,6.792634396286395,0.94,3.8043438518099393,13.38920546012502,3.7731977744900593,13.014759521268065,6.0,nan,5,owner,0.9774148465654093,9.657759807159175,10.0,19.869728450625505,0.28074007911573895,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,21.97137002317335,21.97137002317335,21.51604438790644,14.382609435391569,14.382609435391569,14.763860232139253,14.763860232139253,7.1334349525148735,6.775059203572049,0.94,3.9901507243629624,15.030705948573168,3.957233920420255,14.636295083852632,6.0,nan,5,owner,0.9773357926094945,9.63359653853929,10.0,21.5389194357113,0.2813524507578152,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,23.784930278607796,23.784930278607796,23.329604643340886,16.196169690826014,16.196169690826014,16.589849181892372,16.589849181892372,7.1334349525148735,6.763376230912498,0.94,4.170801457555779,16.827577602593003,4.131602219232976,16.42498272961997,6.0,nan,5,owner,0.9773068638976383,9.61739235616391,10.0,23.353225412804868,0.28186857031623846,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,25.733126291998992,25.733126291998992,25.277800656732083,18.14436570421721,18.14436570421721,18.561928164497605,18.561928164497605,7.1334349525148735,6.740926239851304,0.94,4.369992217732565,18.76463336937932,4.327519532884866,18.337855434846503,6.0,nan,5,owner,0.9767977022542311,9.588975561415596,10.0,25.302854404348906,0.28233990695184286,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,27.80722452368194,27.80722452368194,27.35189888841503,20.218463935900157,20.218463935900157,20.657864298435037,20.657864298435037,7.1334349525148735,6.720398611732086,0.94,4.576539177368286,20.828312811776605,4.528614383906011,20.38183121279811,6.0,nan,5,owner,0.9763989114901221,9.56259184009578,10.0,27.378262910167123,0.28275629672258823,0.0,0.0
childless_renter,18.0,4,1.5455844104209013,30.0,30.0,29.54467436473309,22.41123941221822,22.41123941221822,22.888398169199704,22.888398169199704,7.1334349525148735,6.684905720952278,0.94,4.802142737897074,23.019720533898244,4.746000093567836,22.537976198362273,6.0,nan,5,owner,0.9756900934799546,9.517088939680386,10.0,29.573303890151983,0.283127778657974,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-4.023255813953488,-4.023255813953488,-4.023255813953488,-4.023255813953488,-4.023255813953488,-4.023255813953488,-4.023255813953488,0.0,0.0,0.94,1.2995937731478882,-3.7654687381650866,1.2995937731478882,-3.7654687381650866,0.4015418909982497,0.4015418909982497,0,renter,0.0,0.4015418909982497,0.4015418909982497,-4.023255813953488,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-3.883720930232558,-3.883720930232558,-3.883720930232558,-3.883720930232558,-3.883720930232558,-3.883720930232558,-3.883720930232558,0.0,0.0,0.94,1.2995937731478882,-3.6144316925836915,1.2995937731478882,-3.6144316925836915,0.4015418909982497,0.4015418909982497,0,renter,0.0,0.4015418909982497,0.4015418909982497,-3.883720930232558,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-3.744186046511628,-3.744186046511628,-3.744186046511628,-3.744186046511628,-3.744186046511628,-3.744186046511628,-3.744186046511628,0.0,0.0,0.94,1.2995937731478882,-3.4656776548216097,1.2995937731478882,-3.4656776548216097,0.4015418909982497,0.4015418909982497,0,renter,0.0,0.4015418909982497,0.4015418909982497,-3.744186046511628,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-3.604651162790698,-3.604651162790698,-3.604651162790698,-3.604651162790698,-3.604651162790698,-3.604651162790698,-3.604651162790698,0.0,0.0,0.94,1.340316586628126,-3.448891126380677,1.340316586628126,-3.448891126380677,0.835356833853435,0.835356833853435,0,renter,0.0,0.835356833853435,0.835356833853435,-3.604651162790698,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-3.4651162790697674,-3.4651162790697674,-3.4651162790697674,-3.4651162790697674,-3.4651162790697674,-3.4651162790697674,-3.4651162790697674,0.0,0.0,0.94,1.3567680133758708,-3.3256800154895267,1.3567680133758708,-3.3256800154895267,0.9258069644565281,0.9258069644565281,0,renter,0.0,0.9258069644565281,0.9258069644565281,-3.4651162790697674,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-3.3255813953488373,-3.3255813953488373,-3.3255813953488373,-3.3255813953488373,-3.3255813953488373,-3.3255813953488373,-3.3255813953488373,0.0,0.0,0.94,1.3683831915007325,-3.19428887617959,1.3683831915007325,-3.19428887617959,0.989667345351209,0.989667345351209,0,renter,0.0,0.989667345351209,0.989667345351209,-3.3255813953488373,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-3.1860465116279073,-3.1860465116279073,-3.1860465116279073,-3.1860465116279073,-3.1860465116279073,-3.1860465116279073,-3.1860465116279073,0.0,0.0,0.94,1.4036830891719447,-3.102958059257428,1.4036830891719447,-3.102958059257428,1.183746582586646,1.183746582586646,0,renter,0.0,1.183746582586646,1.183746582586646,-3.1860465116279073,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-3.046511627906977,-3.046511627906977,-3.046511627906977,-3.046511627906977,-3.046511627906977,-3.046511627906977,-3.046511627906977,0.0,0.0,0.94,1.4310471895734946,-2.99820463893882,1.4310471895734946,-2.99820463893882,1.3341947165453383,1.3341947165453383,0,renter,0.0,1.3341947165453383,1.3341947165453383,-3.046511627906977,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-2.9069767441860463,-2.9069767441860463,-2.9069767441860463,-2.9069767441860463,-2.9069767441860463,-2.9069767441860463,-2.9069767441860463,0.0,0.0,0.94,1.45864261033406,-2.893842473755781,1.45864261033406,-2.893842473755781,1.485914652458046,1.485914652458046,0,renter,0.0,1.485914652458046,1.485914652458046,-2.9069767441860463,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-2.7674418604651163,-2.7674418604651163,-2.7674418604651163,-2.7674418604651163,-2.7674418604651163,-2.7674418604651163,-2.7674418604651163,0.0,0.0,0.94,1.473208319111448,-2.7674418604651163,1.473208319111448,-2.7674418604651163,1.5659970843007418,1.5659970843007418,0,renter,0.0,1.5659970843007418,1.5659970843007418,-2.7674418604651163,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-2.6279069767441863,-2.6279069767441863,-2.6279069767441863,-2.6279069767441863,-2.6279069767441863,-2.6279069767441863,-2.6279069767441863,0.0,0.0,0.94,1.4800087006761502,-2.6279069767441863,1.4800087006761502,-2.6279069767441863,1.6033856591708513,1.6033856591708513,0,renter,0.0,1.6033856591708513,1.6033856591708513,-2.6279069767441863,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-2.488372093023256,-2.488372093023256,-2.488372093023256,-2.488372093023256,-2.488372093023256,-2.488372093023256,-2.488372093023256,0.0,0.0,0.94,1.4868090822408524,-2.488372093023256,1.4868090822408524,-2.488372093023256,1.6407742340409608,1.6407742340409608,0,renter,0.0,1.6407742340409608,1.6407742340409608,-2.488372093023256,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-2.3488372093023258,-2.3488372093023258,-2.3488372093023258,-2.3488372093023258,-2.3488372093023258,-2.3488372093023258,-2.3488372093023258,0.0,0.0,0.94,1.4936094638055546,-2.3488372093023258,1.4936094638055546,-2.3488372093023258,1.67816280891107,1.67816280891107,0,renter,0.0,1.67816280891107,1.67816280891107,-2.3488372093023258,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-2.2093023255813953,-2.2093023255813953,-2.2093023255813953,-2.2093023255813953,-2.2093023255813953,-2.2093023255813953,-2.2093023255813953,0.0,0.0,0.94,1.5004098453702568,-2.2093023255813953,1.5004098453702568,-2.2093023255813953,1.7155513837811796,1.7155513837811796,0,renter,0.0,1.7155513837811796,1.7155513837811796,-2.2093023255813953,0.0,0.0,0.0
childless_renter,30.0,0,0.6134533968572546,-2.0697674418604652,-2.0697674418604652,-2.0697674418604652,-2.0697674418604652,-2.0697674418604652,-2.0697674418604652,-2.0697674418604652,0.0,0.0,0.94,1.507210226934959,-2.0697674418604652,1.507210226934959,-2.0697674418604652,1.7529399586512888,1.7529399586512888,0,renter,0.0,1.7529399586512888,1.7529399586512888,-2.0697674418604652,0.0,0.0,0.0
