path,name,line,end,lines
code/model/intergen_housing_fertility_optimized/solver.py,realize_current_cross_section,3418,3463,46
code/model/intergen_housing_fertility_optimized/solver.py,assign_current_choices_to_beginning_assets,3466,3538,73
code/model/intergen_housing_fertility_optimized/solver.py,assign_current_choices_to_beginning_assets_markov_income,3541,3563,23
code/model/intergen_housing_fertility_optimized/solver.py,assign_current_cross_section_to_beginning_assets,3566,3601,36
code/model/intergen_housing_fertility_optimized/solver.py,_dead_mass_census_at_age,3604,3677,74
code/model/intergen_housing_fertility_optimized/solver.py,_gate_dead_mass_at_age,3680,3705,26
code/model/intergen_housing_fertility_optimized/solver.py,_censor_entry_dead_mass,3708,3734,27
code/model/intergen_housing_fertility_optimized/solver.py,forward_distribution,3737,4207,471
code/model/intergen_housing_fertility_optimized/solver.py,forward_distribution_markov_income,4210,4695,486
code/model/intergen_housing_fertility_optimized/solver.py,collapse_markov_policy,4698,4705,8
code/model/intergen_housing_fertility_optimized/solver.py,collapse_markov_fertility_probs,4708,4716,9
code/model/intergen_housing_fertility_optimized/solver.py,collapse_markov_location_probs,4719,4724,6
code/model/intergen_housing_fertility_optimized/solver.py,advance_cohort_horizon_markov_income,4727,4769,43
code/model/intergen_housing_fertility_optimized/solver.py,advance_cohort_one_period_markov_income,4772,4890,119
code/model/intergen_housing_fertility_optimized/solver.py,mean_housing_childless_weighted_markov,4893,4908,16
code/model/intergen_housing_fertility_optimized/solver.py,mean_housing_distribution_markov,4911,4928,18
code/model/intergen_housing_fertility_optimized/solver.py,markov_renter_room_moments,4931,4995,65
code/model/intergen_housing_fertility_optimized/solver.py,add_annual_gross_liquid_wealth_moments,4998,5063,66
code/model/intergen_housing_fertility_optimized/solver.py,add_annual_gross_old_wealth_moments,5066,5155,90
code/model/intergen_housing_fertility_optimized/solver.py,add_annual_gross_estate_wealth_moments,5158,5167,10
code/model/intergen_housing_fertility_optimized/solver.py,add_old_nonhousing_income_share_moments,5170,5221,52
code/model/intergen_housing_fertility_optimized/solver.py,add_old_wealth_income_moments,5224,5348,125
code/model/intergen_housing_fertility_optimized/solver.py,compute_markov_statistics,5351,5461,111
code/model/intergen_housing_fertility_optimized/solver.py,_weighted_ols,5464,5487,24
code/model/intergen_housing_fertility_optimized/solver.py,add_one_shot_cex_auxiliary_moments,5490,5635,146
code/model/intergen_housing_fertility_optimized/solver.py,markov_tenure_residual_variance,5638,5672,35
code/model/intergen_housing_fertility_optimized/solver.py,_weighted_fractional_logit,5675,5710,36
code/model/intergen_housing_fertility_optimized/solver.py,markov_model_feasible_tenure_brier,5713,5811,99
code/model/intergen_housing_fertility_optimized/solver.py,add_aggregate_wealth_bequest_flow_moments,5814,5976,163
code/model/intergen_housing_fertility_optimized/solver.py,compute_markov_eq_stats,5979,6004,26
code/model/intergen_housing_fertility_optimized/solver.py,compute_eq_stats,6007,6034,28
code/model/intergen_housing_fertility_optimized/solver.py,age_to_index,6037,6039,3
code/model/intergen_housing_fertility_optimized/solver.py,compute_statistics,6042,6622,581
code/model/intergen_housing_fertility_optimized/solver.py,append_pension_budget_stats,6625,6638,14
code/model/intergen_housing_fertility_optimized/solver.py,advance_cohort_horizon,6641,6681,41
code/model/intergen_housing_fertility_optimized/solver.py,advance_cohort_one_period,6684,6794,111
code/model/intergen_housing_fertility_optimized/solver.py,mean_housing_childless_weighted,6797,6811,15
code/model/intergen_housing_fertility_optimized/solver.py,mean_housing_distribution,6814,6830,17
code/model/intergen_housing_fertility_optimized/solver.py,apply_child_aging,6833,6856,24
code/model/intergen_housing_fertility_optimized/solver.py,pack_solution_markov_income,6859,6935,77
code/model/intergen_housing_fertility_optimized/solver.py,pack_fast_solution_markov_income,6938,6960,23
code/model/intergen_housing_fertility_optimized/solver.py,pack_solution,6963,7013,51
code/model/intergen_housing_fertility_optimized/solver.py,get_completed_fertility,7016,7024,9
code/model/intergen_housing_fertility_optimized/solver.py,bequest_utility_vec,7027,7061,35
code/model/intergen_housing_fertility_optimized/solver.py,pti_adjusted_downpayment,7064,7091,28
code/model/intergen_housing_fertility_optimized/solver.py,has_birth_dp_grant,7094,7099,6
code/model/intergen_housing_fertility_optimized/solver.py,get_phi_state_matrix,7102,7110,9
code/model/intergen_housing_fertility_optimized/solver.py,get_phi_choice_tensor,7113,7127,15
code/model/intergen_housing_fertility_optimized/solver.py,get_parent_target_locations,7130,7135,6
code/model/intergen_housing_fertility_optimized/solver.py,get_parent_target_owner_tenures,7138,7143,6
code/model/intergen_housing_fertility_optimized/solver.py,get_parent_target_child_states,7146,7153,8
code/model/intergen_housing_fertility_optimized/solver.py,get_birth_entry_grant_tensor,7156,7177,22
code/model/intergen_housing_fertility_optimized/solver.py,property_tax_revenue_from_distribution,7180,7197,18
code/model/intergen_housing_fertility_optimized/solver.py,markov_grant_outlays,7200,7249,50
code/model/intergen_housing_fertility_optimized/solver.py,current_child_bin_dt,7252,7260,9
code/model/intergen_housing_fertility_optimized/solver.py,__init__,77,90,14
code/model/intergen_housing_fertility_optimized/solver.py,tilted,343,348,6
code/model/intergen_housing_fertility_optimized/solver.py,fast_solve,1106,1129,24
code/model/intergen_housing_fertility_optimized/solver.py,eval_price,1250,1277,28
code/model/intergen_housing_fertility_optimized/solver.py,sample_stats,5019,5047,29
code/model/intergen_housing_fertility_optimized/solver.py,pooled_quantile,5136,5139,4
code/model/intergen_housing_fertility_optimized/solver.py,weighted_mean,5304,5308,5
code/model/intergen_housing_fertility_optimized/solver.py,weighted_median,5310,5312,3
code/model/intergen_housing_fertility_optimized/solver.py,weighted_mean_from_cells,6361,6368,8
code/model/intergen_housing_fertility_optimized/target_system.py,from_mappings,21,35,15
code/model/intergen_housing_fertility_optimized/target_system.py,count,38,39,2
code/model/intergen_housing_fertility_optimized/target_system.py,fingerprint,42,52,11
code/model/intergen_housing_fertility_optimized/target_system.py,targets_dict,54,55,2
code/model/intergen_housing_fertility_optimized/target_system.py,weights_dict,57,58,2
code/model/intergen_housing_fertility_optimized/target_system.py,loss,60,73,14
code/model/intergen_housing_fertility_optimized/target_system.py,require_identified,75,80,6
code/model/intergen_housing_fertility_optimized/utils.py,make_grid,10,54,45
code/model/intergen_housing_fertility_optimized/utils.py,_pchip_slopes,57,84,28
code/model/intergen_housing_fertility_optimized/utils.py,make_value_interp,87,121,35
code/model/intergen_housing_fertility_optimized/utils.py,interp_indices,124,130,7
code/model/intergen_housing_fertility_optimized/utils.py,interp_vector,133,135,3
code/model/intergen_housing_fertility_optimized/utils.py,interp_on_grid,138,145,8
code/model/intergen_housing_fertility_optimized/utils.py,interp_cols,148,156,9
code/model/intergen_housing_fertility_optimized/utils.py,scatter_redistribute,159,164,6
code/model/intergen_housing_fertility_optimized/utils.py,scatter_redistribute_cols,167,177,11
code/model/intergen_housing_fertility_optimized/utils.py,scatter_redistribute_cols_sameidx,180,191,12
code/model/intergen_housing_fertility_optimized/utils.py,logsumexp,194,199,6
code/model/intergen_housing_fertility_optimized/utils.py,flat_nc,205,206,2
code/model/intergen_housing_fertility_optimized/utils.py,unflat_nc,209,210,2
code/model/intergen_housing_fertility_optimized/utils.py,decode_flat_family_state,213,226,14
code/model/intergen_housing_fertility_optimized/utils.py,weighted_quantile,229,250,22
code/model/intergen_housing_fertility_optimized/utils.py,weighted_median_from_cells,253,256,4
code/model/intergen_housing_fertility_optimized/utils.py,dict_to_namespace,259,260,2
code/model/intergen_housing_fertility_optimized/utils.py,_edge,71,77,7
code/model/intergen_housing_fertility_optimized/utils.py,_f,107,118,12
code/model/tools/audit_closed_reproductive_closure.py,jsonable,60,71,12
code/model/tools/audit_closed_reproductive_closure.py,write_json,74,76,3
code/model/tools/audit_closed_reproductive_closure.py,write_csv,79,91,13
code/model/tools/audit_closed_reproductive_closure.py,configure_environment,94,103,10
code/model/tools/audit_closed_reproductive_closure.py,load_chain,106,114,9
code/model/tools/audit_closed_reproductive_closure.py,load_winner,117,129,13
code/model/tools/audit_closed_reproductive_closure.py,theta_from_winner,132,133,2
code/model/tools/audit_closed_reproductive_closure.py,make_overrides,136,151,16
code/model/tools/audit_closed_reproductive_closure.py,solve_ge,154,157,4
code/model/tools/audit_closed_reproductive_closure.py,solve_pe,160,173,14
code/model/tools/audit_closed_reproductive_closure.py,solve_fiscally_balanced,176,238,63
code/model/tools/audit_closed_reproductive_closure.py,shared_clock_mature_flows_by_parity,241,269,29
code/model/tools/audit_closed_reproductive_closure.py,topcode_consistent_renewal_accounting,272,373,102
code/model/tools/audit_closed_reproductive_closure.py,readout,376,434,59
code/model/tools/audit_closed_reproductive_closure.py,verify_source_solution,437,448,12
code/model/tools/audit_closed_reproductive_closure.py,checkpoint,451,455,5
code/model/tools/audit_closed_reproductive_closure.py,monotone,458,460,3
code/model/tools/audit_closed_reproductive_closure.py,log_slope,463,469,7
code/model/tools/audit_closed_reproductive_closure.py,bisection,472,509,38
code/model/tools/audit_closed_reproductive_closure.py,parameter_rows,512,547,36
code/model/tools/audit_closed_reproductive_closure.py,run_architecture_only,550,579,30
code/model/tools/audit_closed_reproductive_closure.py,make_schedule_plot,582,631,50
code/model/tools/audit_closed_reproductive_closure.py,make_plots,634,706,73
code/model/tools/audit_closed_reproductive_closure.py,main,709,1165,457
code/model/tools/audit_closed_reproductive_closure.py,solve_at,188,195,8
code/model/tools/audit_closed_reproductive_closure.py,residual,197,198,2
code/model/tools/audit_closed_reproductive_closure.py,evaluate,997,1013,17
code/model/tools/audit_closed_reproductive_closure.py,evaluate_root,896,932,37
code/model/tools/run_dynamic_population_transition.py,parse_args,125,168,44
code/model/tools/run_dynamic_population_transition.py,jsonable,171,182,12
code/model/tools/run_dynamic_population_transition.py,distribution_health,185,203,19
code/model/tools/run_dynamic_population_transition.py,write_json_atomic,206,210,5
code/model/tools/run_dynamic_population_transition.py,write_csv,213,221,9
code/model/tools/run_dynamic_population_transition.py,load_selected_source,224,237,14
code/model/tools/run_dynamic_population_transition.py,build_transition_maps,240,271,32
code/model/tools/run_dynamic_population_transition.py,policy_from_solution,274,293,20
code/model/tools/run_dynamic_population_transition.py,solve_policy,296,321,26
code/model/tools/run_dynamic_population_transition.py,entrant_cohort,324,342,19
code/model/tools/run_dynamic_population_transition.py,gate_pre_fertility_distribution,345,375,31
code/model/tools/run_dynamic_population_transition.py,apply_fertility,378,400,23
code/model/tools/run_dynamic_population_transition.py,housing_demand_by_location,403,418,16
code/model/tools/run_dynamic_population_transition.py,evaluate_period,421,463,43
code/model/tools/run_dynamic_population_transition.py,clear_scalar_housing_market,466,544,79
code/model/tools/run_dynamic_population_transition.py,reconstruct_stationary_pre_fertility,547,589,43
code/model/tools/run_dynamic_population_transition.py,load_initial_state_packet,592,733,142
code/model/tools/run_dynamic_population_transition.py,normalize_date0_housing_supply,736,779,44
code/model/tools/run_dynamic_population_transition.py,advance_calendar_distribution,782,852,71
code/model/tools/run_dynamic_population_transition.py,baseline_operator_gates,855,901,47
code/model/tools/run_dynamic_population_transition.py,distribution_rows,904,946,43
code/model/tools/run_dynamic_population_transition.py,run_scenario,949,1156,208
code/model/tools/run_dynamic_population_transition.py,reproduction_readout,1159,1184,26
code/model/tools/run_dynamic_population_transition.py,fixed_price_root_audit,1187,1256,70
code/model/tools/run_dynamic_population_transition.py,make_plots,1259,1346,88
code/model/tools/run_dynamic_population_transition.py,write_run_readme,1349,1414,66
code/model/tools/run_dynamic_population_transition.py,main,1417,1766,350
code/model/tools/run_dynamic_population_transition.py,__init__,96,98,3
code/model/tools/run_dynamic_population_transition.py,total,101,102,2
code/model/tools/run_dynamic_population_transition.py,quantity,114,122,9
code/model/tools/run_dynamic_population_transition.py,full,481,491,11
code/model/tools/run_dynamic_population_transition.py,signed,493,494,2
code/model/tools/run_dynamic_population_transition.py,evaluate,1200,1206,7
code/model/tools/run_e5f_open_population_transition.py,parse_args,141,285,145
code/model/tools/run_e5f_open_population_transition.py,jsonable,288,299,12
code/model/tools/run_e5f_open_population_transition.py,effective_birth_to_household_conversion,302,311,10
code/model/tools/run_e5f_open_population_transition.py,stationary_renewal_from_births,314,348,35
code/model/tools/run_e5f_open_population_transition.py,advance_birth_vintage_queue,351,370,20
code/model/tools/run_e5f_open_population_transition.py,preference_shifter_at_date,373,387,15
code/model/tools/run_e5f_open_population_transition.py,acs_2007_age_reweight_diagnostic,390,511,122
code/model/tools/run_e5f_open_population_transition.py,reweight_distribution_to_acs_2007_ages,514,533,20
code/model/tools/run_e5f_open_population_transition.py,census_household_model_age_levels,536,546,11
code/model/tools/run_e5f_open_population_transition.py,census_household_target_indices,549,556,8
code/model/tools/run_e5f_open_population_transition.py,census_household_age_target_years,559,564,6
code/model/tools/run_e5f_open_population_transition.py,reweight_distribution_to_observed_age_path,567,650,84
code/model/tools/run_e5f_open_population_transition.py,write_json,653,660,8
code/model/tools/run_e5f_open_population_transition.py,configure_sequential_model,663,670,8
code/model/tools/run_e5f_open_population_transition.py,apply_sequential_fertility,673,736,64
code/model/tools/run_e5f_open_population_transition.py,calendar_topcode_birth_accounting,739,774,36
code/model/tools/run_e5f_open_population_transition.py,children_at_home_units,777,784,8
code/model/tools/run_e5f_open_population_transition.py,normalize_pure_transition_mass_roundoff,787,824,38
code/model/tools/run_e5f_open_population_transition.py,advance_sequential_calendar_distribution,827,899,73
code/model/tools/run_e5f_open_population_transition.py,independent_child_distribution_rows,902,944,43
code/model/tools/run_e5f_open_population_transition.py,operator_gates,947,1016,70
code/model/tools/run_e5f_open_population_transition.py,run_birth_vintage_scenario,1019,1505,487
code/model/tools/run_e5f_open_population_transition.py,solve_stationary_open_endpoint,1508,1693,186
code/model/tools/run_e5f_open_population_transition.py,make_paper_transition_plot,1696,1762,67
code/model/tools/run_e5f_open_population_transition.py,make_population_target_accounting_plot,1765,1848,84
code/model/tools/run_e5f_open_population_transition.py,download_fred_annual_comparison,1875,1937,63
code/model/tools/run_e5f_open_population_transition.py,make_historical_comparison,1940,2129,190
code/model/tools/run_e5f_open_population_transition.py,main,2132,2706,575
code/model/tools/run_e5f_open_population_transition.py,evaluate,1543,1615,73
code/model/tools/run_e5f_transition_calibration.py,parse_args,71,202,132
code/model/tools/run_e5f_transition_calibration.py,jsonable,205,216,12
code/model/tools/run_e5f_transition_calibration.py,write_json,219,226,8
code/model/tools/run_e5f_transition_calibration.py,parse_candidates,229,233,5
code/model/tools/run_e5f_transition_calibration.py,transform_unit,236,248,13
code/model/tools/run_e5f_transition_calibration.py,inverse_unit,251,265,15
code/model/tools/run_e5f_transition_calibration.py,latin_hypercube,268,275,8
code/model/tools/run_e5f_transition_calibration.py,transition_unit_from_candidate,278,290,13
code/model/tools/run_e5f_transition_calibration.py,candidate_from_transition_unit,293,310,18
code/model/tools/run_e5f_transition_calibration.py,panel_candidate,313,409,97
code/model/tools/run_e5f_transition_calibration.py,source_sha256,412,413,2
code/model/tools/run_e5f_transition_calibration.py,code_fingerprint_contract,416,436,21
code/model/tools/run_e5f_transition_calibration.py,activate_model_profile,439,466,28
code/model/tools/run_e5f_transition_calibration.py,configure_first_child_room_jump,469,517,49
code/model/tools/run_e5f_transition_calibration.py,validated_structural_stationary_age_mass,520,569,50
code/model/tools/run_e5f_transition_calibration.py,normalize_distribution_mass_roundoff,572,607,36
code/model/tools/run_e5f_transition_calibration.py,solve_old_steady_state,610,718,109
code/model/tools/run_e5f_transition_calibration.py,first_birth_accounting_by_age,721,752,32
code/model/tools/run_e5f_transition_calibration.py,first_birth_flows_by_age,755,760,6
code/model/tools/run_e5f_transition_calibration.py,period_fertility_diagnostics,763,876,114
code/model/tools/run_e5f_transition_calibration.py,first_birth_housing_response,879,1003,125
code/model/tools/run_e5f_transition_calibration.py,begin_dated_first_birth_housing_branch,1006,1124,119
code/model/tools/run_e5f_transition_calibration.py,finish_dated_first_birth_housing_branch,1127,1253,127
code/model/tools/run_e5f_transition_calibration.py,target_age_fertility_moments,1256,1277,22
code/model/tools/run_e5f_transition_calibration.py,transition_cross_section_moments,1280,1325,46
code/model/tools/run_e5f_transition_calibration.py,cohort_timing_moments,1328,1465,138
code/model/tools/run_e5f_transition_calibration.py,target_fit_rows,1468,1497,30
code/model/tools/run_e5f_transition_calibration.py,parameter_rows,1500,1561,62
code/model/tools/run_e5f_transition_calibration.py,make_diagnostic_plot,1564,1624,61
code/model/tools/run_e5f_transition_calibration.py,main,1627,2662,1036
code/model/tools/run_e5f_transition_calibration.py,evaluate,622,642,21
code/model/tools/run_e5f_transition_calibration.py,advance,1052,1091,40
code/model/tools/run_e5f_transition_calibration.py,observer,2073,2130,58
