scenario,period,years_from_start,parity_state,child_state,child_state_label,household_mass,household_share,child_units
task_001,3,12.0,3,2,active_child_stage_2,0.04674293717465936,0.04244021422926904,0.09348587434931872
task_001,3,12.0,3,3,active_child_stage_3,0.01200940977395069,0.010903934463276676,0.03602822932185207
task_001,4,16.0,0,0,no_children_at_home,0.3067736431114798,0.27166196656620867,0.0
task_001,4,16.0,0,1,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,0,2,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,0,3,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,1,0,no_children_at_home,0.11685460065264208,0.10348004572240836,0.0
task_001,4,16.0,1,1,active_child_stage_1,0.08643289157573163,0.07654024336417471,0.08643289157573163
task_001,4,16.0,1,2,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,1,3,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,2,0,no_children_at_home,0.16572058077495222,0.14675308614259844,0.0
task_001,4,16.0,2,1,active_child_stage_1,0.10797198459459571,0.09561408656729098,0.10797198459459571
task_001,4,16.0,2,2,active_child_stage_2,0.04492014670939759,0.03977882607432158,0.08984029341879518
task_001,4,16.0,2,3,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,3,0,no_children_at_home,0.14946575342436666,0.1323586997166121,0.0
task_001,4,16.0,3,1,active_child_stage_1,0.09682733679621557,0.08574499577158819,0.09682733679621557
task_001,4,16.0,3,2,active_child_stage_2,0.043566535597985026,0.03858014207799606,0.08713307119597005
task_001,4,16.0,3,3,active_child_stage_3,0.010714198010399826,0.009487907996800321,0.03214259403119948
