id,label,loss,first_birth_rooms,mean_rooms,ownership,elapsed_seconds,occupied_value_drops,budget_excess_share,plan,plan_sha256,summary,summary_sha256
22,coordinate_10_minus,29.680466446934393,0.4386212238661704,6.319664732747907,0.5468262009508608,452.4736330509186,0,2.6977199509978193e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_022/summary.json,39882e440cd16f0e08635369e9114931958d3d73bd1795c52ab935fa0a9b3bcf
7,coordinate_2_plus,29.776062857058655,0.43959995218899106,6.320133473368638,0.546685024347045,526.3237161636353,0,2.721860752075737e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_007/summary.json,942b5620297b1f5d1dcbc7b5b799b0f1e81d3078ed548a91202bd5ba836e0611
17,coordinate_7_plus,29.818088396435034,0.44147460052779586,6.321076897249011,0.5467361000641779,584.1651725769043,0,2.6848630073026667e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_017/summary.json,44bd0d9736130f6f41541237e911370d8fc85b977726edad18d03e808d93c088
2,coordinate_0_minus,30.15590341944943,0.43889024559337564,6.319469788445492,0.5462787015761393,575.607227563858,1,2.7298176940548743e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_002/summary.json,ce2bfca4356b2e33c8886490b53dea359cfee3e62c4e57df2a6688dac4f6aa52
5,coordinate_1_plus,30.37232559928169,0.44031361645134215,6.320926779693868,0.5468888129272076,586.8753383159637,0,2.7205973514818803e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_005/summary.json,2283ff1a8168f3005a71aca2df343ac9d569ed24815d1a08fe1cea666b77f0f6
6,coordinate_2_minus,30.473300808329537,0.4391005625705571,6.319876147655391,0.5469346409956942,590.0365197658539,0,2.651131833124935e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_006/summary.json,42d7f82dd62104b329172fba709dd7041277832465bc4bebe2163ef655b593a1
12,coordinate_5_minus,30.547452054040882,0.438976384363583,6.32141546211139,0.5464417308287932,573.0275454521179,0,2.6993417419166215e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_012/summary.json,23f2b403f6f26e1ecde0a40a85e2efa8bd0b8dd0ae7b22cbb502263da3bad512
11,coordinate_4_plus,30.578036521890358,0.43461221644891257,6.370559189654787,0.5515079749520572,603.6325690746307,0,2.9357927560124064e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_011/summary.json,277684f480e287b0036226b2716ab1091bdabe2a49e210ac3942e405b11cdeae
10,coordinate_4_minus,31.089779212754813,0.4436971009444495,6.270186008242861,0.5424030469793388,604.5009779930115,1,2.630635815776654e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_010/summary.json,6d7a810af136f9278476cd7084c6f5f805a7b8f0f9eff9014c94032e2e565310
4,coordinate_1_minus,31.252557346809432,0.43827221336635436,6.319249081816169,0.5467541623788791,615.7344396114349,0,2.6361968334680997e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_004/summary.json,8254d785519841434fb9303724e6bb699b9556e511510e195a7b6b7c07749c5b
9,coordinate_3_plus,36.087666794711325,0.40780389216392443,6.324580955493574,0.6242342171850959,467.3541340827942,0,2.6729952026998157e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_009/summary.json,d49bc8f681b84592f9645d14bb96128b6defa5fdac8323f13235d185bfbefeef
8,coordinate_3_minus,55.761684461744174,0.4632507435767197,6.306460218791951,0.4331315216914966,619.0664114952087,0,2.696391710021285e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_008/summary.json,d4404bc9ac48286889846ccf099579dac30c8c2ab969452d6e73d55f9032aee4
