year,met2013,active_metro,active_puma,n,weight,rooms_sum,capped_rooms_sum,owner_weight,rooms9_weight,rooms_gt9_weight,own3055_n,own3055_weight,own3055_owner_weight,own3055_rooms_sum,own3055_capped_rooms_sum,own2534_n,own2534_weight,own2534_owner_weight,own2534_rooms_sum,own2534_capped_rooms_sum,newparent_n,newparent_weight,newparent_owner_weight,newparent_rooms_sum,newparent_capped_rooms_sum,nochild_n,nochild_weight,nochild_owner_weight,nochild_rooms_sum,nochild_capped_rooms_sum,rooms_large_n,rooms_large_weight,rooms_large_owner_weight,rooms_large_rooms_sum,rooms_large_capped_rooms_sum,rooms_small_n,rooms_small_weight,rooms_small_owner_weight,rooms_small_rooms_sum,rooms_small_capped_rooms_sum
2012,33860,0,0,1278,139474.0,848712.0,829186.0,92317.0,5534.0,8313.0,539.0,59568.0,36764.0,373143.0,365529.0,140.0,21213.0,6516.0,112449.0,111559.0,22.0,2889.0,1376.0,17371.0,16912.0,212.0,23296.0,13417.0,132936.0,130546.0,73.0,7026.0,4397.0,47901.0,47415.0,213.0,25804.0,16826.0,165937.0,162842.0
2012,23460,0,0,392,37875.0,224760.0,220593.0,26035.0,2031.0,1765.0,135.0,15624.0,10183.0,91917.0,90544.0,42.0,4832.0,2361.0,28668.0,28502.0,7.0,555.0,485.0,4547.0,4395.0,60.0,6514.0,4313.0,35353.0,35296.0,16.0,1587.0,966.0,10098.0,10098.0,52.0,5767.0,3561.0,36452.0,35465.0
2012,11260,0,0,1017,156846.0,883829.0,860918.0,102697.0,7426.0,8297.0,525.0,82529.0,55209.0,488921.0,477771.0,152.0,26811.0,12397.0,134473.0,132364.0,21.0,4282.0,2604.0,26997.0,25944.0,222.0,33022.0,20176.0,169150.0,166367.0,80.0,13675.0,8534.0,91402.0,86700.0,187.0,31514.0,22155.0,196129.0,192714.0
2012,46060,0,0,3898,375102.0,2022101.0,1999141.0,230240.0,12258.0,11235.0,1461.0,150353.0,86564.0,850109.0,836629.0,481.0,56654.0,19479.0,264643.0,264029.0,53.0,4617.0,2555.0,25873.0,25873.0,636.0,65655.0,34771.0,333904.0,330711.0,214.0,22662.0,13546.0,141022.0,138805.0,518.0,53265.0,31399.0,314939.0,308865.0
2012,22380,0,0,600,45660.0,240658.0,236479.0,27798.0,1658.0,1628.0,213.0,16755.0,9237.0,90740.0,89374.0,53.0,5462.0,1823.0,28748.0,28322.0,11.0,1160.0,517.0,6178.0,6178.0,83.0,6325.0,3274.0,30157.0,29772.0,49.0,2610.0,1961.0,16850.0,16391.0,88.0,8848.0,5167.0,48040.0,47783.0
2012,38060,1,1,14979,1476755.0,8300519.0,8176182.0,902330.0,61160.0,57952.0,6858.0,738450.0,418125.0,4328568.0,4244200.0,2185.0,251038.0,87713.0,1262543.0,1252733.0,284.0,29324.0,18602.0,176036.0,173889.0,2909.0,315666.0,174868.0,1654324.0,1630498.0,1079.0,117274.0,61874.0,758160.0,738090.0,2355.0,253787.0,150005.0,1575854.0,1541200.0
2012,38060,1,0,345,36939.0,250834.0,241211.0,27967.0,2920.0,4516.0,203.0,23184.0,17352.0,164476.0,155739.0,59.0,7736.0,5559.0,43392.0,42720.0,16.0,2226.0,2157.0,15946.0,14868.0,53.0,7037.0,4981.0,43032.0,40929.0,54.0,6042.0,5238.0,48632.0,45351.0,89.0,9434.0,6565.0,67970.0,64617.0
2012,49740,0,0,725,69980.0,352733.0,351123.0,46543.0,1861.0,606.0,247.0,28213.0,16291.0,157865.0,156624.0,77.0,10417.0,4287.0,54121.0,53926.0,7.0,958.0,382.0,4815.0,4815.0,70.0,7022.0,4292.0,35544.0,34779.0,65.0,7379.0,4575.0,42256.0,42026.0,102.0,13190.0,7066.0,72774.0,72606.0
2012,29420,0,0,861,85681.0,430153.0,428688.0,56326.0,1996.0,905.0,180.0,18868.0,9511.0,101935.0,100765.0,56.0,5699.0,1226.0,26978.0,26925.0,4.0,459.0,322.0,2189.0,2153.0,80.0,9088.0,4777.0,47358.0,47147.0,44.0,3963.0,1410.0,24139.0,23277.0,67.0,7324.0,3920.0,38692.0,38595.0
2012,39140,0,0,752,88669.0,474354.0,470637.0,59213.0,2865.0,1678.0,195.0,23072.0,13374.0,126566.0,125428.0,36.0,6587.0,1745.0,32730.0,32730.0,2.0,157.0,61.0,689.0,689.0,107.0,12100.0,6885.0,63781.0,62871.0,24.0,3706.0,1208.0,22144.0,22144.0,65.0,9943.0,5259.0,54583.0,54583.0
2012,22220,0,0,1411,161919.0,938917.0,913396.0,99506.0,8251.0,9280.0,654.0,77318.0,47392.0,461812.0,447209.0,229.0,31855.0,12901.0,170063.0,168340.0,30.0,3344.0,1700.0,20305.0,19406.0,274.0,32998.0,18227.0,172689.0,168659.0,100.0,12044.0,9001.0,81201.0,77750.0,248.0,28541.0,17093.0,179900.0,173015.0
2012,30780,0,0,2237,260725.0,1511772.0,1486123.0,168939.0,11394.0,10524.0,901.0,118853.0,76572.0,717847.0,704450.0,312.0,40577.0,17920.0,211215.0,210485.0,44.0,5723.0,4445.0,37705.0,36698.0,392.0,54235.0,31900.0,298240.0,293068.0,108.0,14308.0,10164.0,96474.0,95423.0,358.0,45985.0,30551.0,292903.0,286994.0
2012,41940,0,0,6151,600006.0,3209962.0,3155517.0,336826.0,21736.0,21552.0,3326.0,342156.0,180547.0,1813672.0,1787078.0,826.0,97652.0,20933.0,415037.0,413120.0,263.0,26455.0,13902.0,135025.0,133513.0,1163.0,123164.0,56502.0,564899.0,560508.0,376.0,40124.0,16718.0,235865.0,232106.0,1539.0,154215.0,93041.0,867557.0,851554.0
2012,41860,1,1,4886,485244.0,2630366.0,2567855.0,278847.0,17708.0,20333.0,2424.0,260537.0,137382.0,1420563.0,1388244.0,582.0,64361.0,15515.0,266167.0,264183.0,147.0,14203.0,8240.0,83523.0,78534.0,905.0,97618.0,44594.0,455930.0,450658.0,283.0,33767.0,15992.0,200610.0,195717.0,1020.0,106047.0,62477.0,627211.0,607678.0
2012,12540,0,0,2310,251164.0,1355343.0,1340079.0,145762.0,5409.0,4778.0,1092.0,132112.0,72900.0,725497.0,718219.0,342.0,45302.0,16320.0,226584.0,226072.0,40.0,5728.0,1826.0,31210.0,30915.0,339.0,39549.0,21183.0,204155.0,201776.0,279.0,34887.0,17040.0,193664.0,192276.0,393.0,46594.0,25240.0,262452.0,259165.0
2012,42220,0,0,1841,177468.0,946876.0,936067.0,104760.0,4957.0,4522.0,769.0,83751.0,43399.0,451593.0,445013.0,169.0,20506.0,4693.0,91417.0,91417.0,42.0,4648.0,1429.0,23419.0,23419.0,323.0,33443.0,18153.0,164688.0,162661.0,89.0,10309.0,5297.0,62442.0,61155.0,299.0,33553.0,15650.0,181960.0,179397.0
2012,31080,1,1,34413,3188123.0,15408425.0,15218734.0,1467731.0,70565.0,66943.0,17807.0,1761190.0,720465.0,8391291.0,8297118.0,4879.0,518914.0,99502.0,2041684.0,2033911.0,811.0,82799.0,39037.0,409493.0,405796.0,6475.0,662756.0,226960.0,2745413.0,2724905.0,3022.0,294625.0,118398.0,1533352.0,1514926.0,6212.0,609039.0,277998.0,3092438.0,3053538.0
2012,41740,1,1,6724,696327.0,3639840.0,3553449.0,344119.0,23518.0,25755.0,3189.0,348577.0,156406.0,1830523.0,1786678.0,1084.0,133775.0,27215.0,591228.0,586157.0,187.0,20451.0,10907.0,106301.0,105919.0,1366.0,152957.0,61973.0,697702.0,685334.0,441.0,47840.0,18655.0,278743.0,271537.0,1109.0,118218.0,60668.0,677781.0,658986.0
2012,40140,0,0,12721,1258219.0,7241611.0,7110533.0,787350.0,53569.0,50054.0,5906.0,656707.0,389923.0,3893038.0,3814172.0,1567.0,183656.0,68743.0,967535.0,954348.0,240.0,28091.0,15201.0,164075.0,161117.0,1770.0,188796.0,111037.0,1033464.0,1016625.0,1332.0,153172.0,85113.0,947534.0,925154.0,2196.0,249614.0,147219.0,1494639.0,1460273.0
2012,31460,0,0,377,40312.0,220264.0,217352.0,23775.0,851.0,1250.0,161.0,19216.0,10476.0,101331.0,100399.0,47.0,6387.0,2127.0,33173.0,32990.0,6.0,348.0,150.0,1885.0,1885.0,55.0,6817.0,3121.0,33072.0,32882.0,37.0,4889.0,2275.0,26804.0,26804.0,52.0,6223.0,4055.0,34260.0,33798.0
2012,40900,1,1,5354,534019.0,3060709.0,3001364.0,318716.0,25808.0,21918.0,2492.0,267433.0,146058.0,1553854.0,1521883.0,702.0,77909.0,24743.0,387411.0,383910.0,86.0,8596.0,5867.0,52411.0,49972.0,1027.0,109349.0,55607.0,568543.0,560226.0,326.0,37454.0,18066.0,237501.0,231245.0,918.0,96421.0,58677.0,606267.0,590204.0
2012,31080,1,0,8975,930613.0,4985612.0,4877022.0,509186.0,39332.0,38236.0,4601.0,518497.0,257215.0,2722619.0,2669939.0,1189.0,142234.0,30198.0,579279.0,578250.0,298.0,34290.0,18468.0,186416.0,182665.0,1804.0,212970.0,88467.0,941139.0,930482.0,620.0,68947.0,35204.0,410718.0,400331.0,1793.0,198485.0,109002.0,1143439.0,1116977.0
2012,37100,0,0,2749,260127.0,1508331.0,1477316.0,165599.0,13463.0,10272.0,1336.0,136297.0,82913.0,797473.0,780825.0,284.0,33098.0,9602.0,160656.0,160081.0,66.0,5968.0,3720.0,36088.0,35834.0,418.0,45637.0,25606.0,244337.0,239470.0,245.0,24599.0,13704.0,147109.0,145477.0,518.0,50696.0,32155.0,306848.0,299318.0
2012,23420,0,0,2880,285462.0,1557705.0,1536722.0,147325.0,8422.0,7224.0,1367.0,148874.0,70796.0,816785.0,806732.0,403.0,50325.0,13707.0,243322.0,242962.0,41.0,4795.0,1897.0,24594.0,24594.0,440.0,46263.0,20979.0,236061.0,233131.0,334.0,36826.0,13235.0,202391.0,199036.0,438.0,49891.0,25887.0,281263.0,278309.0
2012,40900,1,0,2415,234170.0,1317069.0,1301078.0,136020.0,7700.0,6617.0,1225.0,125632.0,71633.0,724290.0,713289.0,406.0,42451.0,17463.0,220652.0,219210.0,70.0,6493.0,4731.0,40440.0,39943.0,418.0,42612.0,22550.0,225700.0,221791.0,220.0,24450.0,12261.0,147432.0,145191.0,456.0,44430.0,28747.0,267404.0,264342.0
2012,34900,0,0,629,46261.0,261591.0,257486.0,27687.0,1629.0,1642.0,254.0,21047.0,12225.0,122460.0,120818.0,54.0,4747.0,1048.0,22235.0,22235.0,7.0,494.0,211.0,2422.0,2422.0,99.0,7517.0,4175.0,37855.0,37255.0,44.0,3991.0,1712.0,24177.0,24106.0,91.0,8129.0,5379.0,52129.0,51158.0
2012,41860,1,0,10773,1105044.0,5675163.0,5570206.0,564567.0,38060.0,36251.0,5375.0,592398.0,281978.0,3036372.0,2989677.0,1614.0,189107.0,38671.0,768079.0,763711.0,342.0,34573.0,20656.0,190381.0,187639.0,2453.0,284054.0,104731.0,1217053.0,1208018.0,514.0,57144.0,27825.0,355304.0,347394.0,1999.0,205463.0,123365.0,1204922.0,1181798.0
2012,25260,0,0,431,39864.0,214918.0,212207.0,19756.0,873.0,947.0,197.0,19327.0,9858.0,107096.0,105770.0,73.0,8333.0,2270.0,42685.0,42609.0,8.0,681.0,436.0,3984.0,3984.0,58.0,5488.0,2607.0,29011.0,28648.0,44.0,4106.0,1719.0,22647.0,22545.0,79.0,8542.0,3691.0,46488.0,45627.0
2012,44700,0,0,2157,211078.0,1203457.0,1183413.0,120509.0,9431.0,8358.0,1033.0,112004.0,57628.0,640617.0,630078.0,295.0,33653.0,12325.0,178712.0,175309.0,35.0,3997.0,1533.0,21284.0,21219.0,345.0,35861.0,19479.0,186113.0,183468.0,202.0,24401.0,10680.0,145647.0,144465.0,369.0,42492.0,21742.0,251337.0,244793.0
2012,41740,1,0,3214,351183.0,2175637.0,2044828.0,209390.0,19536.0,31636.0,1562.0,191705.0,106203.0,1226198.0,1140061.0,412.0,51325.0,15950.0,274457.0,262412.0,80.0,10719.0,7241.0,68120.0,63667.0,524.0,65400.0,31918.0,399142.0,363198.0,277.0,31329.0,17402.0,204040.0,193384.0,615.0,78075.0,46582.0,504115.0,472455.0
2012,41500,0,0,1556,137508.0,727514.0,716954.0,70015.0,3705.0,3246.0,732.0,70034.0,29446.0,366425.0,362693.0,206.0,21294.0,5612.0,98332.0,98274.0,36.0,3398.0,1392.0,18096.0,18096.0,244.0,23095.0,8765.0,110186.0,109149.0,141.0,13962.0,5569.0,76607.0,75718.0,280.0,27065.0,12358.0,145779.0,144029.0
2012,46700,0,0,1406,137865.0,810060.0,798394.0,81401.0,7067.0,4158.0,667.0,69319.0,36369.0,409456.0,404916.0,173.0,19954.0,6820.0,105326.0,105168.0,23.0,2754.0,978.0,15825.0,15757.0,236.0,23823.0,12606.0,129624.0,129269.0,87.0,8318.0,3271.0,52644.0,50290.0,264.0,29548.0,15764.0,180492.0,178882.0
2012,32900,0,0,767,75684.0,416508.0,413771.0,40406.0,1509.0,1272.0,376.0,38940.0,18033.0,215046.0,213334.0,110.0,14230.0,4900.0,76312.0,76312.0,16.0,2722.0,1135.0,14578.0,14578.0,83.0,8655.0,4360.0,42299.0,42299.0,107.0,10433.0,3771.0,60662.0,59342.0,158.0,16849.0,8416.0,94220.0,93937.0
2012,42020,0,0,901,98507.0,530974.0,523311.0,53006.0,2982.0,3002.0,330.0,40893.0,17870.0,213148.0,210805.0,113.0,13974.0,2426.0,61424.0,61424.0,22.0,2790.0,976.0,13304.0,13304.0,153.0,18747.0,6659.0,87849.0,86222.0,34.0,4826.0,2089.0,29154.0,28794.0,132.0,15794.0,8051.0,89060.0,88704.0
2012,42200,0,0,1403,135752.0,708630.0,697432.0,70445.0,3419.0,4121.0,603.0,62157.0,28495.0,321552.0,318372.0,200.0,20979.0,4053.0,94535.0,94315.0,26.0,1849.0,645.0,9009.0,9009.0,233.0,24322.0,8924.0,113174.0,112468.0,107.0,11350.0,5980.0,62914.0,62148.0,225.0,22373.0,10905.0,120541.0,119182.0
2012,47300,0,0,1428,130382.0,728389.0,721499.0,73413.0,2483.0,3769.0,667.0,69783.0,39491.0,398064.0,393260.0,202.0,24674.0,7428.0,127536.0,127243.0,12.0,1233.0,1112.0,6974.0,6974.0,181.0,18381.0,10998.0,98579.0,98278.0,237.0,23302.0,9779.0,137472.0,135341.0,205.0,22769.0,13850.0,128850.0,126506.0
2012,33700,0,0,1558,163352.0,914259.0,900846.0,88818.0,7465.0,4873.0,792.0,89235.0,45447.0,506368.0,500833.0,212.0,26943.0,9106.0,141966.0,141282.0,25.0,2842.0,1557.0,16414.0,16250.0,245.0,28666.0,14557.0,147456.0,146619.0,170.0,20341.0,8133.0,121358.0,120871.0,284.0,30653.0,16454.0,180917.0,178054.0
2012,42100,0,0,897,90708.0,463556.0,457650.0,51079.0,2283.0,1627.0,390.0,43446.0,21546.0,225091.0,222602.0,90.0,10858.0,982.0,47639.0,47429.0,22.0,2708.0,1478.0,14272.0,14272.0,155.0,17556.0,7834.0,80486.0,79835.0,47.0,5602.0,2022.0,30784.0,30189.0,162.0,17761.0,10679.0,98788.0,97545.0
2012,20940,0,0,433,45855.0,244829.0,242251.0,26393.0,2491.0,655.0,200.0,22441.0,12457.0,123947.0,122838.0,46.0,6999.0,2890.0,35815.0,35363.0,7.0,629.0,265.0,4979.0,4314.0,50.0,5188.0,2610.0,23501.0,23319.0,42.0,4918.0,2698.0,29168.0,29168.0,77.0,8868.0,5221.0,52687.0,51772.0
2012,49700,0,0,615,54802.0,302288.0,299699.0,32819.0,1453.0,1103.0,271.0,25634.0,14138.0,144399.0,142901.0,99.0,9585.0,4029.0,49121.0,49044.0,11.0,1082.0,851.0,6707.0,6707.0,85.0,9058.0,4137.0,44841.0,44801.0,57.0,5527.0,2102.0,32271.0,31401.0,109.0,9513.0,6487.0,56790.0,56349.0
2012,39820,0,0,802,65218.0,355886.0,352997.0,40181.0,1685.0,1514.0,287.0,25611.0,13980.0,142710.0,141711.0,67.0,8112.0,1965.0,39905.0,39840.0,9.0,726.0,385.0,4189.0,4067.0,128.0,10671.0,6060.0,53323.0,53120.0,43.0,4969.0,2072.0,29482.0,29343.0,98.0,8614.0,4780.0,51413.0,50963.0
2012,17020,0,0,915,82931.0,439333.0,435405.0,49139.0,1503.0,1406.0,320.0,30405.0,17270.0,161228.0,158513.0,113.0,10186.0,2402.0,46599.0,46369.0,12.0,1352.0,256.0,6743.0,6743.0,128.0,12326.0,7257.0,61817.0,59515.0,45.0,4588.0,2446.0,24897.0,24897.0,125.0,11737.0,6359.0,63596.0,63183.0
2012,19740,1,0,9714,990306.0,6129542.0,5834970.0,615502.0,66215.0,111925.0,4855.0,532502.0,333312.0,3417324.0,3233064.0,1582.0,185753.0,69704.0,956414.0,936341.0,272.0,28751.0,20843.0,187178.0,179606.0,2162.0,239129.0,135253.0,1300942.0,1260329.0,574.0,64195.0,37478.0,477166.0,443012.0,1776.0,195784.0,136025.0,1391240.0,1297735.0
2012,17820,0,0,2186,244418.0,1566414.0,1493041.0,155985.0,18443.0,28844.0,1060.0,123516.0,78211.0,825322.0,779228.0,372.0,47202.0,15622.0,253428.0,250748.0,44.0,4790.0,3299.0,37004.0,33581.0,437.0,48953.0,30836.0,286308.0,276538.0,150.0,18874.0,11819.0,144488.0,134153.0,389.0,46919.0,29180.0,329250.0,307109.0
2012,22660,0,0,1147,121381.0,760570.0,717150.0,76923.0,8314.0,14398.0,490.0,53794.0,34547.0,364360.0,336309.0,178.0,20274.0,8402.0,107223.0,104982.0,24.0,2487.0,1528.0,12561.0,12409.0,218.0,24525.0,13713.0,138026.0,132721.0,56.0,7148.0,5238.0,61428.0,52864.0,194.0,19618.0,13432.0,141130.0,131441.0
2012,24300,0,0,406,49787.0,289501.0,282836.0,34410.0,1337.0,2849.0,174.0,22458.0,13894.0,132830.0,130328.0,48.0,7044.0,3986.0,36700.0,36700.0,8.0,1079.0,953.0,6721.0,6543.0,86.0,10421.0,6691.0,55294.0,55032.0,17.0,3070.0,2822.0,18628.0,18525.0,56.0,7881.0,4027.0,50694.0,48787.0
2012,19740,1,1,482,44074.0,315551.0,298495.0,35749.0,3996.0,7913.0,228.0,22652.0,17550.0,161230.0,153395.0,26.0,3425.0,1862.0,21976.0,21185.0,12.0,1415.0,878.0,9509.0,9389.0,102.0,10846.0,8082.0,72862.0,70514.0,29.0,2499.0,2119.0,20205.0,18588.0,87.0,8536.0,6578.0,62857.0,59743.0
2012,39380,0,0,669,57734.0,345694.0,338548.0,36606.0,3221.0,3115.0,266.0,25914.0,15190.0,160707.0,157876.0,83.0,8256.0,3657.0,46729.0,46641.0,10.0,925.0,459.0,7204.0,6548.0,112.0,10760.0,6781.0,58556.0,57631.0,44.0,4549.0,1750.0,31488.0,30880.0,83.0,8042.0,5111.0,52837.0,51914.0
2012,25540,0,0,4610,454310.0,2717466.0,2648469.0,303152.0,26547.0,27695.0,2186.0,236926.0,156998.0,1454429.0,1418355.0,520.0,62592.0,25115.0,328721.0,323927.0,132.0,13576.0,9713.0,82091.0,81362.0,837.0,92820.0,52786.0,497083.0,488576.0,287.0,30710.0,21710.0,218717.0,211633.0,835.0,89368.0,65314.0,584525.0,567661.0
2012,14860,0,0,3414,324249.0,2073467.0,1979969.0,222429.0,24680.0,34968.0,1771.0,180452.0,118165.0,1172047.0,1113409.0,348.0,35772.0,12999.0,179187.0,176992.0,90.0,8659.0,6342.0,60685.0,57088.0,607.0,64545.0,35316.0,337108.0,330625.0,247.0,24882.0,17856.0,198118.0,179572.0,759.0,75045.0,54186.0,534781.0,504973.0
2012,35300,0,0,2992,316526.0,1821134.0,1781108.0,199793.0,16817.0,16626.0,1407.0,164519.0,102112.0,966434.0,945794.0,370.0,47346.0,15669.0,230541.0,227961.0,64.0,7533.0,4194.0,42685.0,42025.0,525.0,61948.0,33668.0,308683.0,305615.0,175.0,21686.0,12460.0,145112.0,140546.0,542.0,60986.0,40911.0,384622.0,375018.0
2012,35980,0,0,1133,102920.0,613989.0,599885.0,66914.0,5812.0,6589.0,519.0,51289.0,32002.0,311970.0,304264.0,125.0,14950.0,4534.0,74676.0,74029.0,29.0,2619.0,1579.0,15850.0,15422.0,204.0,20460.0,10784.0,107030.0,104860.0,67.0,6201.0,4457.0,46152.0,43811.0,197.0,19220.0,12714.0,122728.0,120057.0
2012,49340,0,0,3466,332725.0,1976482.0,1933246.0,217184.0,17833.0,19145.0,1743.0,177821.0,115419.0,1099374.0,1071556.0,356.0,41890.0,16861.0,220641.0,217727.0,82.0,8227.0,5970.0,49122.0,48684.0,670.0,68412.0,39187.0,368328.0,358305.0,191.0,20847.0,14699.0,150984.0,146612.0,680.0,68055.0,47028.0,449257.0,437346.0
2012,41540,0,0,1659,138037.0,887174.0,863250.0,102014.0,9365.0,10916.0,537.0,47825.0,32532.0,318493.0,306824.0,120.0,11532.0,5519.0,68193.0,65823.0,23.0,2365.0,1574.0,15858.0,15222.0,215.0,17675.0,11734.0,107399.0,104278.0,53.0,5221.0,2897.0,36408.0,35568.0,239.0,22553.0,16546.0,155533.0,148558.0
2012,37980,1,0,14274,1731353.0,10926460.0,10539162.0,1143125.0,122722.0,155886.0,6726.0,873943.0,580429.0,5718534.0,5480298.0,1866.0,265797.0,98865.0,1403862.0,1385628.0,351.0,42489.0,31940.0,286315.0,276569.0,2629.0,359332.0,203507.0,1974476.0,1933305.0,884.0,110246.0,77379.0,865470.0,797989.0,2433.0,307498.0,226862.0,2193252.0,2092315.0
2012,20100,0,0,564,58760.0,376855.0,368328.0,41413.0,4833.0,4237.0,224.0,25883.0,17999.0,171763.0,167854.0,68.0,8361.0,4844.0,51265.0,50792.0,12.0,876.0,765.0,6525.0,6467.0,74.0,8694.0,6268.0,55622.0,54219.0,39.0,5034.0,3294.0,34982.0,34304.0,91.0,9797.0,6429.0,65969.0,64196.0
2012,47900,1,1,12648,1198479.0,7543504.0,7088235.0,714987.0,84472.0,167414.0,6516.0,666356.0,393689.0,4254057.0,3982917.0,2009.0,218585.0,65872.0,1018966.0,998983.0,389.0,37303.0,24010.0,233275.0,223451.0,2878.0,304278.0,152248.0,1580613.0,1530752.0,735.0,76174.0,48489.0,610111.0,544810.0,2365.0,230880.0,155284.0,1666871.0,1538484.0
2012,33100,1,1,20945,1943165.0,9979453.0,9867226.0,1196507.0,52171.0,46468.0,9477.0,978590.0,547728.0,5093593.0,5037373.0,2301.0,253207.0,78009.0,1114849.0,1111575.0,472.0,48697.0,27805.0,252740.0,249043.0,3894.0,397770.0,203087.0,1815745.0,1802227.0,1029.0,110412.0,59526.0,664479.0,652976.0,3515.0,364879.0,214318.0,2018266.0,1993740.0
2012,45300,1,0,790,65619.0,369307.0,365988.0,51351.0,2214.0,1846.0,223.0,20598.0,14181.0,121703.0,119344.0,64.0,5942.0,2765.0,30957.0,30957.0,6.0,696.0,153.0,3241.0,3241.0,89.0,8215.0,5482.0,45799.0,45124.0,28.0,2730.0,1958.0,19417.0,18625.0,97.0,8813.0,5604.0,52507.0,51751.0
2012,37860,0,0,1784,168411.0,980418.0,964948.0,107922.0,5800.0,6763.0,729.0,74346.0,45660.0,448722.0,440324.0,199.0,22559.0,7851.0,118189.0,117702.0,24.0,2252.0,1157.0,12847.0,12788.0,334.0,34966.0,20235.0,193027.0,191841.0,80.0,7645.0,4821.0,55364.0,51762.0,248.0,23030.0,14581.0,143896.0,140995.0
2012,45300,1,1,12336,1026749.0,5556516.0,5479713.0,647035.0,31188.0,32864.0,5128.0,464981.0,272077.0,2607150.0,2564705.0,1348.0,136811.0,45896.0,643163.0,639492.0,230.0,21896.0,14137.0,128844.0,127787.0,2392.0,218621.0,117639.0,1086549.0,1077072.0,511.0,47953.0,26092.0,313108.0,301545.0,1855.0,168780.0,106514.0,1017923.0,998913.0
2012,36740,1,1,6309,654936.0,3757772.0,3683582.0,384838.0,28881.0,28632.0,3022.0,349175.0,197341.0,2052303.0,2005874.0,939.0,115481.0,37775.0,574814.0,569714.0,122.0,13111.0,6700.0,73012.0,72435.0,1337.0,158411.0,84986.0,831743.0,819688.0,303.0,37079.0,18519.0,254658.0,244985.0,1109.0,124751.0,74567.0,783396.0,762650.0
2012,27260,1,1,3244,320450.0,1811288.0,1786401.0,189322.0,12125.0,9896.0,1462.0,157270.0,90151.0,897482.0,886483.0,454.0,56703.0,18898.0,278317.0,277182.0,62.0,7133.0,4223.0,40307.0,39853.0,725.0,76136.0,41067.0,397659.0,394811.0,132.0,13524.0,7326.0,89901.0,87648.0,462.0,53801.0,31038.0,322617.0,318496.0
2012,15980,0,0,2856,236809.0,1307833.0,1293785.0,160758.0,5425.0,5496.0,978.0,88519.0,48113.0,499980.0,493270.0,268.0,26975.0,9488.0,140841.0,140053.0,34.0,3036.0,1915.0,17095.0,16862.0,433.0,38452.0,21737.0,205555.0,203074.0,122.0,12491.0,4965.0,71411.0,70578.0,345.0,32478.0,18540.0,188958.0,186049.0
2012,36740,1,0,920,93640.0,557327.0,545721.0,72009.0,5416.0,4378.0,259.0,32437.0,21213.0,203808.0,195830.0,57.0,7167.0,3238.0,38657.0,38267.0,5.0,467.0,467.0,2920.0,2920.0,90.0,10208.0,6796.0,57954.0,57238.0,33.0,4612.0,1827.0,28302.0,25823.0,134.0,17377.0,11761.0,111553.0,108371.0
2012,35840,0,0,3244,284643.0,1561498.0,1540740.0,204006.0,7024.0,9236.0,1099.0,104926.0,61960.0,590217.0,579441.0,246.0,24552.0,8702.0,123238.0,121848.0,35.0,3467.0,1832.0,19253.0,18497.0,560.0,52464.0,33234.0,277882.0,273001.0,112.0,11396.0,6987.0,71334.0,69866.0,344.0,33960.0,17965.0,199315.0,195269.0
2012,19660,0,0,2533,224693.0,1288936.0,1273776.0,160538.0,7425.0,6232.0,881.0,86558.0,54872.0,513480.0,505027.0,195.0,21162.0,7658.0,112928.0,112082.0,28.0,3457.0,2286.0,21656.0,21174.0,399.0,40606.0,25471.0,221919.0,220063.0,98.0,9560.0,3992.0,64771.0,62180.0,290.0,29395.0,19020.0,181292.0,178241.0
2012,36100,0,0,1153,128782.0,702407.0,699588.0,95376.0,2699.0,1600.0,310.0,37853.0,23188.0,209903.0,208642.0,79.0,9941.0,3560.0,49492.0,49212.0,12.0,1329.0,921.0,7905.0,7856.0,133.0,15281.0,9686.0,75741.0,75587.0,45.0,6233.0,3138.0,38147.0,37887.0,124.0,15983.0,9371.0,93419.0,92572.0
2012,27260,1,0,1583,163868.0,1033498.0,1008941.0,122489.0,10397.0,9869.0,624.0,75095.0,53521.0,495764.0,482234.0,122.0,16159.0,9704.0,85518.0,84818.0,25.0,3921.0,2326.0,21832.0,21780.0,219.0,25588.0,17765.0,150892.0,148417.0,90.0,11307.0,8347.0,81240.0,79347.0,290.0,35997.0,25491.0,242320.0,234268.0
2012,34940,0,0,1302,117892.0,652111.0,645082.0,87757.0,4887.0,3564.0,415.0,40923.0,26294.0,233950.0,230316.0,92.0,8360.0,2653.0,43650.0,43314.0,13.0,1313.0,295.0,6179.0,6179.0,173.0,16648.0,11792.0,90436.0,88417.0,68.0,6671.0,4477.0,40918.0,40514.0,146.0,15060.0,8378.0,88235.0,87324.0
2012,37340,0,0,2162,210415.0,1243160.0,1224243.0,153432.0,7205.0,7244.0,847.0,88752.0,60979.0,539989.0,532755.0,167.0,19117.0,6409.0,98988.0,98675.0,26.0,2301.0,1477.0,13296.0,13296.0,379.0,39135.0,27687.0,220344.0,219321.0,79.0,11240.0,4971.0,72959.0,72242.0,304.0,30257.0,21481.0,190907.0,186582.0
