coefficient_i,coefficient_j,covariance
L11event,L5event,.0123045717680565
L11event,L6event,.0142915700798289
L11event,L7event,.014394190035295
L11event,L8event,.0152164001872791
L11event,L9event,.0165548781029745
L11event,L10event,.0163812938846577
L11event,L11event,.0227961510614679
L11event,F1event,.0080765346554393
L11event,F3event,.0074200246822296
L11event,F4event,.0061173422886442
L11event,F5event,.0070837178359518
L11event,F6event,.0052784398619393
L11event,F7event,.0041883809361373
F1event,L0event,.0097832178871691
F1event,L1event,.0143233920050077
F1event,L2event,.0107123987199976
F1event,L3event,.0119593732198935
F1event,L4event,.0095803148763543
F1event,L5event,.0105801719881204
F1event,L6event,.0083130248857631
F1event,L7event,.0089745436553027
F1event,L8event,.0055929442686057
F1event,L9event,.0096468134692913
F1event,L10event,.0049223280516507
F1event,L11event,.0080765346554393
F1event,F1event,.0285785233999304
F1event,F3event,.0120931492950907
F1event,F4event,.008600991671781
F1event,F5event,.011746981702333
F1event,F6event,.010054464219648
F1event,F7event,.0111951253289165
F3event,L0event,.0107493765451714
F3event,L1event,.0123250840055897
F3event,L2event,.0112995706106267
F3event,L3event,.0105734759097502
F3event,L4event,.010520880731545
F3event,L5event,.008743935983338
F3event,L6event,.0089638250678943
F3event,L7event,.0083303314841287
F3event,L8event,.006530764453161
F3event,L9event,.00772740588736
F3event,L10event,.0053925623291246
F3event,L11event,.0074200246822296
F3event,F1event,.0120931492950907
F3event,F3event,.0280395211894712
F3event,F4event,.0108293807076116
F3event,F5event,.0153279303788561
F3event,F6event,.0124208259305791
F3event,F7event,.0141939745513104
F4event,L0event,.0145631677530675
F4event,L1event,.0085544641029979
F4event,L2event,.01525228554414
F4event,L3event,.0075801887260493
F4event,L4event,.0146577684841943
F4event,L5event,.0061022186256463
F4event,L6event,.013166139979037
F4event,L7event,.0057524963101216
F4event,L8event,.0111572706040117
F4event,L9event,.0051426869390298
F4event,L10event,.0098363089754118
F4event,L11event,.0061173422886442
F4event,F1event,.008600991671781
F4event,F3event,.0108293807076116
F4event,F4event,.0447755460960105
F4event,F5event,.0123641553855702
F4event,F6event,.0187721742278548
F4event,F7event,.0210816963312751
F5event,L0event,.0129838342444356
F5event,L1event,.0115426453105155
F5event,L2event,.0136199826890659
F5event,L3event,.0105348303905843
F5event,L4event,.0130682247656768
F5event,L5event,.0087020443267258
F5event,L6event,.0111549557696655
F5event,L7event,.006781018518684
F5event,L8event,.0092037959611558
F5event,L9event,.0065390630026538
F5event,L10event,.0073241472127005
F5event,L11event,.0070837178359518
F5event,F1event,.011746981702333
F5event,F3event,.0153279303788561
F5event,F4event,.0123641553855702
F5event,F5event,.0493811919058039
F5event,F6event,.016550155547936
F5event,F7event,.0185665754243959
F6event,L0event,.0177810461544721
F6event,L1event,.0098926156991913
F6event,L2event,.0181153275462055
F6event,L3event,.0082409570789675
F6event,L4event,.0159619082858011
F6event,L5event,.0064463950326352
F6event,L6event,.0143506381674727
F6event,L7event,.004973612984908
F6event,L8event,.0116672460816852
F6event,L9event,.0050695574864407
F6event,L10event,.0096394512480888
F6event,L11event,.0052784398619393
F6event,F1event,.010054464219648
F6event,F3event,.0124208259305791
F6event,F4event,.0187721742278548
F6event,F5event,.016550155547936
F6event,F6event,.0595702128656548
F6event,F7event,.02601685089206
F7event,L0event,.0169807075362827
F7event,L1event,.0104883075183826
F7event,L2event,.0176996082477844
F7event,L3event,.0073370455031698
F7event,L4event,.0161823861211075
F7event,L5event,.0046942370507892
F7event,L6event,.0128775166079152
F7event,L7event,.0028116908782269
F7event,L8event,.0096437400305904
F7event,L9event,.0029063686729907
F7event,L10event,.009102881781739
F7event,L11event,.0041883809361373
F7event,F1event,.0111951253289165
F7event,F3event,.0141939745513104
F7event,F4event,.0210816963312751
F7event,F5event,.0185665754243959
F7event,F6event,.02601685089206
F7event,F7event,.0464540299854983
