price,demand,supply,excess,relative_residual,births,mass,projection,elapsed_seconds,round
0.5523256410750103,5.108657969465833,5.110084502743986,-0.0014265332781526752,0.0002791604086755636,0.054563713587399226,0.951624994113642,0.0,21.28193974494934,7
0.55232556772815,5.113061514940012,5.1100840752254335,0.0029774397145780895,0.000582659633529951,0.054596696053561336,0.9516249941136409,0.0,19.85594916343689,8
0.5523255729672114,5.113061507439379,5.110084105762474,0.002977401676904634,0.0005826521863988728,0.05459669601762823,0.9516249941136405,0.0,19.868602752685547,8
0.5523255782062728,5.113061499938747,5.1100841362995135,0.002977363639233843,0.0005826447392684051,0.054596695981695115,0.9516249941136405,0.0,19.87602734565735,8
0.5523255624890885,5.113061522440645,5.110084044688394,0.002977477752250657,0.0005826670806609443,0.054596696089494454,0.951624994113641,0.0,19.92099165916443,8
0.5523255834453343,5.108658051906499,5.110084166836554,-0.0014261149300551779,0.0002790785598621613,0.0545637139737183,0.9516249941136407,0.0,20.21666169166565,8
0.5523255886843957,5.108658044419621,5.1100841973735935,-0.001426152953972526,0.00027908599915154415,0.054563713938598386,0.95162499411364,0.0,21.38095188140869,8
0.5523255939234573,5.1086580369327415,5.110084227910634,-0.0014261909778925386,0.0002790934384413595,0.05456371390347846,0.95162499411364,0.0,21.390035152435303,8
0.5523255788611555,5.113061499001167,5.110084140116644,0.002977358884522552,0.0005826438083766248,0.05459669597720347,0.9516249941136409,0.0,19.892381191253662,9
0.5523255808258036,5.113061496188431,5.110084151568034,0.0029773446203966714,0.0005826410157028569,0.05459669596372854,0.9516249941136403,0.0,19.970962047576904,9
0.5523255801709209,5.11306149712601,5.110084147750904,0.0029773493751061864,0.0005826419465942854,0.0545966959682202,0.9516249941136408,0.0,19.98151993751526,9
0.5523255795160382,5.113061498063587,5.110084143933774,0.002977354129813037,0.0005826428774851937,0.054596695972711835,0.9516249941136409,0.0,20.109046459197998,9
0.5523255814806862,5.10865805471408,5.110084155385164,-0.001426100671084285,0.00027907577012825044,0.05456371398688828,0.951624994113641,0.0,20.194796562194824,9
0.5523255821355689,5.1086580537782185,5.110084159202294,-0.0014261054240751747,0.00027907670003967137,0.05456371398249829,0.951624994113641,0.0,21.323416709899902,9
0.5523255827904516,5.108658052842359,5.110084163019423,-0.0014261101770642881,0.00027907762995074323,0.05456371397810828,0.9516249941136407,0.0,21.416077375411987,9
0.5523255809895242,5.113061495954036,5.110084152522316,0.0029773434317199587,0.0005826407829801304,0.05459669596260564,0.9516249941136402,0.0,19.846917867660522,10
0.5523255809076639,5.113061496071233,5.110084152045175,0.002977344026057871,0.0005826408993414068,0.0545966959631671,0.9516249941136402,0.0,19.903422594070435,10
0.5523255810713846,5.113061495836837,5.110084152999457,0.002977342837379382,0.0005826406666183327,0.054596695962044195,0.9516249941136405,0.0,19.944283485412598,10
0.5523255811532449,5.11306149571964,5.110084153476598,0.0029773422430414698,0.0005826405502570564,0.05459669596148273,0.9516249941136405,0.0,20.03107714653015,10
0.5523255812351052,5.113061495602444,5.11008415395374,0.0029773416487035576,0.0005826404338957801,0.05459669596092128,0.9516249941136402,0.0,20.16223406791687,10
0.5523255813169656,5.113061495485245,5.110084154430882,0.002977341054362981,0.0005826403175339823,0.05459669596035983,0.9516249941136398,0.0,21.133471727371216,10
0.5523255813988259,5.108658054831062,5.110084154908023,-0.001426100076961312,0.0002790756538894966,0.05456371398743703,0.951624994113641,0.0,21.445457458496094,10
