age,income_state,liquid_wealth,valid_state,expected_physical_rooms_after_current_choices,expected_family_size,family_size_probability_sum,family_size_n0_children,family_size_n0_probability,family_size_n0_tenure_choice,family_size_n0_rooms,family_size_n1_children,family_size_n1_probability,family_size_n1_tenure_choice,family_size_n1_rooms,family_size_n2_children,family_size_n2_probability,family_size_n2_tenure_choice,family_size_n2_rooms
42.0,0.7728751856900854,-4.023255813953488,1,0.5760424768463585,0.0,1.0,0.0,1.0,0,0.5760424768463585,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-3.883720930232558,1,0.8523322608573995,0.0,1.0,0.0,1.0,0,0.8523322608573995,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-3.744186046511628,1,0.4015418909982497,0.0,1.0,0.0,1.0,0,0.4015418909982497,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-3.604651162790698,1,0.4015418909982497,0.0,1.0,0.0,1.0,0,0.4015418909982497,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-3.4651162790697674,1,0.7224650896530429,0.0,1.0,0.0,1.0,0,0.7224650896530429,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-3.3255813953488373,1,1.171983778590652,0.0,1.0,0.0,1.0,0,1.171983778590652,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-3.1860465116279073,1,1.2560119097918077,0.0,1.0,0.0,1.0,0,1.2560119097918077,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-3.046511627906977,1,1.6690040670985438,0.0,1.0,0.0,1.0,0,1.6690040670985438,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-2.9069767441860463,1,0.8689252451035276,0.0,1.0,0.0,1.0,0,0.8689252451035276,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-2.7674418604651163,1,1.270331598863801,0.0,1.0,0.0,1.0,0,1.270331598863801,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-2.6279069767441863,1,1.4035963214648068,0.0,1.0,0.0,1.0,0,1.4035963214648068,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-2.488372093023256,1,1.8917360859195456,0.0,1.0,0.0,1.0,0,1.8917360859195456,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-2.3488372093023258,1,2.009929030150502,0.0,1.0,0.0,1.0,0,2.009929030150502,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-2.2093023255813953,1,2.3870609337547135,0.0,1.0,0.0,1.0,0,2.3870609337547135,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-2.0697674418604652,1,2.461312999756687,0.0,1.0,0.0,1.0,0,2.461312999756687,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-1.9302325581395348,1,2.651401121330116,0.0,1.0,0.0,1.0,0,2.651401121330116,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-1.7906976744186047,1,2.835884052270583,0.0,1.0,0.0,1.0,0,2.835884052270583,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.7728751856900854,-1.6511627906976747,1,2.970234456492282,0.0,1.0,0.0,1.0,0,2.970234456492282,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,-1.5116279069767442,1,3.0613709502840525,0.0,1.0,0.0,1.0,0,3.0613709502840525,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,-1.3720930232558142,1,3.1069003191021887,0.0,1.0,0.0,1.0,0,3.1069003191021887,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,-1.2325581395348837,1,3.191001865847806,0.0,1.0,0.0,1.0,0,3.191001865847806,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,-1.0930232558139537,1,3.2668452781084056,0.0,1.0,0.0,1.0,0,3.2668452781084056,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,-0.9534883720930232,1,3.268386839866293,0.0,1.0,0.0,1.0,0,3.268386839866293,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,-0.8139534883720927,1,3.360150827613289,0.0,1.0,0.0,1.0,0,3.360150827613289,2.0,0.0,0,2.1688063024351765,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,-0.6744186046511631,1,3.4651828411675116,3.9623891408223973e-128,1.0,0.0,1.0,0,3.4651828411675116,2.0,1.9811945704111987e-128,0,2.1694500155187586,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,-0.5348837209302326,1,3.532086877790328,0.006986667305655666,1.0000000000000002,0.0,0.9965066663471722,0,3.5352328356758744,2.0,0.003493333652827833,0,2.634672454619764,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,-0.39534883720930214,1,3.4611168370146737,0.06056278319005655,0.9999999999999999,0.0,0.9697186084049717,0,3.4848458345964928,2.0,0.030281391595028274,0,2.7012293516038453,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,-0.25581395348837255,1,3.5720196606088512,0.18536558440914228,1.0000000000000002,0.0,0.9073172077954288,0,3.6136244041863024,2.0,0.09268279220457114,0,3.164730466187321,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,-0.11627906976744207,1,3.6931177262012884,0.2661492911701679,1.0000000000000002,0.0,0.866925354414916,0,3.735490309030798,2.0,0.13307464558508394,0,3.4170781679109643,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,0.0,1,3.769341986631699,0.33616203645484766,1.0,0.0,0.8319189817725762,0,3.800709255280835,2.0,0.16808101822742383,0,3.6140893205616504,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,0.1627906976744189,1,3.61434674037463,0.4016962557425149,0.9999999999999998,0.0,0.7991518721287426,0,3.5594369658968255,2.0,0.20084812787125744,0,3.8328264919022725,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,0.3023255813953485,1,3.979493933127701,0.4505912532179285,1.0,0.0,0.7747043733910358,0,3.9567050649849445,2.0,0.22529562660896424,0,4.057856021555931,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,0.44186046511627897,1,4.072550597977258,0.49519419138478543,1.0,0.0,0.7524029043076073,0,4.016235699813746,2.0,0.24759709569239272,0,4.243681413609501,3.0,0.0,1,2.0
42.0,0.7728751856900854,0.5813953488372094,1,4.1350503336514155,0.5336475286819619,0.9999999999999998,0.0,0.733176235659019,0,4.074921569140685,2.0,0.26682376434098093,0,4.300271678638018,3.0,0.0,1,2.0
42.0,0.7728751856900854,0.720930232558139,1,4.1128860613893,0.5620412907528618,0.9999999999999998,0.0,0.7189793546235691,2,4.0,2.0,0.2810206453764309,0,4.401700242478938,3.0,0.0,1,2.0
42.0,0.7728751856900854,0.8604651162790695,1,4.158197399813142,0.5927663944108882,1.0,0.0,0.7036168027945559,2,4.0,2.0,0.2963831972054441,0,4.53375967769011,3.0,0.0,1,2.0
42.0,0.7728751856900854,1.0,1,4.202180505400739,0.6209841348323661,1.0000000000000002,0.0,0.689507932583817,2,4.0,2.0,0.31049206741618307,0,4.651161580658794,3.0,0.0,1,2.0
42.0,0.7728751856900854,1.1395348837209305,1,4.245713287488343,0.6470457369235335,1.0,0.0,0.6764771315382332,2,4.0,2.0,0.32352286846176675,0,4.759492794610223,3.0,0.0,1,2.0
42.0,0.7728751856900854,1.27906976744186,1,4.2873476282687415,0.6713171834933577,0.9999999999999999,0.0,0.6643414082533212,2,4.0,2.0,0.33565859174667884,0,4.8560711250484,3.0,0.0,1,2.0
42.0,0.7728751856900854,1.4186046511627906,1,4.330496764599334,0.6939886331944275,1.0,0.0,0.6530056834027862,2,4.0,2.0,0.34699431659721375,0,4.952455843773864,3.0,0.0,1,2.0
42.0,0.7728751856900854,1.558139534883721,1,4.361176189637115,0.7150767099242865,1.0,0.0,0.6424616450378567,2,4.0,2.0,0.35753835496214326,0,5.0101746697227965,3.0,0.0,1,2.0
42.0,0.7728751856900854,1.6976744186046506,1,4.3872885210428905,0.7347144138408013,1.0,0.0,0.6326427930795995,2,4.0,2.0,0.36735720692040064,0,5.054255949650685,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,1.837209302325581,1,4.427091258383204,0.753024821626682,1.0,0.0,0.6234875891866589,2,4.0,2.0,0.376512410813341,0,5.134335140402417,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,1.9767441860465116,1,4.470685124908608,0.7702708294154421,1.0,0.0,0.6148645852922789,2,4.0,2.0,0.38513541470772106,0,5.222128910855448,3.0,0.0,1,2.0
42.0,0.7728751856900854,2.116279069767442,1,4.512467315983658,0.7865333113044107,1.0,0.0,0.6067333443477947,2,4.0,2.0,0.39326665565220537,0,5.3031039082979605,3.0,0.0,1,2.0
42.0,0.7728751856900854,2.2558139534883717,1,4.555362236841733,0.8018516857069765,1.0000000000000002,0.0,0.5990741571465117,2,4.0,2.0,0.40092584285348826,0,5.38519939969218,3.0,0.0,0,2.332390977516294
42.0,0.7728751856900854,2.395348837209302,1,4.599767978791899,0.8162911706817755,1.0,0.0,0.5918544146591123,2,4.0,2.0,0.40814558534088774,0,5.469495200569096,3.0,0.0,0,2.346061260677793
42.0,0.7728751856900854,2.5348837209302326,1,4.64249154335281,0.8298715724546348,1.0,0.0,0.5850642137726827,2,4.0,2.0,0.4149357862273174,0,5.548411982476797,3.0,3.682734811382213e-179,0,2.342483590913016
42.0,0.7728751856900854,2.674418604651163,1,4.685620990711955,0.842532652092463,1.0,0.0,0.5787336739537686,2,4.0,2.0,0.4212663260462313,0,5.627523844943431,3.0,1.018481171992902e-16,0,2.3984876121126466
42.0,0.7728751856900854,2.8139534883720927,1,5.306799657108166,0.8770458434570942,1.0,0.0,0.5668112391940138,0,5.0578713760576415,2.0,0.4225204389608645,0,5.703915683426572,3.0,0.010668321845121741,0,2.804598214997605
42.0,0.7728751856900854,2.953488372093023,1,5.7940522334684115,0.9527088232673756,0.9999999999999998,0.0,0.5442656967327879,3,6.0,2.0,0.41449408653426106,0,5.782983254357779,3.0,0.04124021673295115,0,3.1873181575377743
42.0,0.7728751856900854,3.0930232558139537,1,5.707162950238381,1.0597087982032454,0.9999999999999999,0.0,0.5137477510013664,3,6.0,2.0,0.39904794879265576,0,5.8477376937827135,3.0,0.08720430020597796,0,3.338696735837542
42.0,0.7728751856900854,3.232558139534884,1,5.696709411804314,1.145798873765496,1.0000000000000002,0.0,0.48902198677821007,3,6.0,2.0,0.3871351658998738,0,5.911552942778331,3.0,0.12384284732191612,0,3.82749163279931
42.0,0.7728751856900854,3.3720930232558146,1,5.711830273610557,1.2000348829987775,0.9999999999999998,0.0,0.4728468525213917,3,6.0,2.0,0.3814245594370477,0,5.955757870430045,3.0,0.1457285880415607,0,4.138356411356329
42.0,0.7728751856900854,3.5116279069767433,1,5.727143874701638,1.2501318217542452,1.0,0.0,0.45785650387908944,3,6.0,2.0,0.3762986666084863,3,6.0,3.0,0.1658448295124242,0,4.3547504851339305
42.0,0.7728751856900854,3.651162790697674,1,5.706071643373068,1.2937642226820416,1.0,0.0,0.44467629182827056,3,6.0,2.0,0.3722069018331467,3,6.0,3.0,0.18311680633858274,0,4.394858656045699
42.0,0.7728751856900854,3.7906976744186043,1,5.727269493591655,1.3316533003294995,1.0000000000000002,0.0,0.4331240338101082,3,6.0,2.0,0.36897459824017576,3,6.0,3.0,0.197901367949716,0,4.621886704301906
42.0,0.7728751856900854,3.9302325581395348,1,5.763784937778038,1.3659761753872885,1.0,0.0,0.42263231875205737,3,6.0,2.0,0.366126868356539,3,6.0,3.0,0.21124081289140356,0,4.8817735598120535
42.0,0.7728751856900854,4.069767441860465,1,5.7692031105890615,1.3957982608114097,1.0,0.0,0.4134349315785018,3,6.0,2.0,0.3638969444530848,3,6.0,3.0,0.22266812396841337,0,4.9634938072964685
42.0,0.7728751856900854,4.209302325581396,1,5.777722427453111,1.4224574261128693,1.0,0.0,0.40517306980384693,3,6.0,2.0,0.36202336447558997,3,6.0,3.0,0.23280356572056313,0,5.04521405478088
42.0,0.7728751856900854,4.348837209302326,1,5.8073129641705465,1.4468526939580957,1.0,0.0,0.39760309851141495,3,6.0,2.0,0.36033801050765996,3,6.0,3.0,0.2420588909809252,0,5.20396629494333
42.0,0.7728751856900854,4.488372093023255,1,5.833053402334331,1.4694594591926484,1.0,0.0,0.39059157981263903,3,6.0,2.0,0.35876580136943464,3,6.0,3.0,0.2506426188179263,0,5.333925736760099
42.0,0.7728751856900854,4.627906976744185,1,5.859422161004752,1.4904725959026464,1.0,0.0,0.3840909005828173,3,6.0,2.0,0.3572547023489018,3,6.0,3.0,0.2586543970682809,0,5.456503192721147
42.0,0.7728751856900854,4.767441860465116,1,5.8832739951042505,1.5100611478851433,0.9999999999999999,0.0,0.37802412413831166,3,6.0,2.0,0.3558664796999218,3,6.0,3.0,0.2661093961617666,0,5.561360829120094
42.0,0.7728751856900854,4.906976744186046,1,5.90101695212474,1.528472793232264,1.0,0.0,0.3723357270604859,3,6.0,2.0,0.3545200255862785,3,6.0,3.0,0.27314424735323567,0,5.637616208891806
42.0,0.7728751856900854,5.046511627906977,1,5.910014886217464,1.5457219062650187,1.0,0.0,0.36701306014526686,3,6.0,2.0,0.3532389132991809,3,6.0,3.0,0.2797480265555523,0,5.678335125754078
42.0,0.7728751856900854,5.186046511627907,1,5.932420870662187,1.561949205607711,1.0000000000000002,0.0,0.3620120092942998,3,6.0,2.0,0.35201476650938984,3,6.0,3.0,0.28597322419631044,0,5.76368721397699
42.0,0.7728751856900854,5.325581395348838,1,5.958616229409984,1.5773564064493284,1.0,0.0,0.35727657004157887,3,6.0,2.0,0.3508138834259347,3,6.0,3.0,0.29190954653248635,0,5.858230842116665
42.0,0.7728751856900854,5.4651162790697665,1,5.985007226826324,1.592080472653292,0.9999999999999999,0.0,0.35276713343561455,3,6.0,2.0,0.3496181270398646,3,6.0,3.0,0.29761473952452094,0,5.949623552927422
42.0,0.7728751856900854,5.604651162790697,1,6.0,1.606240500294604,1.0,0.0,0.34844885002953174,3,6.0,2.0,0.34841294961680086,3,6.0,3.0,0.30313820035366745,0,6.0
42.0,0.7728751856900854,5.7441860465116275,1,6.0,1.6199046514688824,0.9999999999999999,0.0,0.34429948232680463,3,6.0,2.0,0.34719690155070354,3,6.0,3.0,0.30850361612249183,0,6.0
42.0,0.7728751856900854,5.883720930232558,1,6.0,1.6331116347461205,1.0,0.0,0.34030610225809665,3,6.0,2.0,0.34597005847958956,3,6.0,3.0,0.3137238392623138,3,6.0
42.0,0.7728751856900854,6.023255813953488,1,6.0,1.6458181070345144,1.0,0.0,0.3364796208385382,3,6.0,2.0,0.3447430304498709,3,6.0,3.0,0.3187773487115908,3,6.0
42.0,0.7728751856900854,6.162790697674419,1,6.0,1.6579476991247368,1.0,0.0,0.3328376489544853,3,6.0,2.0,0.34353935401180735,3,6.0,3.0,0.3236229970337074,3,6.0
42.0,0.7728751856900854,6.302325581395349,1,6.0,1.6694580838626742,1.0,0.0,0.3293874460923707,3,6.0,2.0,0.3423795778602136,3,6.0,3.0,0.3282329760474157,3,6.0
42.0,0.7728751856900854,6.441860465116278,1,6.0,1.6803467826506004,1.0,0.0,0.3261256188028983,3,6.0,2.0,0.34127636094070474,3,6.0,3.0,0.332598020256397,3,6.0
42.0,0.7728751856900854,6.581395348837209,1,5.999999999999999,1.690628127352347,1.0,0.0,0.32304476431663504,3,6.0,2.0,0.3402375796977476,3,6.0,3.0,0.33671765598561726,3,6.0
42.0,0.7728751856900854,6.720930232558139,1,6.0,1.7003202868512655,0.9999999999999999,0.0,0.3201346066249579,3,6.0,2.0,0.3392758932738611,3,6.0,3.0,0.3405895001011811,3,6.0
42.0,0.7728751856900854,6.8604651162790695,1,6.0,1.7094432138450828,1.0,0.0,0.3173804029394448,3,6.0,2.0,0.33841557733658306,3,6.0,3.0,0.3442040197239722,3,6.0
42.0,0.7728751856900854,7.0,1,6.000000000000001,1.7180429443076075,1.0,0.0,0.3147541117061146,3,6.0,2.0,0.3376947205740489,3,6.0,3.0,0.3475511677198365,3,6.0
42.0,0.7728751856900854,7.571428571428571,1,7.28304264034256,1.7479207614841448,1.0000000000000002,0.0,0.30527895917228737,4,8.0,2.0,0.3362423609989931,4,8.0,3.0,0.35847867982871956,3,6.0
42.0,0.7728751856900854,8.142857142857142,1,7.26666732998441,1.7714397559419015,1.0,0.0,0.2976132895329469,4,8.0,2.0,0.33572037545925787,4,8.0,3.0,0.3666663350077953,3,6.0
42.0,0.7728751856900854,8.714285714285714,1,8.0,1.7921345014584893,1.0,0.0,0.2909737287160384,4,8.0,2.0,0.3349443123933955,4,8.0,3.0,0.3740819588905661,4,8.0
42.0,0.7728751856900854,9.285714285714285,1,8.0,1.8133217486032644,1.0,0.0,0.2844895760965846,4,8.0,2.0,0.3332095231069822,4,8.0,3.0,0.3823009007964333,4,8.0
42.0,0.7728751856900854,9.857142857142858,1,8.0,1.8324315954210564,1.0,0.0,0.27873597611559975,4,8.0,2.0,0.33136047623214426,4,8.0,3.0,0.38990354765225593,4,8.0
42.0,0.7728751856900854,10.428571428571429,1,8.0,1.8486789706761633,1.0,0.0,0.27386165992363876,4,8.0,2.0,0.3297360495529207,4,8.0,3.0,0.3964022905234406,4,8.0
42.0,0.7728751856900854,11.0,1,8.0,1.8622576997776086,0.9999999999999999,0.0,0.2697836141416743,4,8.0,2.0,0.32839145779736867,4,8.0,3.0,0.4018249280609571,4,8.0
42.0,0.7728751856900854,11.571428571428571,1,8.0,1.8734388601136007,1.0,0.0,0.2663543391340734,4,8.0,2.0,0.32749812248417864,4,8.0,3.0,0.40614753838174783,4,8.0
42.0,0.7728751856900854,12.142857142857142,1,9.181005370560731,1.882738596793393,0.9999999999999999,0.0,0.2633793589631208,5,10.0,2.0,0.3271233263172447,5,10.0,3.0,0.4094973147196345,4,8.0
42.0,0.7728751856900854,12.714285714285714,1,9.175260370050324,1.8909835366702936,1.0,0.0,0.2606931391522722,5,10.0,2.0,0.32693704587288974,5,10.0,3.0,0.41236981497483804,4,8.0
42.0,0.7728751856900854,13.285714285714285,1,10.0,1.8989976132179023,1.0,0.0,0.25813337083174565,5,10.0,2.0,0.32660227428686095,5,10.0,3.0,0.41526435488139346,5,10.0
42.0,0.7728751856900854,13.857142857142858,1,10.0,1.9070789318952257,0.9999999999999999,0.0,0.25563819936574533,5,10.0,2.0,0.3260064700075386,5,10.0,3.0,0.4183553306267162,5,10.0
42.0,0.7728751856900854,14.428571428571427,1,10.0,1.9146226007626241,0.9999999999999999,0.0,0.25334703182424734,5,10.0,2.0,0.32533630376463396,5,10.0,3.0,0.42131666441111876,5,10.0
42.0,0.7728751856900854,15.474341649025257,1,10.0,1.9265116724340474,1.0000000000000002,0.0,0.249746919730942,5,10.0,2.0,0.3242475683731265,5,10.0,3.0,0.42600551189593144,5,10.0
42.0,0.7728751856900854,16.341640786499873,1,10.0,1.9346299691513846,0.9999999999999999,0.0,0.24730838094866733,5,10.0,2.0,0.32344488800261345,5,10.0,3.0,0.4292467310487193,5,10.0
42.0,0.7728751856900854,17.464751508773247,1,10.0,1.9433415985160618,1.0,0.0,0.24469431312171322,5,10.0,2.0,0.32257546211879845,5,10.0,3.0,0.4327302247594883,5,10.0
42.0,0.7728751856900854,18.794733192202056,1,10.0,1.951684298959029,1.0,0.0,0.24218080456270433,5,10.0,2.0,0.32177328735285804,5,10.0,3.0,0.43604590808443766,5,10.0
42.0,0.7728751856900854,20.303300858899107,1,10.0,1.9592707432149963,0.9999999999999998,0.0,0.23988148346407412,5,10.0,2.0,0.32108480639278153,5,10.0,3.0,0.43903371014314446,5,10.0
42.0,0.7728751856900854,21.97137002317335,1,10.0,1.9657675551463123,1.0000000000000002,0.0,0.23789706077555958,5,10.0,2.0,0.32054126252700876,5,10.0,3.0,0.44156167669743157,5,10.0
42.0,0.7728751856900854,23.784930278607796,1,10.0,1.9711949806979887,1.0,0.0,0.23622246564865518,5,10.0,2.0,0.32013762235604576,5,10.0,3.0,0.443639911995299,5,10.0
42.0,0.7728751856900854,25.733126291998992,1,10.0,1.9759254512298972,0.9999999999999999,0.0,0.234769489945806,5,10.0,2.0,0.3197660789326851,5,10.0,3.0,0.44546443112150896,5,10.0
42.0,0.7728751856900854,27.80722452368194,1,10.0,1.9800321039556892,1.0,0.0,0.23349933502999817,5,10.0,2.0,0.3194698909543163,5,10.0,3.0,0.44703077401568553,5,10.0
42.0,0.7728751856900854,30.0,1,10.0,1.9834238074991792,1.0,0.0,0.23244600799289605,5,10.0,2.0,0.31923816852213255,5,10.0,3.0,0.4483158234849714,5,10.0
42.0,0.9737268645273782,-12.0,0,nan,nan,0.0,0.0,0.0,0,0.4015418909982497,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-11.3,0,nan,nan,0.0,0.0,0.0,0,0.4015418909982497,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-10.6,0,nan,nan,0.0,0.0,0.0,0,0.4015418909982497,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-9.9,0,nan,nan,0.0,0.0,0.0,0,0.4015418909982497,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-9.2,0,nan,nan,0.0,0.0,0.0,0,0.4015418909982497,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-8.5,0,nan,nan,0.0,0.0,0.0,0,0.4015418909982497,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-7.800000000000001,0,nan,nan,0.0,0.0,0.0,0,0.4015418909982497,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-7.1000000000000005,0,nan,nan,0.0,0.0,0.0,0,0.4015418909982497,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-6.4,0,nan,nan,0.0,0.0,0.0,0,0.9347931398979221,2.0,0.0,0,0.4015418909982497,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-5.7,0,nan,nan,0.0,0.0,0.0,0,1.1358436866336075,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-5.0,0,nan,nan,0.0,0.0,0.0,0,1.471410301240708,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-4.8604651162790695,0,nan,nan,0.0,0.0,0.0,0,1.8217128339364503,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-4.72093023255814,0,nan,nan,0.0,0.0,0.0,0,1.916492011066978,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-4.5813953488372094,0,nan,nan,0.0,0.0,0.0,0,2.284086604054185,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-4.441860465116279,1,0.4015418909982497,0.0,1.0,0.0,1.0,0,0.4015418909982497,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-4.3023255813953485,1,0.4015418909982497,0.0,1.0,0.0,1.0,0,0.4015418909982497,2.0,0.0,0,2.168025559454012,3.0,0.0,0,0.4015418909982497
42.0,0.9737268645273782,-4.162790697674419,1,0.6462717065041806,0.0,1.0,0.0,1.0,0,0.6462717065041806,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-4.023255813953488,1,1.1344816139665554,0.0,1.0,0.0,1.0,0,1.1344816139665554,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-3.883720930232558,1,1.629613909621612,0.0,1.0,0.0,1.0,0,1.629613909621612,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-3.744186046511628,1,2.025223862122866,0.0,1.0,0.0,1.0,0,2.025223862122866,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-3.604651162790698,1,0.4015418909982497,0.0,1.0,0.0,1.0,0,0.4015418909982497,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-3.4651162790697674,1,2.6486224753028687,0.0,1.0,0.0,1.0,0,2.6486224753028687,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-3.3255813953488373,1,1.771675855249255,0.0,1.0,0.0,1.0,0,1.771675855249255,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-3.1860465116279073,1,2.262385006810154,0.0,1.0,0.0,1.0,0,2.262385006810154,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-3.046511627906977,1,2.6480344388902655,0.0,1.0,0.0,1.0,0,2.6480344388902655,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-2.9069767441860463,1,2.7996745989693013,0.0,1.0,0.0,1.0,0,2.7996745989693013,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-2.7674418604651163,1,3.2895599822907666,0.0,1.0,0.0,1.0,0,3.2895599822907666,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-2.6279069767441863,1,3.3286084980501767,0.0,1.0,0.0,1.0,0,3.3286084980501767,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-2.488372093023256,1,3.477570640984387,0.0,1.0,0.0,1.0,0,3.477570640984387,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-2.3488372093023258,1,3.6400187684218936,0.0,1.0,0.0,1.0,0,3.6400187684218936,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-2.2093023255813953,1,3.8042588607241603,0.0,1.0,0.0,1.0,0,3.8042588607241603,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-2.0697674418604652,1,3.8837549439425896,0.0,1.0,0.0,1.0,0,3.8837549439425896,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-1.9302325581395348,1,3.9500237048363935,0.0,1.0,0.0,1.0,0,3.9500237048363935,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-1.7906976744186047,1,4.004701747576992,0.0,1.0,0.0,1.0,0,4.004701747576992,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
42.0,0.9737268645273782,-1.6511627906976747,1,4.04705144260761,0.0,1.0,0.0,1.0,0,4.04705144260761,2.0,0.0,0,2.168025559454012,3.0,0.0,0,2.332390977516294
