age,age_group,center_share,diagnostic,expected_completed_fertility_choice,expected_fertility_choice,mass,mass_share,mean_housing,mean_income,mean_liquid_wealth,own_rate,share,tenure,wealth_bin,z
62.0,,0.48102586793413843,age_z,,nan,0.004411764718993527,0.2647058831406715,7.478750209842603,0.5801660523723656,-0.08935101557836807,0.9079413435062873,,,,-0.28
63.0,,0.4842451854732297,age_z,,nan,0.004411764714527935,0.2647058828727687,7.503976589169292,0.5801660523723656,-0.018276252125965335,0.9019812644654701,,,,-0.28
64.0,,0.48737783761657,age_z,,nan,0.004411764711581597,0.264705882696054,7.530473223422095,0.5801660523723658,0.07420712425570795,0.8894135116239393,,,,-0.28
65.0,,0.49044336999203075,age_z,,nan,0.0044117647096355616,0.2647058825793742,7.55804822852529,0.5719050000000002,0.17361648304597635,0.8730628845488507,,,,-0.28
66.0,,0.49346046431040386,age_z,,nan,0.004411764708351501,0.2647058825024017,7.588235934648198,0.5719050000000003,0.2292637162511506,0.8542918268864408,,,,-0.28
67.0,,0.49636790384162455,age_z,,nan,0.004411764707501473,0.26470588245150894,7.616875953559369,0.5719050000000001,0.24670360751824116,0.8356175592101133,,,,-0.28
68.0,,0.49911782727587983,age_z,,nan,0.004411764706940053,0.26470588241797355,7.646293691490356,0.5719050000000001,0.2354455963824288,0.8152289361137081,,,,-0.28
69.0,,0.5016694116043416,age_z,,nan,0.004411764706566398,0.2647058823957526,7.669553462973408,0.5719050000000002,0.19735762445974894,0.7939888205492127,,,,-0.28
70.0,,0.5040101829293109,age_z,,nan,0.004411764706319047,0.2647058823811589,7.68877045399604,0.5719050000000002,0.14127216091138606,0.7703730354734737,,,,-0.28
71.0,,0.5061211028253214,age_z,,nan,0.004411764706154863,0.2647058823715098,7.7073077165852215,0.5719050000000001,0.04869854327460194,0.7486199329349982,,,,-0.28
72.0,,0.5079710548843432,age_z,,nan,0.004411764706042656,0.264705882365126,7.726005366547462,0.5719050000000002,-0.06750816515993573,0.7254500515933994,,,,-0.28
73.0,,0.5095471287011694,age_z,,nan,0.004411764705967052,0.26470588236095666,7.733611880124247,0.5719050000000002,-0.19989105435781054,0.6997201154931108,,,,-0.28
74.0,,0.5108242788755716,age_z,,nan,0.0044117647059150585,0.2647058823581448,7.753433914515299,0.5719050000000001,-0.2814409136133208,0.6525601983920323,,,,-0.28
75.0,,0.5117757286289573,age_z,,nan,0.004411764705879298,0.2647058823563151,7.747350081966635,0.5719050000000001,-0.44690101382753633,0.6186395923240408,,,,-0.28
76.0,,0.5123630673228357,age_z,,nan,0.0044117647058554135,0.2647058823551548,7.729024233604698,0.5719050000000003,-0.49901652002135305,0.5455015248093641,,,,-0.28
77.0,,0.5125348834293197,age_z,,nan,0.004411764705838247,0.26470588235434733,7.659235599539861,0.5719050000000002,-0.5220597186627262,0.45750390107397326,,,,-0.28
18.0,,0.4266864748507398,age_z,,1.2876082252076815e-07,0.005555555555631157,0.33333333333333337,5.110106419325912,0.4638649999999999,0.3188336912940298,0.0,,,,0.0
19.0,,0.40368935721997506,age_z,,2.113799682816999e-05,0.006333333333419517,0.37999999999999995,5.127516799614818,0.46386499999999986,0.33220835748472355,0.0,,,,0.0
20.0,,0.3844643662418996,age_z,,0.00011876298636729661,0.006846666666759836,0.4107999999999999,5.149035358611449,0.4638649999999999,0.349005877022715,0.0,,,,0.0
21.0,,0.36928967576278543,age_z,,0.0004128779435639863,0.0071854666667644455,0.43112799999999973,5.17410306157312,0.46386499999999997,0.3653498434741865,0.0,,,,0.0
22.0,,0.35800450093658387,age_z,,0.0012490227157106151,0.007409074666767484,0.44454447999999985,5.202164604215154,0.4638649999999999,0.3788769633854985,6.633508340928121e-05,,,,0.0
23.0,,0.3503438599181728,age_z,,0.0038188697394099464,0.0075566559467694925,0.45339935679999976,5.234453354277463,0.46386499999999997,0.387243127470688,0.00040676303893065805,,,,0.0
24.0,,0.34603421161667147,age_z,,0.010954605422580702,0.007654059591570506,0.45924357548800415,5.270596437691225,0.4638649999999999,0.381941157125364,0.0030897864745540555,,,,0.0
25.0,,0.34481619990295365,age_z,,0.02145911045668822,0.00771834599713497,0.4631007598221059,6.168657586975636,0.6879979999999998,0.3718518642930726,0.0052809289433707225,,,,0.0
26.0,,0.34660560730995305,age_z,,0.025458582956507415,0.007760775024807409,0.4656465014826768,6.239262246670432,0.6879979999999999,0.4649644726637773,0.011035805207199484,,,,0.0
27.0,,0.3490245697455756,age_z,,0.02986208833381064,0.007788778183069325,0.4673266909786158,6.312826893669935,0.6879979999999999,0.5209009333885917,0.026659153070876858,,,,0.0
28.0,,0.3518913821303417,age_z,,0.03470759010495363,0.007807260267516344,0.46843561604594663,6.392322701196432,0.6879979999999999,0.5004474297629831,0.06258325787528478,,,,0.0
29.0,,0.35506666953356614,age_z,,0.04006963340989448,0.007819458443248732,0.4691675065904717,6.467585560274825,0.6879979999999998,0.44645253781377037,0.10590276339149962,,,,0.0
30.0,,0.3585046427180656,age_z,,0.046036545489672155,0.007827509239227995,0.4696505543497998,6.553633232490099,0.687998,0.34161425643668125,0.15963557424310323,,,,0.0
31.0,,0.3620432985385499,age_z,,0.05268344696886235,0.007832822764573394,0.4699693658709726,6.6318266769481315,0.6879979999999999,0.23790428268182143,0.21065039830724905,,,,0.0
32.0,,0.36568775105966755,age_z,,0.060117847500915506,0.00783632969129605,0.470179781474919,6.711779780242128,0.687998,0.22448644319608993,0.23301308817861222,,,,0.0
33.0,,0.3696143565728307,age_z,,0.06843530276020976,0.00783864426293053,0.4703186557735882,6.806598895230611,0.687998,0.04848969778558568,0.29397046616631234,,,,0.0
34.0,,0.37412667509273373,age_z,,0.07789802677011345,0.007840171880204834,0.47041031281057366,6.878761456852722,0.6879980000000001,-0.005242520357556884,0.3231595437755775,,,,0.0
35.0,,0.37880013221315356,age_z,,0.08867636584957682,0.007841180107604578,0.47047080645508865,7.009396916267255,0.8209999999999998,-0.14803946685431266,0.371685960898288,,,,0.0
36.0,,0.38352348515505247,age_z,,0.10146994357204565,0.007841845537687086,0.4705107322604283,7.083294681008918,0.821,-0.12783818152785703,0.4080829019376991,,,,0.0
37.0,,0.3881313573787104,age_z,,0.11704857314920836,0.007842284721539975,0.4705370832919352,7.154474031768881,0.8209999999999998,-0.1982677779635174,0.464756994420927,,,,0.0
38.0,,0.3926990042848786,age_z,,0.136564045986405,0.007842574582881949,0.4705544749727271,7.216281597128486,0.8209999999999998,-0.2630120808856035,0.5180998303047614,,,,0.0
39.0,,0.39721530070617733,age_z,,0.16180312398841942,0.007842765891365075,0.47056595348203295,7.269037566487655,0.8209999999999998,-0.3164967284388978,0.5666536515776969,,,,0.0
40.0,,0.40166933348395867,age_z,,0.19560001789042655,0.007842892154964488,0.47057352929818186,7.3139765717225,0.8209999999999997,-0.35766269434302295,0.6101045503903753,,,,0.0
41.0,,0.40606358793323943,age_z,,0.24244069647205713,0.007842975488940071,0.470578529336874,7.35315988037652,0.821,-0.3818156856254901,0.6469809061266859,,,,0.0
42.0,,0.41043757346311166,age_z,,0.3066021026965086,0.007843030489363046,0.47058182936242193,7.388352951174831,0.821,-0.40126943414335964,0.6800425606563316,,,,0.0
43.0,,0.41480684535123624,age_z,,nan,0.00784306678964082,0.47058400737920186,7.402286823904518,0.821,-0.4111171086785498,0.7077093800471974,,,,0.0
