projection,restriction,parameter,coordinate,centered_derivative,minus_derivative,plus_derivative,base_moment,target,base_gap
constant_post_cell,cps_childlessness,theta1,log parameter,-7.848374919810987e-06,-7.720857995505975e-06,-7.97846811710413e-06,0.16737272770332093,0.19827875100684264,-0.030906023303521712
constant_post_cell,cps_exactly_one,theta1,log parameter,-1.0053119239403162e-05,-9.88809961988635e-06,-1.022147281314283e-05,0.2098417015211266,0.21365532522014702,-0.003813623699020413
constant_post_cell,nchs_mean_age,theta1,log parameter,0.0002497300715773236,0.00024909383880072477,0.00025037915840702514,26.585140795182383,25.976263860992496,0.6088769341898868
constant_post_cell,nchs_share30,theta1,log parameter,1.3947156649373495e-05,1.3913809553946237e-05,1.3981177468870322e-05,0.26516756649743256,0.2492780130410667,0.015889553456365862
constant_post_cell,wealth_earnings,theta1,log parameter,-0.037333984801130954,-0.03700680636070266,-0.037667773352201166,6.096876962747856,6.14586139445743,-0.04898443170957467
constant_post_cell,bequest_wealth,theta1,log parameter,-0.0002631372436808177,-0.00025960968926833273,-0.0002667360666186107,0.012368034993361301,0.0088,0.0035680349933613006
constant_post_cell,old_dispersion,theta1,log parameter,-0.0049253736046203185,-0.004891017474478283,-0.004960423844744569,3.7297557246748427,3.51593508651872,0.21382063815612273
constant_post_cell,mean_rooms,theta1,log parameter,0.005356708537167518,0.005305240864117323,0.005409216031218446,6.246382336944046,5.561097376118652,0.6852849608253937
constant_post_cell,ownership_30_55,theta1,log parameter,-0.002129485967906694,-0.0021213737812007306,-0.0021377620482103048,0.5747683591158299,0.6483340343191493,-0.07356567520331936
constant_post_cell,first_birth_rooms,theta1,log parameter,1.5532026906897866e-05,1.268800993015437e-05,1.8433502641801476e-05,0.43884666342482603,0.7202462623815278,-0.28139959895670175
constant_post_cell,family_rooms,theta1,log parameter,-0.0003431077919977384,-0.0003066782845231428,-0.0003802732986864707,0.16621534127109694,0.3470669317962507,-0.18085159052515376
constant_post_cell,cps_childlessness,first_birth_fixed_cost,log parameter,0.08688281858125586,0.0860302820444403,0.08775257923842379,0.16737272770332093,0.19827875100684264,-0.030906023303521712
constant_post_cell,cps_exactly_one,first_birth_fixed_cost,log parameter,-0.08110870257495462,-0.08024063744346942,-0.08199430555690453,0.2098417015211266,0.21365532522014702,-0.003813623699020413
constant_post_cell,nchs_mean_age,first_birth_fixed_cost,log parameter,-0.5522228644028552,-0.541782323286348,-0.5628743397479481,26.585140795182383,25.976263860992496,0.6088769341898868
constant_post_cell,nchs_share30,first_birth_fixed_cost,log parameter,-0.0367736527360982,-0.03612594348395993,-0.03743444790494549,0.26516756649743256,0.2492780130410667,0.015889553456365862
constant_post_cell,wealth_earnings,first_birth_fixed_cost,log parameter,-0.0007760868639118708,-0.0007147471362518007,-0.0008386658614518497,6.096876962747856,6.14586139445743,-0.04898443170957467
constant_post_cell,bequest_wealth,first_birth_fixed_cost,log parameter,1.2104821928451672e-05,1.1832515975475768e-05,1.2382629382306633e-05,0.012368034993361301,0.0088,0.0035680349933613006
constant_post_cell,old_dispersion,first_birth_fixed_cost,log parameter,0.004727233743474645,0.004667437453296515,0.004788238120877399,3.7297557246748427,3.51593508651872,0.21382063815612273
constant_post_cell,mean_rooms,first_birth_fixed_cost,log parameter,-0.005271309673124151,-0.005242596709256824,-0.005300602735936178,6.246382336944046,5.561097376118652,0.6852849608253937
constant_post_cell,ownership_30_55,first_birth_fixed_cost,log parameter,0.00047511764078665377,0.00046648988367246045,0.00048391970776381297,0.5747683591158299,0.6483340343191493,-0.07356567520331936
constant_post_cell,first_birth_rooms,first_birth_fixed_cost,log parameter,-0.004914787059420788,-0.0048696880659476775,-0.0049607972050355435,0.43884666342482603,0.7202462623815278,-0.28139959895670175
constant_post_cell,family_rooms,first_birth_fixed_cost,log parameter,-0.0644306456304919,-0.06367044119809631,-0.06520620876256843,0.16621534127109694,0.3470669317962507,-0.18085159052515376
constant_post_cell,cps_childlessness,h_P,log parameter,0.0056393102207422,0.005284521281839327,0.006001267095703474,0.16737272770332093,0.19827875100684264,-0.030906023303521712
constant_post_cell,cps_exactly_one,h_P,log parameter,-0.003514259082118538,-0.003677751218820744,-0.0033474638515105398,0.2098417015211266,0.21365532522014702,-0.003813623699020413
constant_post_cell,nchs_mean_age,h_P,log parameter,0.06051634848095505,0.05711338931539395,0.06398805892659698,26.585140795182383,25.976263860992496,0.6088769341898868
constant_post_cell,nchs_share30,h_P,log parameter,0.0031007892698142127,0.0029051627224348743,0.0033003681348370405,0.26516756649743256,0.2492780130410667,0.015889553456365862
constant_post_cell,wealth_earnings,h_P,log parameter,-0.028607583684859637,-0.031204270995581353,-0.025958434511419007,6.096876962747856,6.14586139445743,-0.04898443170957467
constant_post_cell,bequest_wealth,h_P,log parameter,-4.9330587952101715e-05,-4.412804448727738e-05,-5.463824038399877e-05,0.012368034993361301,0.0088,0.0035680349933613006
constant_post_cell,old_dispersion,h_P,log parameter,-0.07300082501543148,-0.0722355903933001,-0.07378151996408282,3.7297557246748427,3.51593508651872,0.21382063815612273
constant_post_cell,mean_rooms,h_P,log parameter,0.07849263011111689,0.07750479919580566,0.07950041855063773,6.246382336944046,5.561097376118652,0.6852849608253937
constant_post_cell,ownership_30_55,h_P,log parameter,-0.008462983705739089,-0.008748306174337481,-0.00817189675863902,0.5747683591158299,0.6483340343191493,-0.07356567520331936
constant_post_cell,first_birth_rooms,h_P,log parameter,0.3276726266788338,0.3242455913646966,0.33116889969265123,0.43884666342482603,0.7202462623815278,-0.28139959895670175
constant_post_cell,family_rooms,h_P,log parameter,-0.00403783554866045,-0.002834854141037106,-0.005265121247832321,0.16621534127109694,0.3470669317962507,-0.18085159052515376
