date,price,next_price,transfer,gain_tax_per_unit,next_gain_tax_per_unit,rent,rental_user_cost,incumbent_user_cost,owner_user_cost,owner_access_wedge,gross_marginal_value_gap,young_mass,old_mass,previous_owner_share,young_owner_share,average_fertility,renter_fertility,owner_fertility,average_young_housing,renter_housing,owner_housing,average_old_housing,old_renter_housing,old_owner_housing,old_owner_sales,renter_saving,owner_saving,renter_old_branch,owner_old_branch,renter_normalized_euler_residual,owner_normalized_euler_residual,renter_budget_residual,owner_budget_residual,renter_fertility_foc_residual,owner_fertility_foc_residual,renter_child_price_identity_residual,owner_child_price_identity_residual,owner_unconstrained_housing,owner_size_limit_slack,renter_unconstrained_housing,old_owner_retention_slack,old_owner_estate_slack,old_renter_cap_shadow_wedge,housing_residual,government_residual
10.0,0.35587912403943034,0.3558790949679859,0.006027477930147692,0.0,0.0,0.3736731093128462,0.1868365546564231,0.1868365546564231,0.1868365546564231,0.1326625468629096,0.1326625468629096,1.4760715667316613,1.4760680193345932,0.7401245793593332,0.7401213384426568,0.49999967367255826,0.3523589380843154,0.5518407364322788,0.7736923439008979,0.45,0.887350373631981,0.5812569058494717,0.45,0.6273443410879427,0.26000889018446793,0.35853777426307015,0.4269782871923955,renter_cap,interior,-1.266896395255656e-16,0.0,-2.220446049250313e-16,0.0,-1.1102230246251565e-16,5.551115123125783e-17,0.0,2.7755575615628914e-17,1.2581408730858754,1.112649626368019,1.2714544855741543,0.26000889018446793,0.08930354438586915,0.11746199340599303,-1.406330607522932e-11,-1.3590433791261929e-11
11.0,0.3558790949679859,0.35587891034709146,0.006027472161871883,0.0,0.0,0.37367323433727967,0.18683661716863983,0.18683661716863983,0.18683661716863983,0.13266241901226547,0.13266241901226547,1.4760706033663449,1.4760715667316613,0.7401213384426568,0.7401213243755672,0.4999996763678712,0.35235893811487407,0.5518407438547102,0.7736923913977194,0.45,0.8873504461188378,0.5812559663900158,0.45,0.6273438483292496,0.2600065253027314,0.3585377400843024,0.4269783252510648,renter_cap,interior,0.0,0.0,-2.220446049250313e-16,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,1.2581405110209127,1.112649553881162,1.2714541614318646,0.2600065253027314,0.08930369463935103,0.11746173662284795,-1.4090728583937562e-11,-1.3797696583148984e-11
12.0,0.35587891034709146,0.35587883354216676,0.006027472952587839,0.0,0.0,0.3736729326693706,0.1868364663346853,0.1868364663346853,0.1868364663346853,0.13266238492781518,0.13266238492781518,1.4760696479586015,1.4760706033663449,0.7401213243755672,0.7401218041282256,0.4999999066521079,0.35235894418833524,0.5518409235601982,0.7736929419215522,0.45,0.8873509064535986,0.581256296009754,0.45,0.6273442970589904,0.2600061490598474,0.35853775310213637,0.4269782858261954,renter_cap,interior,-2.5337930348161233e-16,0.0,-2.220446049250313e-16,0.0,-1.1102230246251565e-16,5.551115123125783e-17,-1.1102230246251565e-16,5.551115123125783e-17,1.2581413710242861,1.1126490935464015,1.2714550516857765,0.2600061490598474,0.08930355436723295,0.1174618876036882,-1.4097611966690238e-11,-1.3914489068887784e-11
13.0,0.35587883354216676,0.3558788274584249,0.006027474165089591,0.0,0.0,0.37367278130301684,0.18683639065150842,0.18683639065150842,0.18683639065150842,0.13266238911305467,0.13266238911305467,1.476069372382621,1.4760696479586015,0.7401218041282256,0.7401220171482505,0.5000000074865821,0.352358946853794,0.5518410014502253,0.7736931768238346,0.45,0.887351097959564,0.581256581779398,0.45,0.6273445682146906,0.26000633823890795,0.3585377639497661,0.4269782627876374,renter_cap,interior,-1.2668965707486889e-16,0.0,-2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,1.1102230246251565e-16,8.326672684688674e-17,1.2581418033901812,1.112648902040436,1.271455491664529,0.26000633823890795,0.0893034701715088,0.11746199248000755,-1.4094947431431137e-11,-1.3978052258121256e-11
14.0,0.3558788274584249,0.3558788362997951,0.006027474579576746,0.0,0.0,0.37367275998997596,0.18683637999498798,0.18683637999498798,0.18683637999498798,0.13266239606352065,0.13266239606352065,1.4760693944840502,1.476069372382621,0.7401220171482505,0.7401220388641991,0.500000017287636,0.35235894711495586,0.5518410087479968,0.7736931975484249,0.45,0.8873511131288142,0.5812566579883546,0.45,0.6273446201399291,0.26000647781963493,0.3585377667667885,0.42697825857059085,renter_cap,interior,-1.2668965759750077e-16,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,1.25814186452199,1.112648886871186,1.2714555516074442,0.26000647781963493,0.08930345418906543,0.1174620159485189,-1.4088730182493236e-11,-1.4012953518467241e-11
15.0,0.3558788362997951,0.35587884109886114,0.006027474579995831,0.0,0.0,0.3736727733157188,0.1868363866578594,0.1868363866578594,0.1868363866578594,0.13266239849159317,0.13266239849159317,1.4760694455195509,1.4760693944840502,0.7401220388641991,0.7401220164713933,0.5000000064775555,0.35235894683011704,0.5518410002776448,0.7736931714388111,0.45,0.8873510910836717,0.5812566486440748,0.45,0.627344602311131,0.2600065108176832,0.35853776637875534,0.42697826017101576,renter_cap,interior,-1.2668965702748692e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.6653345369377348e-16,-5.551115123125783e-17,1.2581418265691828,1.1126489089163283,1.2714555119905178,0.2600065108176832,0.08930345978688478,0.11746201054096733,-1.408184679974056e-11,-1.4031281554626585e-11
16.0,0.35587884109886114,0.355878841882997,0.0060274745180328585,0.0,0.0,0.3736727823696683,0.18683639118483414,0.18683639118483414,0.18683639118483414,0.13266239851689893,0.13266239851689893,1.4760694646421944,1.4760694455195509,0.7401220164713933,0.7401220033709275,0.5000000002556316,0.35235894666573686,0.551840995459659,0.7736931568529869,0.45,0.8873510791176429,0.5812566331095211,0.45,0.6273445866876118,0.2600065043960599,0.3585377657857893,0.4269782615068954,renter_cap,interior,0.0,0.0,-2.220446049250313e-16,0.0,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,2.7755575615628914e-17,1.258141800718243,1.1126489208823571,1.271455485586249,0.2600065043960599,0.08930346464419125,0.11746200464486506,-1.407518546159281e-11,-1.4041030510030492e-11
17.0,0.355878841882997,0.35587884150816307,0.006027474490729521,0.0,0.0,0.3736727843519807,0.18683639217599035,0.18683639217599035,0.18683639217599035,0.13266239816396513,0.13266239816396513,1.4760694653968545,1.4760694646421944,0.7401220033709275,0.7401220009691578,0.4999999991411555,0.3523589466361793,0.5518409946115761,0.7736931543555057,0.45,0.8873510771624724,0.5812566276812045,0.45,0.6273445824923306,0.2600064966253123,0.3585377655832875,0.4269782618542175,renter_cap,interior,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,5.551115123125783e-17,1.258141795044077,1.1126489228375276,1.27145547991834,0.2600064966253123,0.0893034659402605,0.11746200286358699,-1.4070078435679534e-11,-1.404648992505668e-11
18.0,0.35587884150816307,0.35587884122580565,0.006027474488016836,0.0,0.0,0.37367278386592856,0.18683639193296428,0.18683639193296428,0.18683639193296428,0.13266239800501248,0.13266239800501248,1.4760694628614262,1.4760694653968545,0.7401220009691578,0.740122001877531,0.49999999958410335,0.35235894664783174,0.551840994961134,0.7736931554445119,0.45,0.8873510780970862,0.5812566276239927,0.45,0.627344582990531,0.26000649417194144,0.3585377655831705,0.4269782618066106,renter_cap,interior,-1.2668965666270134e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,1.6653345369377348e-16,1.1102230246251565e-16,8.326672684688674e-17,1.2581417964255959,1.1126489219029136,1.271455481385574,0.26000649417194144,0.08930346578175269,0.11746200296453949,-1.4066081632790883e-11,-1.4049999549002086e-11
19.0,0.35587884122580565,0.35587884115787627,0.006027474490918043,0.0,0.0,0.3736727833550253,0.18683639167751265,0.18683639167751265,0.18683639167751265,0.13266239798805113,0.13266239798805113,1.4760694616336414,1.4760694628614262,0.740122001877531,0.740122002636989,0.49999999994593575,0.3523589466573862,0.5518409952419676,0.7736931562977313,0.45,0.8873510788011184,0.5812566284127488,0.45,0.6273445838385819,0.2600064942585043,0.3585377656134816,0.42697826173360476,renter_cap,interior,-1.2668965668182163e-16,0.0,0.0,0.0,2.220446049250313e-16,1.6653345369377348e-16,1.1102230246251565e-16,8.326672684688674e-17,1.2581417978837153,1.1126489211988817,1.271455482880438,0.2600064942585043,0.0893034655177393,0.11746200327600081,-1.4062639941414545e-11,-1.4051754360974789e-11
20.0,0.35587884115787627,0.3558788411703491,0.006027474492600206,0.0,0.0,0.37367278320329717,0.18683639160164858,0.18683639160164858,0.18683639160164858,0.1326623980044275,0.1326623980044275,1.4760694614740362,1.4760694616336414,0.740122002636989,0.7401220028346661,0.5000000000385916,0.35235894665983947,0.551840995313017,0.7736931565095444,0.45,0.8873510789704941,0.5812566287680836,0.45,0.627344584136707,0.2600064946644114,0.3585377656268246,0.4269782617086475,renter_cap,interior,-1.2668965668673096e-16,0.0,-2.220446049250313e-16,0.0,1.1102230246251565e-16,-1.1102230246251565e-16,5.551115123125783e-17,0.0,1.2581417983175984,1.1126489210295059,1.2714554833176228,0.2600064946644114,0.0893034654254386,0.11746200339779031,-1.4059642339248057e-11,-1.4052339298299023e-11
21.0,0.3558788411703491,0.35587884118601787,0.006027474492904717,0.0,0.0,0.37367278321319775,0.18683639160659887,0.18683639160659887,0.18683639160659887,0.13266239801417046,0.13266239801417046,1.476069461587964,1.4760694614740362,0.7401220028346661,0.7401220028076979,0.5000000000250726,0.3523589466594854,0.5518409953021441,0.7736931564747319,0.45,0.8873510789393941,0.5812566288060325,0.45,0.6273445841406143,0.2600064948298798,0.3585377656281458,0.4269782617086222,renter_cap,interior,-1.266896566860224e-16,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,5.551115123125783e-17,1.2581417982897163,1.1126489210606059,1.271455483285683,0.2600064948298798,0.08930346542444656,0.11746200340463181,-1.4058088027013582e-11,-1.405272925651518e-11
22.0,0.35587884118601787,0.3558788411910365,0.006027474492786363,0.0,0.0,0.37367278324030007,0.18683639162015003,0.18683639162015003,0.18683639162015003,0.13266239801599827,0.13266239801599827,1.4760694616619818,1.476069461587964,0.7401220028076979,0.7401220027662019,0.5000000000052366,0.35235894665896195,0.5518409952867112,0.7736931564276683,0.45,0.8873510789003257,0.5812566287694378,0.45,0.6273445840976324,0.26000649484176175,0.35853776562672596,0.426978261712353,renter_cap,interior,0.0,2.1688354518781658e-16,-2.220446049250313e-16,0.0,0.0,0.0,-2.220446049250313e-16,2.7755575615628914e-17,1.2581417982124035,1.1126489210996744,1.2714554832060907,0.26000649484176175,0.0893034654378495,0.11746200338937884,-1.4056422692476644e-11,-1.4052534277407101e-11
23.0,0.3558788411910365,0.35587884119089447,0.006027474492688672,0.0,0.0,0.37367278325073033,0.18683639162536517,0.18683639162536517,0.18683639162536517,0.13266239801534177,0.13266239801534177,1.476069461677441,1.4760694616619818,0.7401220027662019,0.7401220027520027,0.49999999999854294,0.35235894665878487,0.5518409952815564,0.7736931564121966,0.45,0.8873510788878122,0.5812566287476599,0.45,0.6273445840781506,0.2600064948221751,0.35853776562590367,0.42697826171399683,renter_cap,interior,0.0,-2.168835451873866e-16,0.0,0.0,1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,1.2581417981825953,1.112648921112188,1.2714554831758895,0.2600064948221751,0.08930346544388987,0.11746200338164739,-1.4056089625569257e-11,-1.4052924235623258e-11
24.0,0.35587884119089447,0.3558788411900829,0.0060274744926634895,0.0,0.0,0.3736727832512507,0.18683639162562535,0.18683639162562535,0.18683639162562535,0.13266239801478133,0.13266239801478133,1.4760694616731396,1.476069461677441,0.7401220027520027,0.7401220027519838,0.49999999999857414,0.35235894665878553,0.5518409952816035,0.7736931564124505,0.45,0.8873510788881662,0.5812566287435745,0.45,0.6273445840760331,0.26000649481177907,0.3585377656257547,0.4269782617141594,renter_cap,interior,-1.266896566846219e-16,0.0,-2.220446049250313e-16,0.0,2.220446049250313e-16,-5.551115123125783e-17,5.551115123125783e-17,-2.7755575615628914e-17,1.258141798181087,1.1126489211118338,1.2714554831745506,0.26000649481177907,0.08930346544453288,0.11746200338053633,-1.4054979402544632e-11,-1.4052144319190945e-11
25.0,0.3558788411900829,0.3558788411897581,0.006027474492667113,0.0,0.0,0.3736727832499118,0.1868363916249559,0.1868363916249559,0.1868363916249559,0.13266239801464053,0.13266239801464053,1.4760694616689303,1.4760694616731396,0.7401220027519838,0.7401220027541057,0.4999999999995903,0.3523589466588126,0.551840995282395,0.7736931564148763,0.45,0.8873510788901899,0.5812566287450495,0.45,0.6273445840780304,0.2600064948101358,0.3585377656258121,0.4269782617139827,renter_cap,interior,-1.2668965668467602e-16,-2.1688354518732744e-16,0.0,0.0,0.0,-5.551115123125783e-17,-5.551115123125783e-17,-2.7755575615628914e-17,1.2581417981849043,1.11264892110981,1.2714554831785032,0.2600064948101358,0.089303465443901,0.11746200338120899,-1.4054535313334782e-11,-1.4053314193839414e-11
26.0,0.3558788411897581,0.3558788411897705,0.006027474492672681,0.0,0.0,0.37367278324923353,0.18683639162461677,0.18683639162461677,0.18683639162461677,0.13266239801468524,0.13266239801468524,1.4760694616677208,1.4760694616689303,0.7401220027541057,0.7401220027550552,0.5000000000000301,0.3523589466588253,0.5518409952827288,0.7736931564158909,0.45,0.8873510788909996,0.5812566287463273,0.45,0.6273445840792485,0.2600064948109414,0.35853776562585493,0.42697826171387504,renter_cap,interior,-2.5337931336940243e-16,2.1688354518735561e-16,0.0,2.220446049250313e-16,-3.3306690738754696e-16,1.1102230246251565e-16,-1.6653345369377348e-16,8.326672684688674e-17,1.2581417981868426,1.1126489211090003,1.271455483180486,0.2600064948109414,0.08930346544349929,0.11746200338167814,-1.4053869179520007e-11,-1.4052339298299023e-11
27.0,0.3558788411897705,0.3558788411899687,0.006027474492675176,0.0,0.0,0.3736727832490607,0.18683639162453036,0.18683639162453036,0.18683639162453036,0.1326623980148235,0.1326623980148235,1.4760694616678096,1.4760694616677208,0.7401220027550552,0.7401220027550772,0.5000000000000421,0.35235894665882395,0.5518409952827397,0.7736931564158775,0.45,0.8873510788909689,0.5812566287467709,0.45,0.6273445840796203,0.2600064948113793,0.3585377656259081,0.4269782617138253,renter_cap,interior,-1.2668965668469863e-16,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-5.551115123125783e-17,-2.7755575615628914e-17,1.2581417981873386,1.1126489211090311,1.2714554831809122,0.2600064948113793,0.0893034654432833,0.11746200338182505,-1.4053425090310157e-11,-1.4052924235623258e-11
28.0,0.3558788411899687,0.35587884118983093,0.0060274744926780985,0.0,0.0,0.37367278324960485,0.18683639162480242,0.18683639162480242,0.18683639162480242,0.13266239801718072,0.13266239801718072,1.4760694616679337,1.4760694616678096,0.7401220027550772,0.740122002757122,0.500000000001445,0.3523589466592122,0.5518409952839476,0.7736931564164061,0.45,0.8873510788904746,0.5812566287461464,0.45,0.6273445840787713,0.2600064948121976,0.35853776562223055,0.4269782617105052,renter_cap,interior,-1.2668965668547573e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0,1.1102230246251565e-16,5.551115123125783e-17,1.258141798192391,1.1126489211095254,1.2714554831863305,0.2600064948121976,0.08930346544370404,0.11746200338154678,-1.4050538510446131e-11,-1.4052924235623258e-11
