stage,case_id,label,parameter,value,lower_bound,upper_bound,transform,is_free_parameter,status,near_bound
round2,8,child_space_rebalance_0.05,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,8,child_space_rebalance_0.05,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round2,8,child_space_rebalance_0.05,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round2,8,child_space_rebalance_0.05,theta0,0.5491891806761955,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,8,child_space_rebalance_0.05,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
round2,8,child_space_rebalance_0.05,hbar_child_rooms,0.2655434564175224,0.1,1.8,log,True,estimated_free_transition_parameter,False
round2,8,child_space_rebalance_0.05,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,8,child_space_rebalance_0.05,hbar_first_child_jump,0.4149311350610432,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round2,8,child_space_rebalance_0.05,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round2,8,child_space_rebalance_0.05,psi_child_2007,0.288093487452832,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round2,8,child_space_rebalance_0.05,psi_child_2023,-0.04062041944273159,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round2,8,child_space_rebalance_0.05,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,8,child_space_rebalance_0.05,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,9,child_space_rebalance_0.1,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round2,9,child_space_rebalance_0.1,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,9,child_space_rebalance_0.1,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,9,child_space_rebalance_0.1,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round2,9,child_space_rebalance_0.1,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round2,9,child_space_rebalance_0.1,theta0,0.5491891806761955,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,9,child_space_rebalance_0.1,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
round2,9,child_space_rebalance_0.1,hbar_child_rooms,0.24887678975085575,0.1,1.8,log,True,estimated_free_transition_parameter,False
round2,9,child_space_rebalance_0.1,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,9,child_space_rebalance_0.1,hbar_first_child_jump,0.4649311350610432,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round2,9,child_space_rebalance_0.1,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round2,9,child_space_rebalance_0.1,psi_child_2007,0.28947879008266236,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round2,9,child_space_rebalance_0.1,psi_child_2023,-0.039235116812901205,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round2,9,child_space_rebalance_0.1,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,9,child_space_rebalance_0.1,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,10,child_space_rebalance_0.025_with_successful_moves,beta_annual,0.9958868687427079,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round2,10,child_space_rebalance_0.025_with_successful_moves,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,10,child_space_rebalance_0.025_with_successful_moves,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,10,child_space_rebalance_0.025_with_successful_moves,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round2,10,child_space_rebalance_0.025_with_successful_moves,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round2,10,child_space_rebalance_0.025_with_successful_moves,theta0,0.570349890219075,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,10,child_space_rebalance_0.025_with_successful_moves,theta1,0.10372395059042462,0.02,16.0,log,True,estimated_free_transition_parameter,True
round2,10,child_space_rebalance_0.025_with_successful_moves,hbar_child_rooms,0.2738767897508557,0.1,1.8,log,True,estimated_free_transition_parameter,False
round2,10,child_space_rebalance_0.025_with_successful_moves,first_birth_fixed_cost,4.619731383944025,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,10,child_space_rebalance_0.025_with_successful_moves,hbar_first_child_jump,0.38993113506104315,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round2,10,child_space_rebalance_0.025_with_successful_moves,psi_child_change_2023,-0.3213877962199821,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round2,10,child_space_rebalance_0.025_with_successful_moves,psi_child_2007,0.29083344491082314,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round2,10,child_space_rebalance_0.025_with_successful_moves,psi_child_2023,-0.030554351309158956,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round2,10,child_space_rebalance_0.025_with_successful_moves,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,10,child_space_rebalance_0.025_with_successful_moves,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,11,child_space_rebalance_0.05_with_successful_moves,beta_annual,0.9958868687427079,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round2,11,child_space_rebalance_0.05_with_successful_moves,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,11,child_space_rebalance_0.05_with_successful_moves,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,11,child_space_rebalance_0.05_with_successful_moves,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round2,11,child_space_rebalance_0.05_with_successful_moves,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round2,11,child_space_rebalance_0.05_with_successful_moves,theta0,0.570349890219075,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,11,child_space_rebalance_0.05_with_successful_moves,theta1,0.10372395059042462,0.02,16.0,log,True,estimated_free_transition_parameter,True
round2,11,child_space_rebalance_0.05_with_successful_moves,hbar_child_rooms,0.2655434564175224,0.1,1.8,log,True,estimated_free_transition_parameter,False
round2,11,child_space_rebalance_0.05_with_successful_moves,first_birth_fixed_cost,4.619731383944025,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,11,child_space_rebalance_0.05_with_successful_moves,hbar_first_child_jump,0.4149311350610432,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round2,11,child_space_rebalance_0.05_with_successful_moves,psi_child_change_2023,-0.3213877962199821,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round2,11,child_space_rebalance_0.05_with_successful_moves,psi_child_2007,0.2915239444770986,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round2,11,child_space_rebalance_0.05_with_successful_moves,psi_child_2023,-0.029863851742883474,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round2,11,child_space_rebalance_0.05_with_successful_moves,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,11,child_space_rebalance_0.05_with_successful_moves,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,12,child_space_rebalance_0.1_with_successful_moves,beta_annual,0.9958868687427079,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
round2,12,child_space_rebalance_0.1_with_successful_moves,kappa_fert,2.1681730392479377,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,12,child_space_rebalance_0.1_with_successful_moves,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
round2,12,child_space_rebalance_0.1_with_successful_moves,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
round2,12,child_space_rebalance_0.1_with_successful_moves,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
round2,12,child_space_rebalance_0.1_with_successful_moves,theta0,0.570349890219075,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,12,child_space_rebalance_0.1_with_successful_moves,theta1,0.10372395059042462,0.02,16.0,log,True,estimated_free_transition_parameter,True
round2,12,child_space_rebalance_0.1_with_successful_moves,hbar_child_rooms,0.24887678975085575,0.1,1.8,log,True,estimated_free_transition_parameter,False
round2,12,child_space_rebalance_0.1_with_successful_moves,first_birth_fixed_cost,4.619731383944025,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
round2,12,child_space_rebalance_0.1_with_successful_moves,hbar_first_child_jump,0.4649311350610432,0.0,0.5,softzero,True,estimated_free_transition_parameter,False
round2,12,child_space_rebalance_0.1_with_successful_moves,psi_child_change_2023,-0.3213877962199821,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
round2,12,child_space_rebalance_0.1_with_successful_moves,psi_child_2007,0.2929108200068067,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
round2,12,child_space_rebalance_0.1_with_successful_moves,psi_child_2023,-0.02847697621317541,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
round2,12,child_space_rebalance_0.1_with_successful_moves,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
round2,12,child_space_rebalance_0.1_with_successful_moves,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
