f_c_y,control,K,rows,unsupported
2009,0,0,59,0
2009,0,2,55,0
2009,0,4,57,0
2009,0,6,54,0
2009,0,8,54,0
2009,0,10,52,0
2010,0,-16,1,0
2010,0,-15,3,0
2010,0,-14,3,0
2010,0,-13,3,0
2010,0,-11,6,0
2010,0,-9,8,0
2010,0,-7,17,0
2010,0,-5,30,0
2010,0,-3,60,0
2010,0,-1,50,0
2010,0,1,54,0
2010,0,3,58,0
2010,0,5,54,0
2010,0,7,50,0
2010,0,9,52,0
2011,0,-14,1,0
2011,0,-12,3,0
2011,0,-10,2,0
2011,0,-8,4,0
2011,0,-6,8,0
2011,0,-4,21,0
2011,0,-2,35,0
2011,0,0,32,0
2011,0,2,30,0
2011,0,4,32,0
2011,0,6,30,0
2011,0,8,28,0
2012,0,-15,2,0
2012,0,-13,5,0
2012,0,-11,6,0
2012,0,-9,15,0
2012,0,-7,19,0
2012,0,-5,32,0
2012,0,-3,51,0
2012,0,-1,46,0
2012,0,1,49,0
2012,0,3,50,0
2012,0,5,46,0
2012,0,7,46,0
2013,0,-10,4,0
2013,0,-8,9,0
2013,0,-6,19,0
2013,0,-4,34,0
2013,0,-2,47,0
2013,0,0,45,0
2013,0,2,44,0
2013,0,4,46,0
2013,0,6,44,0
2014,0,-15,1,0
2014,0,-13,3,0
2014,0,-11,4,0
2014,0,-9,7,0
2014,0,-7,12,0
2014,0,-5,23,0
2014,0,-3,40,0
2014,0,-1,38,0
2014,0,1,37,0
2014,0,3,35,0
2014,0,5,30,0
2015,0,-16,1,0
2015,0,-14,1,0
2015,0,-12,1,0
2015,0,-10,2,0
2015,0,-8,7,0
2015,0,-6,16,0
2015,0,-4,22,0
2015,0,-2,43,0
2015,0,0,36,0
2015,0,2,37,0
2015,0,4,39,0
2016,0,-17,1,0
2016,0,-15,2,0
2016,0,-13,2,0
2016,0,-11,5,0
2016,0,-9,8,0
2016,0,-7,12,0
2016,0,-5,19,0
2016,0,-3,37,0
2016,0,-1,32,0
2016,0,1,36,0
2016,0,3,35,0
2017,0,-14,1,0
2017,0,-12,1,0
2017,0,-10,3,0
2017,0,-8,5,0
2017,0,-6,10,0
2017,0,-4,19,0
2017,0,-2,37,0
2017,0,0,34,0
2017,0,2,31,0
2018,0,-22,1,0
2018,0,-21,1,0
2018,0,-19,1,0
2018,0,-17,1,0
2018,0,-15,1,0
2018,0,-13,1,0
2018,0,-11,5,0
2018,0,-9,4,0
2018,0,-7,10,0
2018,0,-5,17,0
2018,0,-3,34,0
2018,0,-1,29,0
2018,0,1,34,0
2019,0,-14,1,0
2019,0,-12,1,0
2019,0,-10,1,0
2019,0,-8,2,0
2019,0,-6,5,0
2019,0,-4,4,0
2019,0,-2,10,0
2019,0,0,10,0
,1,,59081,0
