coefficient_i,coefficient_j,covariance
L10event,L1event,.0084036625764581
L10event,L2event,.0164611960948607
L10event,L3event,.0086236963667916
L10event,L4event,.0184058401811501
L10event,L5event,.0108342101055295
L10event,L6event,.0207559363567347
L10event,L7event,.0115482545296827
L10event,L8event,.0235047251709062
L10event,L9event,.0106896493042578
L10event,L10event,.0404183382625467
L10event,L11event,.0191202391174228
L10event,F1event,.0089385571570725
L10event,F3event,.008707044693094
L10event,F4event,.0111286281149531
L10event,F5event,.0100587947081141
L10event,F6event,.0120603442887719
L10event,F7event,.0121072041791143
L11event,L0event,.0100056047001522
L11event,L1event,.0127272631233023
L11event,L2event,.0127262932254881
L11event,L3event,.0147852017538725
L11event,L4event,.0146502647878872
L11event,L5event,.0165801009492942
L11event,L6event,.0162911869445997
L11event,L7event,.0180893017979688
L11event,L8event,.0170208113171301
L11event,L9event,.0189639626312595
L11event,L10event,.0191202391174228
L11event,L11event,.0258882562240189
L11event,F1event,.0109958546360889
L11event,F3event,.0102157255640702
L11event,F4event,.0075277072821125
L11event,F5event,.0103278853740174
L11event,F6event,.0075718919877413
L11event,F7event,.0059361054780548
F1event,L0event,.0142040369707112
F1event,L1event,.0173524132442239
F1event,L2event,.0134457849558451
F1event,L3event,.0167796766913694
F1event,L4event,.013121599137757
F1event,L5event,.0162669297716151
F1event,L6event,.0117751786271698
F1event,L7event,.0153840175050807
F1event,L8event,.0098111472699147
F1event,L9event,.012152625787961
F1event,L10event,.0089385571570725
F1event,L11event,.0109958546360889
F1event,F1event,.0312817198441424
F1event,F3event,.0188954724671133
F1event,F4event,.0144578179731993
F1event,F5event,.0202939107500993
F1event,F6event,.0162904423988175
F1event,F7event,.0173689319074611
F3event,L0event,.0132410855450916
F3event,L1event,.0166323137414345
F3event,L2event,.0138412401587342
F3event,L3event,.0165486408078212
F3event,L4event,.0137076920699676
F3event,L5event,.0159998939131956
F3event,L6event,.0122327590293793
F3event,L7event,.0134216438805535
F3event,L8event,.0091764317689812
F3event,L9event,.0103663154716867
F3event,L10event,.008707044693094
F3event,L11event,.0102157255640702
F3event,F1event,.0188954724671133
F3event,F3event,.0420810036752478
F3event,F4event,.0166175091965806
F3event,F5event,.0247173290654266
F3event,F6event,.0195259074541821
F3event,F7event,.0208489458926787
F4event,L0event,.0149548010440273
F4event,L1event,.0122409733365831
F4event,L2event,.0161577112804976
F4event,L3event,.011847753451568
F4event,L4event,.0150821054459222
F4event,L5event,.0109001192551422
F4event,L6event,.0142637318482821
F4event,L7event,.0093105224749715
F4event,L8event,.0122001788113834
F4event,L9event,.0068384885999133
F4event,L10event,.0111286281149531
F4event,L11event,.0075277072821125
F4event,F1event,.0144578179731993
F4event,F3event,.0166175091965806
F4event,F4event,.0416406246977968
F4event,F5event,.0213864828356484
F4event,F6event,.0212882890833838
F4event,F7event,.0240156249886114
F5event,L0event,.0160171183145726
F5event,L1event,.0187645732697675
F5event,L2event,.0158586760905434
F5event,L3event,.0181145612879432
F5event,L4event,.0159141016370765
F5event,L5event,.0165488269178862
F5event,L6event,.0137562924558907
F5event,L7event,.0137648282097498
F5event,L8event,.0104577985490122
F5event,L9event,.0099065934170412
F5event,L10event,.0100587947081141
F5event,L11event,.0103278853740174
F5event,F1event,.0202939107500993
F5event,F3event,.0247173290654266
F5event,F4event,.0213864828356484
F5event,F5event,.0718641547720968
F5event,F6event,.0209451005948015
F5event,F7event,.0263458646608003
F6event,L0event,.0161792286532224
F6event,L1event,.0136885899772893
F6event,L2event,.0177724073454741
F6event,L3event,.0126774283362266
F6event,L4event,.0165542308605653
F6event,L5event,.0116069709699356
F6event,L6event,.0149475112858634
F6event,L7event,.0097893246485866
F6event,L8event,.0127064161099445
F6event,L9event,.0067583183770966
F6event,L10event,.0120603442887719
F6event,L11event,.0075718919877413
F6event,F1event,.0162904423988175
F6event,F3event,.0195259074541821
F6event,F4event,.0212882890833838
F6event,F5event,.0209451005948015
F6event,F6event,.0736506514796409
F6event,F7event,.0296174955743307
F7event,L0event,.0183553049973515
F7event,L1event,.0142650579397454
F7event,L2event,.0189972740235343
F7event,L3event,.0126463405393635
F7event,L4event,.0166927754138083
F7event,L5event,.0097326957600555
F7event,L6event,.0138019301137029
F7event,L7event,.0073220835944834
F7event,L8event,.0118993263164719
F7event,L9event,.0047955852328332
F7event,L10event,.0121072041791143
F7event,L11event,.0059361054780548
F7event,F1event,.0173689319074611
F7event,F3event,.0208489458926787
F7event,F4event,.0240156249886114
F7event,F5event,.0263458646608003
F7event,F6event,.0296174955743307
F7event,F7event,.0513410634835458
