scenario,period,years_from_start,parity_state,child_state,child_state_label,household_mass,household_share,child_units
task_001,1,4.0,3,0,no_children_at_home,0.12148448024205265,0.11799086821499882,0.0
task_001,1,4.0,3,1,active_child_stage_1,0.09477040152520023,0.09204502447360093,0.09477040152520023
task_001,1,4.0,3,2,active_child_stage_2,0.050190821816767574,0.0487474501334266,0.10038164363353515
task_001,1,4.0,3,3,active_child_stage_3,0.013744685847384436,0.013349420545274868,0.04123405754215331
task_001,2,8.0,0,0,no_children_at_home,0.22878081419582263,0.21424314967874253,0.0
task_001,2,8.0,0,1,no_children_at_home,0.0,0.0,0.0
task_001,2,8.0,0,2,no_children_at_home,0.0,0.0,0.0
task_001,2,8.0,0,3,no_children_at_home,0.0,0.0,0.0
task_001,2,8.0,1,0,no_children_at_home,0.11923003898121812,0.11165367680609399,0.0
task_001,2,8.0,1,1,active_child_stage_1,0.10008131524275259,0.09372174094653593,0.10008131524275259
task_001,2,8.0,1,2,no_children_at_home,0.0,0.0,0.0
task_001,2,8.0,1,3,no_children_at_home,0.0,0.0,0.0
task_001,2,8.0,2,0,no_children_at_home,0.15959302584951213,0.14945183513288138,0.0
task_001,2,8.0,2,1,active_child_stage_1,0.11587387098644346,0.10851077339184151,0.11587387098644346
task_001,2,8.0,2,2,active_child_stage_2,0.05420953825256895,0.05076484345369863,0.1084190765051379
task_001,2,8.0,2,3,no_children_at_home,0.0,0.0,0.0
task_001,2,8.0,3,0,no_children_at_home,0.1319077770270844,0.12352581975346362,0.0
task_001,2,8.0,3,1,active_child_stage_1,0.09699474390170736,0.09083130291685196,0.09699474390170736
task_001,2,8.0,3,2,active_child_stage_2,0.048359589170266754,0.045286623956761564,0.09671917834053351
task_001,2,8.0,3,3,active_child_stage_3,0.012825199353571393,0.01201023396312871,0.03847559806071418
task_001,3,12.0,0,0,no_children_at_home,0.2517831792055368,0.2286063459144894,0.0
task_001,3,12.0,0,1,no_children_at_home,0.0,0.0,0.0
task_001,3,12.0,0,2,no_children_at_home,0.0,0.0,0.0
task_001,3,12.0,0,3,no_children_at_home,0.0,0.0,0.0
task_001,3,12.0,1,0,no_children_at_home,0.12546612894079773,0.11391687627304851,0.0
task_001,3,12.0,1,1,active_child_stage_1,0.09693409621153444,0.08801123887371719,0.09693409621153444
task_001,3,12.0,1,2,no_children_at_home,0.0,0.0,0.0
task_001,3,12.0,1,3,no_children_at_home,0.0,0.0,0.0
task_001,3,12.0,2,0,no_children_at_home,0.1689373130421279,0.15338650478968852,0.0
task_001,3,12.0,2,1,active_child_stage_1,0.11446018927377702,0.103924041729566,0.11446018927377702
task_001,3,12.0,2,2,active_child_stage_2,0.05025097597704518,0.0456253353897458,0.10050195195409035
task_001,3,12.0,2,3,no_children_at_home,0.0,0.0,0.0
task_001,3,12.0,3,0,no_children_at_home,0.14076300522553223,0.12780566345253086,0.0
task_001,3,12.0,3,1,active_child_stage_1,0.09611023019130151,0.08726321034773366,0.09611023019130151
task_001,3,12.0,3,2,active_child_stage_2,0.045131760821062954,0.04097734788537071,0.09026352164212591
task_001,3,12.0,3,3,active_child_stage_3,0.011546279126139168,0.010483435344108859,0.034638837378417504
task_001,4,16.0,0,0,no_children_at_home,0.2831565602600668,0.2507479691741958,0.0
task_001,4,16.0,0,1,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,0,2,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,0,3,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,1,0,no_children_at_home,0.12945017095127886,0.11463399416023826,0.0
task_001,4,16.0,1,1,active_child_stage_1,0.09515486345787964,0.08426394481977377,0.09515486345787964
task_001,4,16.0,1,2,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,1,3,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,2,0,no_children_at_home,0.17307044781047637,0.15326172656104914,0.0
task_001,4,16.0,2,1,active_child_stage_1,0.11220305365186407,0.09936089000554245,0.11220305365186407
task_001,4,16.0,2,2,active_child_stage_2,0.04643756144419718,0.04112256560412997,0.09287512288839436
task_001,4,16.0,2,3,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,3,0,no_children_at_home,0.14374025401670434,0.1272885104627918,0.0
task_001,4,16.0,3,1,active_child_stage_1,0.09349235914324788,0.08279172189033016,0.09349235914324788
task_001,4,16.0,3,2,active_child_stage_2,0.042170671342975474,0.0373440410077436,0.08434134268595095
task_001,4,16.0,3,3,active_child_stage_3,0.010371729169074516,0.00918463631420577,0.03111518750722355
