scope,stage,case,parameter,value,lower_bound,upper_bound,transform,is_free_parameter,status,near_bound
search,polish_1_joint,task_009,hbar_first_child_jump,0.6020557174031443,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_009,psi_child_change_2023,-0.3264227999332593,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_009,psi_child_2007,0.2998469694729737,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_1_joint,task_009,psi_child_2023,-0.02657583046028561,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_1_joint,task_009,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_1_joint,task_009,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_1_joint,task_010,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_010,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_010,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_010,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_010,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_010,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_010,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_1_joint,task_010,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_010,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_010,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_010,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_010,psi_child_2007,0.29880915553068726,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_1_joint,task_010,psi_child_2023,-0.026697635500584294,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_1_joint,task_010,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_1_joint,task_010,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_1_joint,task_011,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_011,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_011,kappa_fert_continuation,1.766446315263779,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_011,chi,1.0550159944262254,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_011,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_011,theta0,0.5663517884297847,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_011,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_1_joint,task_011,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_011,first_birth_fixed_cost,4.570469127698956,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_011,hbar_first_child_jump,0.606177699084433,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_011,psi_child_change_2023,-0.3236755132052146,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_011,psi_child_2007,0.29669806637293006,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_1_joint,task_011,psi_child_2023,-0.026977446832284535,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_1_joint,task_011,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_1_joint,task_011,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_1_joint,task_012,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_012,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_012,kappa_fert_continuation,1.8013383419458238,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_012,chi,1.0653847323089285,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_012,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_012,theta0,0.5770446432012242,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_012,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_1_joint,task_012,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_012,first_birth_fixed_cost,4.600753112311305,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_012,hbar_first_child_jump,0.6116955496594846,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_012,psi_child_change_2023,-0.3200158980228254,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_1_joint,task_012,psi_child_2007,0.2923273646965466,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_1_joint,task_012,psi_child_2023,-0.027688533326278797,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_1_joint,task_012,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_1_joint,task_012,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_001,beta_annual,0.9956918643790077,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_001,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_001,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_001,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_001,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_001,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_001,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_001,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_001,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_001,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_001,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_001,psi_child_2007,0.298884948587325,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_001,psi_child_2023,-0.026621842443946553,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_001,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_001,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_002,beta_annual,0.9957667560525304,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_002,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_002,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_002,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_002,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_002,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_002,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_002,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_002,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_002,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_002,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_002,psi_child_2007,0.2987347514773235,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_002,psi_child_2023,-0.02677203955394808,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_002,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_002,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_003,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_003,kappa_fert,2.2164127818784154,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_003,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_003,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_003,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_003,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_003,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_003,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_003,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_003,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_003,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_003,psi_child_2007,0.29710512047000476,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_003,psi_child_2023,-0.0284016705612668,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_003,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_003,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_004,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_004,kappa_fert,2.260192846551467,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_004,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_004,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_004,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_004,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_004,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_004,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_004,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_004,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_004,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_004,psi_child_2007,0.30052582977065745,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_004,psi_child_2023,-0.02498096126061411,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_004,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_004,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_005,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_005,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_005,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_005,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_005,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_005,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_005,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_005,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_005,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_005,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_005,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_005,psi_child_2007,0.30189749468581567,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_005,psi_child_2023,-0.023609296345455888,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_005,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_005,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_006,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_006,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_006,kappa_fert_continuation,1.766446315263779,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_006,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_006,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_006,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_006,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_006,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_006,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_006,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_006,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_006,psi_child_2007,0.29567047482618497,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_006,psi_child_2023,-0.029836316205086588,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_006,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_006,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_007,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_007,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_007,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_007,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_007,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_007,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_007,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_007,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_007,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_007,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_007,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_007,psi_child_2007,0.29886181136307466,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_007,psi_child_2023,-0.0266449796681969,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_007,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_007,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_008,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_008,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_008,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_008,chi,1.0550159944262254,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_008,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_008,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_008,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_008,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_008,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_008,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_008,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_008,psi_child_2007,0.29875901340451055,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_008,psi_child_2023,-0.026747777626761005,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_008,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_008,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_009,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_009,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_009,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_009,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_009,H0,14.427261788151577,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_009,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_009,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_009,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_009,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_009,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_009,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_009,psi_child_2007,0.2991055869197979,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_009,psi_child_2023,-0.026401204111473675,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_009,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_009,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_010,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_010,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_010,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_010,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_010,H0,14.644989420406318,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_010,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_010,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_010,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_010,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_010,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_010,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_010,psi_child_2007,0.29851715485517205,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_010,psi_child_2023,-0.026989636176099507,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_010,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_010,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_011,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_011,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_011,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_011,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_011,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_011,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_011,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_011,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_011,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_011,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_011,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_011,psi_child_2007,0.2988004695734457,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_011,psi_child_2023,-0.026706321457825866,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_coordinates,task_011,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_011,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_coordinates,task_012,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_012,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_012,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_012,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_012,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_012,theta0,0.5663517884297847,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_012,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_coordinates,task_012,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_012,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_012,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_012,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_coordinates,task_012,psi_child_2007,0.2988202666019403,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_coordinates,task_012,psi_child_2023,-0.026686524429331282,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
