rep,exact_builder_sample__ratio_p90_p50,exact_builder_sample__ratio_p50,exact_builder_sample__ratio_p90,exact_builder_sample__wealth_p90_p50,exact_builder_sample__wealth_p50,exact_builder_sample__wealth_p90,no_children_history_filter__ratio_p90_p50,no_children_history_filter__ratio_p50,no_children_history_filter__ratio_p90,no_children_history_filter__wealth_p90_p50,no_children_history_filter__wealth_p50,no_children_history_filter__wealth_p90
422,3.63396065330364,7.56202411954871,27.4800981097731,4.8888876739217,263884.603266039,1290102.18424506,3.63396065330364,7.56202411954871,27.4800981097731,4.8888876739217,263884.603266039,1290102.18424506
423,3.64586013446899,6.71160438983788,24.469570883237,4.30879467533923,255153.543106245,1099404.22793013,3.64586013446899,6.71160438983788,24.469570883237,4.30879467533923,255153.543106245,1099404.22793013
424,3.35525293843525,6.88481345257272,23.1002905673232,4.81157749190956,216450.477578893,1041468.24603168,3.35525293843525,6.88481345257272,23.1002905673232,4.81157749190956,216450.477578893,1041468.24603168
425,3.43267526591537,7.46251050977584,25.616375248541,4.09898601147959,271747.343666543,1113888.5603459,3.43267526591537,7.46251050977584,25.616375248541,4.09898601147959,271747.343666543,1113888.5603459
426,3.63376214032616,6.99557056644986,25.4202394743455,4.81157749190956,216450.477578893,1041468.24603168,3.63376214032616,6.99557056644986,25.4202394743455,4.81157749190956,216450.477578893,1041468.24603168
427,3.10531615632468,9.19884214211112,28.565313123378,4.7520026144038,315889.044160601,1501105.5637127,3.10531615632468,9.19884214211112,28.565313123378,4.7520026144038,315889.044160601,1501105.5637127
428,3.338398280387,7.09461120684321,23.6846378529397,5.37844146172474,227605.643172486,1224163.62816142,3.338398280387,7.09461120684321,23.6846378529397,5.37844146172474,227605.643172486,1224163.62816142
429,3.82672143191077,7.06897388205312,27.0509938560702,5.109375,220708.502470289,1127682.50480913,3.82672143191077,7.06897388205312,27.0509938560702,5.109375,220708.502470289,1127682.50480913
430,3.77992892561983,7.46251050977584,28.2077593336437,5.1195652173913,253814.777840833,1299421.30829383,3.77992892561983,7.46251050977584,28.2077593336437,5.1195652173913,253814.777840833,1299421.30829383
431,3.80741280268606,7.09461120684321,27.0121135390148,4.64111111111111,248297.065279075,1152374.268523,3.80741280268606,7.09461120684321,27.0121135390148,4.64111111111111,248297.065279075,1152374.268523
432,3.98181507423411,7.11012755224798,28.3112130672683,4.61546961325967,249676.493419515,1152374.268523,3.98181507423411,7.11012755224798,28.3112130672683,4.61546961325967,249676.493419515,1152374.268523
433,3.74446888572856,7.11012755224798,26.6236513929539,4.48611246811933,248297.065279075,1113888.5603459,3.74446888572856,7.11012755224798,26.6236513929539,4.48611246811933,248297.065279075,1113888.5603459
434,3.80578235711334,7.43899950409728,28.3112130672683,4.70725388601036,276655.246176996,1302286.48265182,3.80578235711334,7.43899950409728,28.3112130672683,4.70725388601036,276655.246176996,1302286.48265182
435,3.36058943267983,7.40691570087657,24.8916026331161,3.94105362219653,276511.901489858,1089748.23094705,3.36058943267983,7.40691570087657,24.8916026331161,3.94105362219653,276511.901489858,1089748.23094705
436,3.37398435185111,7.59232188924848,25.616375248541,4.49989072461222,289404.023864167,1302286.48265182,3.37398435185111,7.59232188924848,25.616375248541,4.49989072461222,289404.023864167,1302286.48265182
437,3.46900970360666,8.23442871712904,28.565313123378,4.25259943253894,306233.047177526,1302286.48265182,3.46900970360666,8.23442871712904,28.565313123378,4.25259943253894,306233.047177526,1302286.48265182
438,3.02470507390388,6.71160438983788,20.3006238519782,4.94630166168302,215017.03070751,1063539.09627871,3.02470507390388,6.71160438983788,20.3006238519782,4.94630166168302,215017.03070751,1063539.09627871
439,2.98702406226296,6.92494004663026,20.6849625490129,3.94470421227018,248297.065279075,979458.479300691,2.98702406226296,6.92494004663026,20.6849625490129,3.94470421227018,248297.065279075,979458.479300691
440,3.6205416307202,7.56202411954871,27.3786231373364,6.9333864118896,216049.112454906,1497951.98059565,3.6205416307202,7.56202411954871,27.3786231373364,6.9333864118896,216049.112454906,1497951.98059565
441,3.22182665157149,6.77941651389654,21.8421048065757,5.28522617658733,238812.248772474,1262176.74850197,3.22182665157149,6.77941651389654,21.8421048065757,5.28522617658733,238812.248772474,1262176.74850197
442,3.73633426346728,7.54958131274561,28.2077593336437,4.60829493087558,299335.90647533,1379428.14043931,3.73633426346728,7.54958131274561,28.2077593336437,4.60829493087558,299335.90647533,1379428.14043931
443,3.39459238267905,7.36897097780377,25.0146527494357,4.57614768034977,283955.282709431,1299421.30829383,3.39459238267905,7.36897097780377,25.0146527494357,4.57614768034977,283955.282709431,1299421.30829383
444,3.93189053110685,6.96322110718304,27.3786231373364,4.66921723425473,276299.456529993,1290102.18424506,3.93189053110685,6.96322110718304,27.3786231373364,4.66921723425473,276299.456529993,1290102.18424506
445,3.91370837836185,6.99557056644986,27.3786231373364,4.64502288642038,298156.949247747,1384945.85300106,3.91370837836185,6.99557056644986,27.3786231373364,4.64502288642038,298156.949247747,1384945.85300106
446,3.56041160387087,6.9439925859831,24.7234717803275,5.61146527212733,262091.346683468,1470716.49003937,3.56041160387087,6.9439925859831,24.7234717803275,5.61146527212733,262091.346683468,1470716.49003937
447,3.67093233743911,7.36897097780377,27.0509938560702,4.86578815720667,267052.585585599,1299421.30829383,3.67093233743911,7.36897097780377,27.0509938560702,4.86578815720667,267052.585585599,1299421.30829383
448,3.66050048184763,6.71160438983788,24.5678311029722,5.96421471172962,216307.132891755,1290102.18424506,3.66050048184763,6.71160438983788,24.5678311029722,5.96421471172962,216307.132891755,1290102.18424506
449,3.32512596748221,8.23442871712904,27.380512754707,4.29551954242135,289404.023864167,1243140.6401639,3.32512596748221,8.23442871712904,27.380512754707,4.29551954242135,289404.023864167,1243140.6401639
450,3.32089793980395,7.53249669302166,25.0146527494357,3.98388644148781,276655.246176996,1102163.08421101,3.32089793980395,7.53249669302166,25.0146527494357,3.98388644148781,276655.246176996,1102163.08421101
451,4.272894425785,8.03251732645172,34.322098509217,4.51945878957516,308191.077347431,1392856.87338648,4.272894425785,8.03251732645172,34.322098509217,4.51945878957516,308191.077347431,1392856.87338648
452,3.80716546752665,7.10528451857492,27.0509938560702,5.59751552795031,222087.930610728,1243140.6401639,3.80716546752665,7.10528451857492,27.0509938560702,5.59751552795031,222087.930610728,1243140.6401639
453,3.95658967819171,7.83439289892703,30.9974780787931,5.16152538256012,283955.282709431,1465642.39921676,3.95658967819171,7.83439289892703,30.9974780787931,5.16152538256012,283955.282709431,1465642.39921676
454,3.66668819546771,6.98624313902793,25.616375248541,4.25000128558673,262091.346683468,1113888.5603459,3.66668819546771,6.98624313902793,25.616375248541,4.25000128558673,262091.346683468,1113888.5603459
455,3.40914661091673,7.80947680797887,26.6236513929539,4.63917525773196,278088.693048379,1290102.18424506,3.40914661091673,7.80947680797887,26.6236513929539,4.63917525773196,278088.693048379,1290102.18424506
456,3.35991805860962,6.96322110718304,23.395852344116,4.27835051546392,278088.693048379,1189760.90324822,3.35991805860962,6.96322110718304,23.395852344116,4.27835051546392,278088.693048379,1189760.90324822
457,4.54075678771903,6.02994479439211,27.380512754707,4.51639532218117,255153.543106245,1152374.268523,4.54075678771903,6.02994479439211,27.380512754707,4.51639532218117,255153.543106245,1152374.268523
458,3.76626817939542,7.06897388205312,26.6236513929539,4.27835051546392,278088.693048379,1189760.90324822,3.76626817939542,7.06897388205312,26.6236513929539,4.27835051546392,278088.693048379,1189760.90324822
459,3.09338110274472,7.2689962941498,22.4857757722444,3.94408387418872,276299.456529993,1089748.23094705,3.09338110274472,7.2689962941498,22.4857757722444,3.94408387418872,276299.456529993,1089748.23094705
460,3.42558789475785,8.23442871712904,28.2077593336437,4.31603773584906,292438.765773133,1262176.74850197,3.42558789475785,8.23442871712904,28.2077593336437,4.31603773584906,292438.765773133,1262176.74850197
461,3.1645607602361,7.76342531060748,24.5678311029722,3.81295336787565,276655.246176996,1054873.55265104,3.1645607602361,7.76342531060748,24.5678311029722,3.81295336787565,276655.246176996,1054873.55265104
462,3.31707317073171,6.58475218433533,21.8421048065757,3.94017595307918,235192.497944902,926699.824747126,3.31707317073171,6.58475218433533,21.8421048065757,3.94017595307918,235192.497944902,926699.824747126
463,3.6057021786365,7.05001084808346,25.4202394743455,5.94665630207258,234225.218784047,1392856.87338648,3.6057021786365,7.05001084808346,25.4202394743455,5.94665630207258,234225.218784047,1392856.87338648
464,3.5289085108772,6.71160438983788,23.6846378529397,5.05524861878453,249676.493419515,1262176.74850197,3.5289085108772,6.71160438983788,23.6846378529397,5.05524861878453,249676.493419515,1262176.74850197
465,3.94779411764706,7.10528451857492,28.0502004266388,4.64130434782609,263754.224334545,1224163.62816142,3.94779411764706,7.10528451857492,28.0502004266388,4.64130434782609,263754.224334545,1224163.62816142
466,3.61068062811284,7.09461120684321,25.616375248541,4.27835051546392,278088.693048379,1189760.90324822,3.61068062811284,7.09461120684321,25.616375248541,4.27835051546392,278088.693048379,1189760.90324822
467,3.75369542055921,6.77941651389654,25.447864722277,5.54774295884798,234225.218784047,1299421.30829383,3.75369542055921,6.77941651389654,25.447864722277,5.54774295884798,234225.218784047,1299421.30829383
468,3.20542491720922,7.7654611404181,24.8916026331161,4.52127659574468,324165.613003237,1465642.39921676,3.20542491720922,7.7654611404181,24.8916026331161,4.52127659574468,324165.613003237,1465642.39921676
469,3.81071251010374,7.54958131274561,28.7692839545251,5.00863017301938,276511.901489858,1384945.85300106,3.81071251010374,7.54958131274561,28.7692839545251,5.00863017301938,276511.901489858,1384945.85300106
470,3.79431643625192,6.08812969488174,23.1002905673232,4.65186052792972,214776.9614664,999112.469354229,3.79431643625192,6.08812969488174,23.1002905673232,4.65186052792972,214776.9614664,999112.469354229
471,3.35178949121135,7.59232188924848,25.447864722277,4.51657458563536,249676.493419515,1127682.50480913,3.35178949121135,7.59232188924848,25.447864722277,4.51657458563536,249676.493419515,1127682.50480913
472,3.12462041804598,7.39299098025137,23.1002905673232,4.19724770642202,300715.334615769,1262176.74850197,3.12462041804598,7.39299098025137,23.1002905673232,4.19724770642202,300715.334615769,1262176.74850197
473,3.21410383135999,7.36897097780377,23.6846378529397,4.05867780146568,276655.246176996,1122854.5063176,3.21410383135999,7.36897097780377,23.6846378529397,4.05867780146568,276655.246176996,1122854.5063176
474,3.04149914862737,7.39299098025137,22.4857757722444,4.45515590361834,267052.585585599,1189760.90324822,3.04149914862737,7.39299098025137,22.4857757722444,4.45515590361834,267052.585585599,1189760.90324822
475,3.89224924242424,7.43899950409728,28.9544401842169,5.23178756476684,266229.631104786,1392856.87338648,3.89224924242424,7.43899950409728,28.9544401842169,5.23178756476684,266229.631104786,1392856.87338648
476,3.71539299310638,7.36897097780377,27.3786231373364,4.82544038024159,238812.248772474,1152374.268523,3.71539299310638,7.36897097780377,27.3786231373364,4.82544038024159,238812.248772474,1152374.268523
477,3.82122129600646,7.06897388205312,27.0121135390148,4.97900552486188,249676.493419515,1243140.6401639,3.82122129600646,7.06897388205312,27.0121135390148,4.97900552486188,249676.493419515,1243140.6401639
478,2.83916430412371,7.46251050977584,21.1872934585036,3.90062284011765,295433.400192119,1152374.268523,2.83916430412371,7.46251050977584,21.1872934585036,3.90062284011765,295433.400192119,1152374.268523
479,3.45844023113554,7.40691570087657,25.616375248541,4.03647860183252,267052.585585599,1077952.04728032,3.45844023113554,7.40691570087657,25.616375248541,4.03647860183252,267052.585585599,1077952.04728032
480,3.3460954822495,7.43899950409728,24.8916026331161,5.79444783534888,253814.777840833,1470716.49003937,3.3460954822495,7.43899950409728,24.8916026331161,5.79444783534888,253814.777840833,1470716.49003937
481,3.92713020927102,6.77941651389654,26.6236513929539,5.71619812583668,214156.96258468,1224163.62816142,3.92713020927102,6.77941651389654,26.6236513929539,5.71619812583668,214156.96258468,1224163.62816142
482,3.23321171480568,8.23442871712904,26.6236513929539,4.21033478893741,295433.400192119,1243873.52264294,3.23321171480568,8.23442871712904,26.6236513929539,4.21033478893741,295433.400192119,1243873.52264294
483,3.85657327246177,7.40691570087657,28.565313123378,5.03463025781689,276655.246176996,1392856.87338648,3.85657327246177,7.40691570087657,28.565313123378,5.03463025781689,276655.246176996,1392856.87338648
484,3.50582040391795,7.80947680797887,27.3786231373364,4.97350558057959,298156.949247747,1482885.25097225,3.50582040391795,7.80947680797887,27.3786231373364,4.97350558057959,298156.949247747,1482885.25097225
485,3.63114872156356,7.43899950409728,27.0121135390148,5.02352941176471,243685.968135178,1224163.62816142,3.63114872156356,7.43899950409728,27.0121135390148,5.02352941176471,243685.968135178,1224163.62816142
486,3.19292803822254,7.83439289892703,25.0146527494357,4.47588603898563,308191.077347431,1379428.14043931,3.19292803822254,7.83439289892703,25.0146527494357,4.47588603898563,308191.077347431,1379428.14043931
487,3.59239673197098,6.96322110718304,25.0146527494357,4.96099086380777,295433.400192119,1465642.39921676,3.59239673197098,6.96322110718304,25.0146527494357,4.96099086380777,295433.400192119,1465642.39921676
488,3.2027561544138,7.94561418208709,25.447864722277,5.77780524415647,254545.874755265,1470716.49003937,3.2027561544138,7.94561418208709,25.447864722277,5.77780524415647,254545.874755265,1470716.49003937
489,3.59680540547254,7.40202718569262,26.6236513929539,4.27835051546392,278088.693048379,1189760.90324822,3.59680540547254,7.40202718569262,26.6236513929539,4.27835051546392,278088.693048379,1189760.90324822
490,3.68041738976547,7.43899950409728,27.3786231373364,4.6129719528818,269488.011820079,1243140.6401639,3.68041738976547,7.43899950409728,27.3786231373364,4.6129719528818,269488.011820079,1243140.6401639
491,3.83673297278176,7.13592093365985,27.3786231373364,5.41917303419498,254545.874755265,1379428.14043931,3.83673297278176,7.13592093365985,27.3786231373364,5.41917303419498,254545.874755265,1379428.14043931
492,3.17330770078367,6.62293219238287,21.0166017278566,5.11310301473589,215017.03070751,1099404.22793013,3.17330770078367,6.62293219238287,21.0166017278566,5.11310301473589,215017.03070751,1099404.22793013
493,3.94525826149425,6.96534834689506,27.4800981097731,5.51229668111775,271747.343666543,1497951.98059565,3.94525826149425,6.96534834689506,27.4800981097731,5.51229668111775,271747.343666543,1497951.98059565
494,3.67881112120883,6.96322110718304,25.616375248541,4.38265972691648,250853.202492095,1099404.22793013,3.67881112120883,6.96322110718304,25.616375248541,4.38265972691648,250853.202492095,1099404.22793013
495,3.61225549694225,6.92494004663026,25.0146527494357,4.71515151515152,227605.643172486,1073195.09326178,3.61225549694225,6.92494004663026,25.0146527494357,4.71515151515152,227605.643172486,1073195.09326178
496,4.49761479355993,7.54958131274561,33.9551085973882,4.93119266055046,300715.334615769,1482885.25097225,4.49761479355993,7.54958131274561,33.9551085973882,4.93119266055046,300715.334615769,1482885.25097225
497,3.33111293417674,7.11012755224798,23.6846378529397,4.41414686825054,255470.09160936,1127682.50480913,3.33111293417674,7.11012755224798,23.6846378529397,4.41414686825054,255470.09160936,1127682.50480913
498,3.78369500771553,7.54958131274561,28.565313123378,4.22269832114273,267052.585585599,1127682.50480913,3.78369500771553,7.54958131274561,28.565313123378,4.22269832114273,267052.585585599,1127682.50480913
499,3.31874133660695,6.96055770075192,23.1002905673232,4.62308270356671,278088.693048379,1285627.02688943,3.31874133660695,6.96055770075192,23.1002905673232,4.62308270356671,278088.693048379,1285627.02688943
