stage,case_id,parameter,value,lower_bound,upper_bound,transform,is_free_parameter,status,near_bound
polish_1_coordinates,15,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,15,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,15,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,15,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,15,hbar_child_rooms,0.2320584756669226,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,15,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,15,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,15,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,15,psi_child_2007,0.3008074435211235,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,15,psi_child_2023,-0.026531612899735324,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,15,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,15,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,17,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,17,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,17,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,17,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,17,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,17,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,17,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,17,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,17,first_birth_fixed_cost,4.525230650780433,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,17,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,17,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,17,psi_child_2007,0.29996635261875954,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,17,psi_child_2023,-0.027372703802099274,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,17,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,17,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,20,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,20,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,20,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,20,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,20,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,20,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,20,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,20,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,20,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,20,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,20,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,20,psi_child_2007,0.30102722926355807,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,20,psi_child_2023,-0.026311827157300738,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,20,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,20,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,19,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,19,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,19,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,19,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,19,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,19,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,19,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,19,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,19,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,19,hbar_first_child_jump,0.5979477982218557,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,19,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,19,psi_child_2007,0.3007236250153034,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,19,psi_child_2023,-0.02661543140555539,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,19,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,19,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,22,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,22,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,22,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,22,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,22,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,22,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,22,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,22,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,22,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,22,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,22,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,22,psi_child_2007,0.30087533088716095,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,22,psi_child_2023,-0.024631460144110606,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,22,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,22,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,21,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_coordinates,21,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,21,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,21,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,21,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,21,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,21,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_coordinates,21,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_coordinates,21,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,21,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_coordinates,21,psi_child_change_2023,-0.32917231493293403,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_coordinates,21,psi_child_2007,0.30087533088716095,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_coordinates,21,psi_child_2023,-0.028296984045773077,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_coordinates,21,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_coordinates,21,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,4,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_joint,4,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,4,kappa_fert_continuation,1.8013383419458238,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,4,chi,1.0653847323089285,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,4,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,4,theta0,0.5770446432012242,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,4,theta1,0.10264622251351316,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_joint,4,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_joint,4,first_birth_fixed_cost,4.600753112311305,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,4,hbar_first_child_jump,0.6116955496594846,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,4,psi_child_change_2023,-0.3200158980228254,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_joint,4,psi_child_2007,0.29233204502995125,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_joint,4,psi_child_2023,-0.027683852992874125,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_joint,4,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,4,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,12,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_joint,12,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,12,kappa_fert_continuation,1.8013383419458238,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,12,chi,1.0653847323089285,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,12,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,12,theta0,0.5770446432012242,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,12,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_joint,12,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_joint,12,first_birth_fixed_cost,4.600753112311305,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,12,hbar_first_child_jump,0.6116955496594846,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,12,psi_child_change_2023,-0.3200158980228254,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_joint,12,psi_child_2007,0.2923273646965466,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_joint,12,psi_child_2023,-0.027688533326278797,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_joint,12,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,12,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,7,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_joint,7,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,7,kappa_fert_continuation,1.766446315263779,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,7,chi,1.0550159944262254,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,7,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,7,theta0,0.5663517884297847,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,7,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_joint,7,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_joint,7,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,7,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,7,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_joint,7,psi_child_2007,0.29456150558865746,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_joint,7,psi_child_2023,-0.03277755083220135,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_joint,7,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,7,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,11,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_joint,11,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,11,kappa_fert_continuation,1.766446315263779,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,11,chi,1.0550159944262254,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,11,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,11,theta0,0.5663517884297847,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,11,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_joint,11,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_joint,11,first_birth_fixed_cost,4.570469127698956,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,11,hbar_first_child_jump,0.606177699084433,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,11,psi_child_change_2023,-0.3236755132052146,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_joint,11,psi_child_2007,0.29669806637293006,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_joint,11,psi_child_2023,-0.026977446832284535,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_joint,11,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,11,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,8,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_joint,8,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,8,kappa_fert_continuation,1.8013383419458238,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,8,chi,1.0653847323089285,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,8,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,8,theta0,0.5770446432012242,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,8,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_joint,8,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_joint,8,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,8,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,8,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_joint,8,psi_child_2007,0.28803389423819964,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_joint,8,psi_child_2023,-0.03930516218265917,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_joint,8,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,8,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,5,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_joint,5,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,5,kappa_fert_continuation,1.740721549050384,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,5,chi,1.0473057187706067,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,5,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,5,theta0,0.5583977723512051,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,5,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_joint,5,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_joint,5,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,5,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,5,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_joint,5,psi_child_2007,0.29931464825881793,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_joint,5,psi_child_2023,-0.02802440816204088,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_joint,5,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,5,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,3,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_joint,3,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,3,kappa_fert_continuation,1.766446315263779,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,3,chi,1.0550159944262254,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,3,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,3,theta0,0.5663517884297847,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,3,theta1,0.10437601132166746,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_joint,3,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_joint,3,first_birth_fixed_cost,4.570469127698956,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,3,hbar_first_child_jump,0.606177699084433,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,3,psi_child_change_2023,-0.3236755132052146,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_joint,3,psi_child_2007,0.29670048632477697,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_joint,3,psi_child_2023,-0.026975026880437625,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_joint,3,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,3,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,1,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_joint,1,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,1,kappa_fert_continuation,1.740721549050384,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,1,chi,1.0473057187706067,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,1,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,1,theta0,0.5583977723512051,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,1,theta1,0.10569245609520164,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_joint,1,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_joint,1,first_birth_fixed_cost,4.5478217642396945,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,1,hbar_first_child_jump,0.6020557174031443,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,1,psi_child_change_2023,-0.3264227999332593,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_joint,1,psi_child_2007,0.2998476188701721,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_joint,1,psi_child_2023,-0.026575181063087205,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_joint,1,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,1,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,9,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_joint,9,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,9,kappa_fert_continuation,1.740721549050384,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,9,chi,1.0473057187706067,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,9,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,9,theta0,0.5583977723512051,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,9,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_joint,9,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_joint,9,first_birth_fixed_cost,4.5478217642396945,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,9,hbar_first_child_jump,0.6020557174031443,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,9,psi_child_change_2023,-0.3264227999332593,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_joint,9,psi_child_2007,0.2998469694729737,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_joint,9,psi_child_2023,-0.02657583046028561,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_joint,9,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,9,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,10,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_joint,10,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,10,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,10,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,10,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,10,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,10,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_joint,10,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_joint,10,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,10,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,10,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_joint,10,psi_child_2007,0.29880915553068726,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_joint,10,psi_child_2023,-0.026697635500584294,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_joint,10,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,10,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,2,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_joint,2,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,2,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,2,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,2,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,2,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,2,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_joint,2,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_joint,2,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,2,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,2,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_joint,2,psi_child_2007,0.2988105057943076,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
