case,moment,target,baseline,model,baseline_gap,model_gap,abs_gap_improvement
center_mild,own_rate,0.627,0.574877824481063,0.6277971097238352,-0.05212217551893705,0.0007971097238351765,0.051325065795101876
center_mild,own_gradient,0.17,-0.08189595715302245,-0.1676602192291794,-0.2518959571530225,-0.33766021922917944,-0.08576426207615695
center_mild,own_family_gap,0.11,0.38261844706131304,0.31089495991817057,0.27261844706131305,0.20089495991817058,0.07172348714314247
center_mild,prime_childless_renter_median_rooms,4.0,5.766935898924492,5.861971725144189,1.7669358989244923,1.8619717251441887,-0.09503582621969642
center_mild,prime_childless_owner_median_rooms,6.0,6.8,6.8,0.7999999999999998,0.7999999999999998,0.0
center_mild,housing_increment_0to1,0.66443467,0.5914008904712746,0.5863937722302355,-0.07303377952872536,-0.07804089776976453,-0.005007118241039166
center_mild,housing_increment_1to2,0.56581378,1.492481719454366,1.3903860729935102,0.926667939454366,0.8245722929935102,0.10209564646085578
center_mild,young_liquid_wealth_to_income,0.6,1.2146623524737923,1.0913018754132175,0.6146623524737923,0.49130187541321757,0.12336047706057474
center_mild,center_share_nonparents,0.494,0.31623927787718165,0.36014895727814095,-0.17776072212281835,-0.13385104272185905,0.0439096794009593
center_mild,center_share_newparents,0.416,0.3926828644689537,0.48077812604730347,-0.023317135531046307,0.06477812604730349,-0.04146099051625718
center_mild,migration_rate,0.032,0.03350458536257135,0.03433626270339847,0.0015045853625713507,0.00233626270339847,-0.0008316773408271194
center_mild,old_age_own_rate,0.863,0.7089408305733089,0.7717962764458982,-0.15405916942669107,-0.09120372355410178,0.06285544587258929
center_mild,old_age_parent_childless_gap,0.07,0.29081668424259,0.2555255026991562,0.22081668424259,0.1855255026991562,0.0352911815434338
center_mild,inv_pop_share_C,0.45,0.40904444539737816,0.5017340350531184,-0.040955554602621846,0.05173403505311841,-0.010778480450496564
center_mild,inv_rent_ratio_C_over_P,1.14,1.1963150217419762,1.3015744913919471,0.056315021741976334,0.16157449139194724,-0.1052594696499709
alpha_cons_high,tfr,1.7,1.5577399532013758,1.4756763474976922,-0.14226004679862414,-0.2243236525023078,-0.08206360570368365
alpha_cons_high,childless_rate,0.15,0.3506682481240308,0.3850255543218736,0.2006682481240308,0.23502555432187358,-0.034357306197842774
alpha_cons_high,mean_age_first_birth,26.0,34.792929270511685,34.80821922921576,8.792929270511685,8.808219229215759,-0.01528995870407357
alpha_cons_high,tfr_gradient,0.133,-0.23928484835171626,-0.22433636501010024,-0.37228484835171627,-0.35733636501010024,0.014948483341616026
alpha_cons_high,own_rate,0.627,0.574877824481063,0.6418591195766897,-0.05212217551893705,0.014859119576689728,0.037263055942247325
alpha_cons_high,own_gradient,0.17,-0.08189595715302245,-0.06172828316181245,-0.2518959571530225,-0.23172828316181246,0.020167673991210028
alpha_cons_high,own_family_gap,0.11,0.38261844706131304,0.2642023447293028,0.27261844706131305,0.15420234472930283,0.11841610233201022
alpha_cons_high,prime_childless_renter_median_rooms,4.0,5.766935898924492,5.0446488527553015,1.7669358989244923,1.0446488527553015,0.7222870461691908
alpha_cons_high,prime_childless_owner_median_rooms,6.0,6.8,5.4,0.7999999999999998,-0.5999999999999996,0.20000000000000018
alpha_cons_high,housing_increment_0to1,0.66443467,0.5914008904712746,0.6286771724983753,-0.07303377952872536,-0.03575749750162471,0.03727628202710065
alpha_cons_high,housing_increment_1to2,0.56581378,1.492481719454366,1.4075983237438923,0.926667939454366,0.8417845437438922,0.08488339571047376
alpha_cons_high,young_liquid_wealth_to_income,0.6,1.2146623524737923,1.257588028338861,0.6146623524737923,0.657588028338861,-0.04292567586506868
alpha_cons_high,center_share_nonparents,0.494,0.31623927787718165,0.34622580350374427,-0.17776072212281835,-0.14777419649625573,0.02998652562656262
alpha_cons_high,center_share_newparents,0.416,0.3926828644689537,0.42851725232288235,-0.023317135531046307,0.012517252322882366,0.01079988320816394
alpha_cons_high,migration_rate,0.032,0.03350458536257135,0.03390112490869038,0.0015045853625713507,0.001901124908690377,-0.0003965395461190263
alpha_cons_high,old_age_own_rate,0.863,0.7089408305733089,0.717967801874033,-0.15405916942669107,-0.14503219812596702,0.009026971300724052
alpha_cons_high,old_age_parent_childless_gap,0.07,0.29081668424259,0.21142155665461115,0.22081668424259,0.14142155665461115,0.07939512758797884
alpha_cons_high,inv_pop_share_C,0.45,0.40904444539737816,0.43559861752412177,-0.040955554602621846,-0.014401382475878244,0.026554172126743603
alpha_cons_high,inv_rent_ratio_C_over_P,1.14,1.1963150217419762,1.1866323194963107,0.056315021741976334,0.04663231949631075,0.009682702245665586
alpha_high_fertility_mid_finance,tfr,1.7,1.5577399532013758,1.6732819984363028,-0.14226004679862414,-0.02671800156369719,0.11554204523492695
alpha_high_fertility_mid_finance,childless_rate,0.15,0.3506682481240308,0.30960041250680087,0.2006682481240308,0.15960041250680088,0.04106783561722993
alpha_high_fertility_mid_finance,mean_age_first_birth,26.0,34.792929270511685,34.44541290012637,8.792929270511685,8.445412900126371,0.34751637038531413
alpha_high_fertility_mid_finance,tfr_gradient,0.133,-0.23928484835171626,-0.25075885263219466,-0.37228484835171627,-0.38375885263219467,-0.0114740042804784
alpha_high_fertility_mid_finance,own_rate,0.627,0.574877824481063,0.6440202700952367,-0.05212217551893705,0.017020270095236656,0.0351019054237004
alpha_high_fertility_mid_finance,own_gradient,0.17,-0.08189595715302245,0.046137909841773905,-0.2518959571530225,-0.1238620901582261,0.12803386699479638
alpha_high_fertility_mid_finance,own_family_gap,0.11,0.38261844706131304,0.184065959739949,0.27261844706131305,0.07406595973994899,0.19855248732136405
alpha_high_fertility_mid_finance,prime_childless_renter_median_rooms,4.0,5.766935898924492,5.0917400590493065,1.7669358989244923,1.0917400590493065,0.6751958398751858
alpha_high_fertility_mid_finance,prime_childless_owner_median_rooms,6.0,6.8,5.4,0.7999999999999998,-0.5999999999999996,0.20000000000000018
alpha_high_fertility_mid_finance,housing_increment_0to1,0.66443467,0.5914008904712746,0.6931391258078756,-0.07303377952872536,0.028704455807875617,0.044329323720849745
alpha_high_fertility_mid_finance,housing_increment_1to2,0.56581378,1.492481719454366,1.3751475866919396,0.926667939454366,0.8093338066919396,0.11733413276242644
alpha_high_fertility_mid_finance,young_liquid_wealth_to_income,0.6,1.2146623524737923,1.3224084342480429,0.6146623524737923,0.7224084342480429,-0.1077460817742506
alpha_high_fertility_mid_finance,center_share_nonparents,0.494,0.31623927787718165,0.3422206902602284,-0.17776072212281835,-0.1517793097397716,0.025981412383046742
alpha_high_fertility_mid_finance,center_share_newparents,0.416,0.3926828644689537,0.4176766070902395,-0.023317135531046307,0.0016766070902395347,0.021640528440806772
alpha_high_fertility_mid_finance,migration_rate,0.032,0.03350458536257135,0.03377567601853779,0.0015045853625713507,0.0017756760185377862,-0.00027109065596643556
alpha_high_fertility_mid_finance,old_age_own_rate,0.863,0.7089408305733089,0.7267940470714969,-0.15405916942669107,-0.13620595292850313,0.01785321649818794
alpha_high_fertility_mid_finance,old_age_parent_childless_gap,0.07,0.29081668424259,0.199094024217633,0.22081668424259,0.129094024217633,0.09172266002495699
alpha_high_fertility_mid_finance,inv_pop_share_C,0.45,0.40904444539737816,0.431144496823522,-0.040955554602621846,-0.018855503176477995,0.022100051426143852
alpha_high_fertility_mid_finance,inv_rent_ratio_C_over_P,1.14,1.1963150217419762,1.182142775530594,0.056315021741976334,0.04214277553059409,0.014172246211382244
