coefficient_i,coefficient_j,covariance
L8event,L3event,.0057034085240542
L8event,L4event,.0125476572878394
L8event,L5event,.0069243822388854
L8event,L6event,.0145065091242159
L8event,L7event,.0084053654338787
L8event,L8event,.0255216914629396
L8event,L9event,.0086585572233989
L8event,L10event,.0155680434663325
L8event,L11event,.011108483254419
L8event,F1event,.0052992392030282
L8event,F3event,.004116996315278
L8event,F4event,.0073212096495926
L8event,F5event,.0041120123448186
L8event,F7event,.0042957367760932
L9event,L0event,.0043521647526149
L9event,L1event,.0101237309653082
L9event,L2event,.0053180546800457
L9event,L3event,.0115293848768766
L9event,L4event,.0064599963282056
L9event,L5event,.0129074956967975
L9event,L6event,.0078697265266396
L9event,L7event,.0149675012900391
L9event,L8event,.0086585572233989
L9event,L9event,.0238498585739253
L9event,L10event,.0084163014820558
L9event,L11event,.0120542998102846
L9event,F1event,.0087985791710868
L9event,F3event,.0074353292257091
L9event,F4event,.0022916269278601
L9event,F5event,.0070345723399773
L9event,F7event,-.0001504132954129
L10event,L0event,.0087548666789823
L10event,L1event,.0056455418727293
L10event,L2event,.0104362811196965
L10event,L3event,.0058668071456377
L10event,L4event,.012125545175797
L10event,L5event,.0074845506603656
L10event,L6event,.0141353833864024
L10event,L7event,.0084354840919773
L10event,L8event,.0155680434663325
L10event,L9event,.0084163014820558
L10event,L10event,.0272348679544372
L10event,L11event,.0124560025401226
L10event,F1event,.0051888021742197
L10event,F3event,.0041875240068244
L10event,F4event,.0067333248892167
L10event,F5event,.0042941855589287
L10event,F7event,.0042673197458175
L11event,L0event,.0056638678603953
L11event,L1event,.0071949043476013
L11event,L2event,.0072096741671048
L11event,L3event,.0083670989724832
L11event,L4event,.0087056355405138
L11event,L5event,.0100386839273273
L11event,L6event,.0105657245292981
L11event,L7event,.0114765469166271
L11event,L8event,.011108483254419
L11event,L9event,.0120542998102846
L11event,L10event,.0124560025401226
L11event,L11event,.0159293669598157
L11event,F1event,.005866642334388
L11event,F3event,.0045963806563048
L11event,F4event,.003234910662507
L11event,F5event,.0039762032595179
L11event,F7event,.0007176336376041
F1event,L0event,.0060811541677879
F1event,L1event,.0113295116836445
F1event,L2event,.0056306562830686
F1event,L3event,.0113197290025092
F1event,L4event,.0058701048023629
F1event,L5event,.0106054839813034
F1event,L6event,.0057549442690868
F1event,L7event,.0105576678308987
F1event,L8event,.0052992392030282
F1event,L9event,.0087985791710868
F1event,L10event,.0051888021742197
F1event,L11event,.005866642334388
F1event,F1event,.024196853258159
F1event,F3event,.0119752058201475
F1event,F4event,.0049670180568846
F1event,F5event,.0122483548194868
F1event,F7event,.0032813362935316
F3event,L0event,.0045428093704
F3event,L1event,.0108597099278331
F3event,L2event,.004924543688127
F3event,L3event,.0108094981097767
F3event,L4event,.0053315359863925
F3event,L5event,.0102041236201141
F3event,L6event,.0051841835267376
F3event,L7event,.0092771683332629
F3event,L8event,.004116996315278
F3event,L9event,.0074353292257091
F3event,L10event,.0041875240068244
F3event,L11event,.0045963806563048
F3event,F1event,.0119752058201475
F3event,F3event,.0323098475290864
F3event,F4event,.005413411185799
F3event,F5event,.0156809626521455
F3event,F7event,.0040677374770063
F4event,L0event,.0092889329035408
F4event,L1event,.0041168286382482
F4event,L2event,.0096843993933925
F4event,L3event,.0036642285393467
F4event,L4event,.0091556949338712
F4event,L5event,.0034305501416459
F4event,L6event,.0088280621650081
F4event,L7event,.0029250509265544
F4event,L8event,.0073212096495926
F4event,L9event,.0022916269278601
F4event,L10event,.0067333248892167
F4event,L11event,.003234910662507
F4event,F1event,.0049670180568846
F4event,F3event,.005413411185799
F4event,F4event,.0324239514977777
F4event,F5event,.0076818083046856
F4event,F7event,.0103450531012094
F5event,L0event,.0056183289085564
F5event,L1event,.0119536104656453
F5event,L2event,.0053938804819898
F5event,L3event,.0112950649737467
F5event,L4event,.0057885789230749
F5event,L5event,.0102049245084252
F5event,L6event,.0052481784620178
F5event,L7event,.008825848156123
F5event,L8event,.0041120123448186
F5event,L9event,.0070345723399773
F5event,L10event,.0042941855589287
F5event,L11event,.0039762032595179
F5event,F1event,.0122483548194868
F5event,F3event,.0156809626521455
F5event,F4event,.0076818083046856
F5event,F5event,.0548064986235452
F5event,F7event,.0063961017133601
F7event,L0event,.0075019701939969
F7event,L1event,.0025755997137799
F7event,L2event,.0073619140748988
F7event,L3event,.0016792441790453
F7event,L4event,.0064188550178107
F7event,L5event,.0007252653574529
F7event,L6event,.0050979183353545
F7event,L7event,.0001864015461736
F7event,L8event,.0042957367760932
F7event,L9event,-.0001504132954129
F7event,L10event,.0042673197458175
F7event,L11event,.0007176336376041
F7event,F1event,.0032813362935316
F7event,F3event,.0040677374770063
F7event,F4event,.0103450531012094
F7event,F5event,.0063961017133601
F7event,F7event,.0198773672143443
