coefficient_i,coefficient_j,covariance
F5event,F4event,.0034551970981248
F5event,F5event,.0442948110836704
F5event,F7event,.0051430198186405
F7event,L0event,.0054556104412375
F7event,L1event,.0036227816892416
F7event,L2event,.005324651729337
F7event,L3event,.0030396219434598
F7event,L4event,.0048975503222059
F7event,L5event,.002587773730614
F7event,L6event,.0034225673556622
F7event,L7event,.0023052908424439
F7event,L8event,.0021793327310225
F7event,L9event,.0025187260091247
F7event,L10event,.0020423607218171
F7event,L11event,.0009628205500865
F7event,F1event,.0039087177109846
F7event,F3event,.0038403169757424
F7event,F4event,.008637012218752
F7event,F5event,.0051430198186405
F7event,F7event,.019967058804367
