stage,case_id,label,candidate,moment,target,model,gap,weight,loss_contribution,standardized_gap
round1,12,coordinate_5_minus,task_012,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.329255702670197,0.5492852207282297,11.973159013172177,3.6124727362159117,1.9006506086642836
round1,12,coordinate_5_minus,task_012,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.022151880823507,0.14905188082350662,6.287669427540395,0.13968977630625593,0.37375095492353716
round1,12,coordinate_5_minus,task_012,annual_bequest_flow_to_aggregate_wealth,0.0088,0.00845076749628074,-0.0003492325037192604,5165289.256198346,0.6299759382955744,-0.7937102357255917
round1,12,coordinate_5_minus,task_012,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.2741988681076446,-0.17391188633787547,56.95977216091135,1.7227679151070479,-1.3125425383990599
round1,13,coordinate_5_plus,task_013,tfr,1.918,1.921698203025744,0.0036982030257439735,1425.7389910084596,0.01949941247043943,0.13964029672855693
round1,13,coordinate_5_plus,task_013,childless_rate,0.188,0.18985909063054035,0.0018590906305403498,17180.743822072007,0.05938039557984455,0.24368092986494563
round1,13,coordinate_5_plus,task_013,mean_age_first_birth,26.0446272574833,26.251657105922895,0.20702984843959626,44.44444444444444,1.904949250885431,1.3801989895973084
round1,13,coordinate_5_plus,task_013,share_first_births_age30plus,0.260327401666964,0.2371602190541451,-0.023167182612818887,10000.0,5.367183502156977,-2.3167182612818884
round1,13,coordinate_5_plus,task_013,housing_increment_0to1,0.7202462623815278,0.46627030043153095,-0.25397596194999683,137.5652749002964,8.87348150007054,-2.9788389516841187
round1,13,coordinate_5_plus,task_013,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3792673547238561,0.011567795913856094,2958.514988007638,0.3958904355720251,0.6291982482270791
round1,13,coordinate_5_plus,task_013,own_family_gap,0.16766167,0.16962559224539553,0.0019639222453955163,14229.590955975675,0.05488339835925071,0.23427206056047467
round1,13,coordinate_5_plus,task_013,own_rate,0.575472,0.5468162661270898,-0.028655733872910205,1207.8460856134493,0.9918241222590966,-0.9959036711746255
round1,13,coordinate_5_plus,task_013,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.327924024029768,0.5479535420878001,11.973159013172177,3.5949779223584497,1.896042700563057
round1,13,coordinate_5_plus,task_013,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.040137348021656,0.1670373480216556,6.287669427540395,0.1754352553278422,0.4188499198135798
round1,13,coordinate_5_plus,task_013,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008519478810809809,-0.0002805211891901919,5165289.256198346,0.40646765281342667,-0.637548157250436
round1,13,coordinate_5_plus,task_013,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3037105286766377,-0.14440022576888234,56.95977216091135,1.1876924287421395,-1.08981302467081
round1,14,coordinate_6_minus,task_014,tfr,1.918,1.921700220885198,0.003700220885198169,1425.7389910084596,0.019520697298800793,0.13971648900112252
round1,14,coordinate_6_minus,task_014,childless_rate,0.188,0.18985843479095105,0.0018584347909510468,17180.743822072007,0.05933850720239335,0.24359496547012902
round1,14,coordinate_6_minus,task_014,mean_age_first_birth,26.0446272574833,26.251687783676086,0.20706052619278736,44.44444444444444,1.9055138447659548,1.3804035079519157
round1,14,coordinate_6_minus,task_014,share_first_births_age30plus,0.260327401666964,0.23716172712940722,-0.023165674537556774,10000.0,5.3664847678000624,-2.3165674537556775
round1,14,coordinate_6_minus,task_014,housing_increment_0to1,0.7202462623815278,0.4660740323452668,-0.254172230036261,137.5652749002964,8.887201335212216,-2.981140945210779
round1,14,coordinate_6_minus,task_014,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3792148421099011,0.011515283299901091,2958.514988007638,0.3923042632636822,0.6263419699043664
round1,14,coordinate_6_minus,task_014,own_family_gap,0.16766167,0.16958058832007228,0.001918918320072266,14229.590955975675,0.052396875995576825,0.22890363910514142
round1,14,coordinate_6_minus,task_014,own_rate,0.575472,0.5466487063982777,-0.02882329360172231,1207.8460856134493,1.0034570935527227,-1.0017270554161561
round1,14,coordinate_6_minus,task_014,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.3285336282128295,0.5485631462708618,11.973159013172177,3.6029812746583225,1.8981520683702668
round1,14,coordinate_6_minus,task_014,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.031858329221609,0.15875832922160882,6.287669427540395,0.15847572241069205,0.3980900933340241
round1,14,coordinate_6_minus,task_014,annual_bequest_flow_to_aggregate_wealth,0.0088,0.00848704971532701,-0.0003129502846729911,5165289.256198346,0.505877482835259,-0.7112506469840706
round1,14,coordinate_6_minus,task_014,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3036067260614077,-0.14450402838411236,56.95977216091135,1.1894005963253171,-1.0905964406348103
round1,15,coordinate_6_plus,task_015,tfr,1.918,1.9216986563204594,0.0036986563204595146,1425.7389910084596,0.01950419291233055,0.13965741266517345
round1,15,coordinate_6_plus,task_015,childless_rate,0.188,0.18985853340516412,0.00185853340516412,17180.743822072007,0.059344804733491664,0.24360789136128505
round1,15,coordinate_6_plus,task_015,mean_age_first_birth,26.0446272574833,26.251709486901426,0.20708222941812693,44.44444444444444,1.9059133218125224,1.3805481961208461
round1,15,coordinate_6_plus,task_015,share_first_births_age30plus,0.260327401666964,0.23716312085163246,-0.023164280815331534,10000.0,5.365839056915365,-2.3164280815331533
round1,15,coordinate_6_plus,task_015,housing_increment_0to1,0.7202462623815278,0.466041383686016,-0.2542048786955118,137.5652749002964,8.889484620395638,-2.981523875536743
round1,15,coordinate_6_plus,task_015,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.37917519601889804,0.011475637208898049,2958.514988007638,0.3896075764771641,0.6241855304932694
round1,15,coordinate_6_plus,task_015,own_family_gap,0.16766167,0.16957569699255093,0.0019140269925509157,14229.590955975675,0.05213009690796982,0.2283201631656079
round1,15,coordinate_6_plus,task_015,own_rate,0.575472,0.5466027099283794,-0.028869290071620535,1207.8460856134493,1.0066623005844566,-1.0033256204166505
round1,15,coordinate_6_plus,task_015,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.328660457561599,0.5486899756196308,11.973159013172177,3.604647506148556,1.8985909264895784
round1,15,coordinate_6_plus,task_015,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.030605032733917,0.15750503273391736,6.287669427540395,0.1559834678088452,0.3949474241071148
round1,15,coordinate_6_plus,task_015,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008482264553500209,-0.00031773544649979155,5165289.256198346,0.5214659812108567,-0.7221260147722534
round1,15,coordinate_6_plus,task_015,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.303581631185692,-0.14452912325982803,56.95977216091135,1.1898137398507405,-1.0907858359232303
round1,16,coordinate_7_minus,task_016,tfr,1.918,1.921702408440093,0.0037024084400931745,1425.7389910084596,0.019543785228441905,0.13979908879689418
round1,16,coordinate_7_minus,task_016,childless_rate,0.188,0.1898464249178363,0.0018464249178362924,17180.743822072007,0.05857405180982793,0.24202076731104694
round1,16,coordinate_7_minus,task_016,mean_age_first_birth,26.0446272574833,26.251586607933042,0.20695935044974334,44.44444444444444,1.9036521217146523,1.379729002998289
round1,16,coordinate_7_minus,task_016,share_first_births_age30plus,0.260327401666964,0.23715706482216098,-0.02317033684480302,10000.0,5.3686450950163636,-2.317033684480302
round1,16,coordinate_7_minus,task_016,housing_increment_0to1,0.7202462623815278,0.4650912853815834,-0.2551549769999444,137.5652749002964,8.956058225753024,-2.9926674098123605
round1,16,coordinate_7_minus,task_016,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.37794369605879563,0.010244137248795637,2958.514988007638,0.31047350935235496,0.5572014979810759
round1,16,coordinate_7_minus,task_016,own_family_gap,0.16766167,0.16939546476865802,0.001733794768658009,14229.590955975675,0.04277478078206456,0.20682064882903872
round1,16,coordinate_7_minus,task_016,own_rate,0.575472,0.5466636124985231,-0.02880838750147685,1207.8460856134493,1.0024194769270391,-1.0012090076138145
round1,16,coordinate_7_minus,task_016,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.328187171969669,0.5482166900277017,11.973159013172177,3.5984316392036,1.8969532517180279
round1,16,coordinate_7_minus,task_016,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.03127847151786,0.1581784715178598,6.287669427540395,0.15732018555494962,0.396636087055817
round1,16,coordinate_7_minus,task_016,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008484672549649989,-0.0003153274503500114,5165289.256198346,0.5135919470260273,-0.7166532962500258
round1,16,coordinate_7_minus,task_016,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3036585993374694,-0.14445215510805065,56.95977216091135,1.1885468203836422,-1.090204944211703
round1,17,coordinate_7_plus,task_017,tfr,1.918,1.9216985228542733,0.0036985228542734117,1425.7389910084596,0.019502785318302837,0.13965237312091347
round1,17,coordinate_7_plus,task_017,childless_rate,0.188,0.1898703088422738,0.0018703088422737935,17180.743822072007,0.060099189673717086,0.24515136074212823
round1,17,coordinate_7_plus,task_017,mean_age_first_birth,26.0446272574833,26.25180325599228,0.20717599850897983,44.44444444444444,1.9076397492530137,1.3811733233931989
round1,17,coordinate_7_plus,task_017,share_first_births_age30plus,0.260327401666964,0.23716724510775772,-0.02316015655920628,10000.0,5.363928518469456,-2.3160156559206277
round1,17,coordinate_7_plus,task_017,housing_increment_0to1,0.7202462623815278,0.4670145889012369,-0.25323167348029085,137.5652749002964,8.821549398936927,-2.9701093244082664
round1,17,coordinate_7_plus,task_017,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3804269774932889,0.012727418683288916,2958.514988007638,0.47924151865128245,0.6922727198519977
round1,17,coordinate_7_plus,task_017,own_family_gap,0.16766167,0.16976808626829587,0.0021064162682958576,14229.590955975675,0.06313654559466972,0.25126986606966967
round1,17,coordinate_7_plus,task_017,own_rate,0.575472,0.5465982446911297,-0.028873755308870264,1207.8460856134493,1.0069737272674777,-1.0034808056298226
round1,17,coordinate_7_plus,task_017,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.3291419601713965,0.5491714782294288,11.973159013172177,3.6109767952441083,1.9002570339941143
round1,17,coordinate_7_plus,task_017,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.030779371778165,0.1576793717781646,6.287669427540395,0.15632896862828113,0.39538458319499653
round1,17,coordinate_7_plus,task_017,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008484532474951229,-0.00031546752504877165,5165289.256198346,0.5140483438037053,-0.7169716478381173
round1,17,coordinate_7_plus,task_017,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3036928072270317,-0.14441794721848833,56.95977216091135,1.1879839646167079,-1.0899467714602893
round1,18,coordinate_8_minus,task_018,tfr,1.918,1.9216143951574236,0.0036143951574236777,1425.7389910084596,0.01862564367388647,0.1364757988578432
round1,18,coordinate_8_minus,task_018,childless_rate,0.188,0.18923582932413222,0.001235829324132215,17180.743822072007,0.026239705374055056,0.16198674443933694
round1,18,coordinate_8_minus,task_018,mean_age_first_birth,26.0446272574833,26.256345470249958,0.2117182127666588,44.44444444444444,1.9922045163159203,1.4114547517777254
round1,18,coordinate_8_minus,task_018,share_first_births_age30plus,0.260327401666964,0.23747688233355563,-0.02285051933340837,10000.0,5.221462338064697,-2.285051933340837
round1,18,coordinate_8_minus,task_018,housing_increment_0to1,0.7202462623815278,0.4660740890402728,-0.25417217334125497,137.5652749002964,8.887197370499965,-2.981140280245122
round1,18,coordinate_8_minus,task_018,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.37991555159271506,0.012215992782715068,2958.514988007638,0.4415006107634141,0.6644551232125568
round1,18,coordinate_8_minus,task_018,own_family_gap,0.16766167,0.16963687449833653,0.001975204498336519,14229.590955975675,0.05551579303206337,0.23561789624742718
round1,18,coordinate_8_minus,task_018,own_rate,0.575472,0.546619350102141,-0.028852649897858962,1207.8460856134493,1.0055021606616794,-1.0027473064843802
round1,18,coordinate_8_minus,task_018,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.32866574383588,0.5486952618939123,11.973159013172177,3.604716963394156,1.898609218189503
round1,18,coordinate_8_minus,task_018,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.031229915060552,0.1581299150605524,6.287669427540395,0.15722361440551294,0.396514330643311
round1,18,coordinate_8_minus,task_018,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008484553267750264,-0.000315446732249737,5165289.256198346,0.5139805830942007,-0.716924391476675
round1,18,coordinate_8_minus,task_018,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3035872070266903,-0.14452354741882978,56.95977216091135,1.1897219371177066,-1.0907437541043756
round1,19,coordinate_8_plus,task_019,tfr,1.918,1.9217922484274192,0.0037922484274193202,1425.7389910084596,0.020503763631914924,0.14319135320233176
round1,19,coordinate_8_plus,task_019,childless_rate,0.188,0.1904815138788227,0.0024815138788227,17180.743822072007,0.10579749361718326,0.3252652665397633
round1,19,coordinate_8_plus,task_019,mean_age_first_birth,26.0446272574833,26.247000676750787,0.20237341926748798,44.44444444444444,1.8202222589339765,1.3491561284499198
round1,19,coordinate_8_plus,task_019,share_first_births_age30plus,0.260327401666964,0.23684484422588234,-0.02348255744108166,10000.0,5.514305039736996,-2.3482557441081657
round1,19,coordinate_8_plus,task_019,housing_increment_0to1,0.7202462623815278,0.4660372099394543,-0.2542090524420735,137.5652749002964,8.88977653265672,-2.981572828668909
round1,19,coordinate_8_plus,task_019,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3784825340546982,0.010782975244698234,2958.514988007638,0.3439940970394665,0.5865100996909316
round1,19,coordinate_8_plus,task_019,own_family_gap,0.16766167,0.16954144337226312,0.0018797733722631105,14229.590955975675,0.05028094168245207,0.22423412247571078
round1,19,coordinate_8_plus,task_019,own_rate,0.575472,0.5466228329323118,-0.028849167067688142,1207.8460856134493,1.0052594251133022,-1.0026262639255479
round1,19,coordinate_8_plus,task_019,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.328514407421017,0.5485439254790494,11.973159013172177,3.6027287934619046,1.8980855601004674
round1,19,coordinate_8_plus,task_019,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.031163717829603,0.15806371782960316,6.287669427540395,0.15709200629795864,0.39634833959278626
round1,19,coordinate_8_plus,task_019,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008484675215820041,-0.0003153247841799593,5165289.256198346,0.5135832619738527,-0.7166472367726346
round1,19,coordinate_8_plus,task_019,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.303601308565012,-0.14450944588050785,56.95977216091135,1.189489779918344,-1.0906373274000591
round1,20,coordinate_9_minus,task_020,tfr,1.918,1.921703096684915,0.003703096684914975,1425.7389910084596,0.01955105193572271,0.13982507620495943
round1,20,coordinate_9_minus,task_020,childless_rate,0.188,0.18983665232098546,0.0018366523209854546,17180.743822072007,0.05795566136261162,0.24073982089096024
round1,20,coordinate_9_minus,task_020,mean_age_first_birth,26.0446272574833,26.251548302590752,0.20692104510745324,44.44444444444444,1.902947507038253,1.3794736340496883
round1,20,coordinate_9_minus,task_020,share_first_births_age30plus,0.260327401666964,0.2371557047555582,-0.023171696911405804,10000.0,5.369275377540533,-2.3171696911405806
round1,20,coordinate_9_minus,task_020,housing_increment_0to1,0.7202462623815278,0.4649788938859478,-0.25526736849557996,137.5652749002964,8.963949950873978,-2.9939856297039866
round1,20,coordinate_9_minus,task_020,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3792443311179232,0.011544772307923223,2958.514988007638,0.3943161071963898,0.6279459428934865
round1,20,coordinate_9_minus,task_020,own_family_gap,0.16766167,0.1693765067699181,0.0017148367699180989,14229.590955975675,0.041844462186894346,0.20455918993507563
round1,20,coordinate_9_minus,task_020,own_rate,0.575472,0.546665538024908,-0.028806461975091957,1207.8460856134493,1.0022854797954366,-1.0011420877155432
round1,20,coordinate_9_minus,task_020,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.3282052786419065,0.5482347966999388,11.973159013172177,3.5986693433794636,1.8970159048831046
round1,20,coordinate_9_minus,task_020,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.0313287425068385,0.1582287425068385,6.287669427540395,0.1574201978760718,0.3967621426951818
round1,20,coordinate_9_minus,task_020,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008484694877096704,-0.000315305122903297,5165289.256198346,0.5135192176087975,-0.7166025520529477
round1,20,coordinate_9_minus,task_020,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.303659613036839,-0.14445114140868087,56.95977216091135,1.1885301390827037,-1.0901972936504216
round1,21,coordinate_9_plus,task_021,tfr,1.918,1.9216987334305913,0.00369873343059135,1425.7389910084596,0.019505006173382137,0.1396603242634863
round1,21,coordinate_9_plus,task_021,childless_rate,0.188,0.1898794239185458,0.0018794239185457862,17180.743822072007,0.06068641203685257,0.24634612243112855
round1,21,coordinate_9_plus,task_021,mean_age_first_birth,26.0446272574833,26.25184095606083,0.20721369857752947,44.44444444444444,1.9083340834746327,1.3814246571835298
round1,21,coordinate_9_plus,task_021,share_first_births_age30plus,0.260327401666964,0.23716869210705427,-0.02315870955990973,10000.0,5.3632582848025425,-2.315870955990973
round1,21,coordinate_9_plus,task_021,housing_increment_0to1,0.7202462623815278,0.4671613410531785,-0.25308492132834925,137.5652749002964,8.81132787945812,-2.9683880944812655
round1,21,coordinate_9_plus,task_021,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3791526199522819,0.011453061142281895,2958.514988007638,0.3880761313071687,0.6229575678223748
round1,21,coordinate_9_plus,task_021,own_family_gap,0.16766167,0.16977909173477823,0.0021174217347782187,14229.590955975675,0.06379801250685005,0.25258268449529564
round1,21,coordinate_9_plus,task_021,own_rate,0.575472,0.5465891036437682,-0.028882896356231758,1207.8460856134493,1.0076114172036905,-1.003798494322287
round1,21,coordinate_9_plus,task_021,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.329001688809703,0.5490312068677357,11.973159013172177,3.6091323733684835,1.8997716634818205
round1,21,coordinate_9_plus,task_021,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.031135246877414,0.15803524687741444,6.287669427540395,0.15703541954603362,0.39627694803764907
round1,21,coordinate_9_plus,task_021,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008484562275212942,-0.0003154377247870585,5165289.256198346,0.5139512304691944,-0.7169039199705874
round1,21,coordinate_9_plus,task_021,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.303528599123343,-0.1445821553221771,56.95977216091135,1.1906870566098195,-1.0911860779032234
round1,22,coordinate_10_minus,task_022,tfr,1.918,1.9197908559203918,0.001790855920391854,1425.7389910084596,0.004572580087877785,0.06762085542107393
round1,22,coordinate_10_minus,task_022,childless_rate,0.188,0.1902103800919365,0.002210380091936498,17180.743822072007,0.08394133714236084,0.2897263142042173
round1,22,coordinate_10_minus,task_022,mean_age_first_birth,26.0446272574833,26.247562235592724,0.2029349781094254,44.44444444444444,1.830338015123243,1.352899854062836
round1,22,coordinate_10_minus,task_022,share_first_births_age30plus,0.260327401666964,0.23683169809668303,-0.023495703570280968,10000.0,5.5204808626251385,-2.349570357028097
round1,22,coordinate_10_minus,task_022,housing_increment_0to1,0.7202462623815278,0.46560504538455927,-0.2546412169969685,137.5652749002964,8.920028106470044,-2.986641609981024
round1,22,coordinate_10_minus,task_022,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.37940459572826857,0.011705036918268574,2958.514988007638,0.4053398938451732,0.6366630928875752
round1,22,coordinate_10_minus,task_022,own_family_gap,0.16766167,0.1697512881062352,0.002089618106235175,14229.590955975675,0.06213356340726184,0.24926604944769723
round1,22,coordinate_10_minus,task_022,own_rate,0.575472,0.5466209381184769,-0.028851061881523088,1207.8460856134493,1.0053914803657065,-1.002692116437397
round1,22,coordinate_10_minus,task_022,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.328446276316608,0.5484757943746406,11.973159013172177,3.6018339056076685,1.897849811130393
round1,22,coordinate_10_minus,task_022,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.030876700813934,0.15777670081393413,6.287669427540395,0.1565220191651288,0.39562863794868136
round1,22,coordinate_10_minus,task_022,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008484514203333056,-0.000315485796666945,5165289.256198346,0.5141078920381039,-0.7170131742430567
round1,22,coordinate_10_minus,task_022,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3037570213009384,-0.14435373314458166,56.95977216091135,1.1869277478263918,-1.0894621369402389
round1,23,coordinate_10_plus,task_023,tfr,1.918,1.9236022007660016,0.005602200766001708,1425.7389910084596,0.044746324103873844,0.21153326949648807
round1,23,coordinate_10_plus,task_023,childless_rate,0.188,0.18950809672247984,0.0015080967224798403,17180.743822072007,0.03907512306039659,0.19767428527857786
round1,23,coordinate_10_plus,task_023,mean_age_first_birth,26.0446272574833,26.255832340081977,0.21120508259867776,44.44444444444444,1.9825594184673019,1.408033883991185
round1,23,coordinate_10_plus,task_023,share_first_births_age30plus,0.260327401666964,0.23749297632434108,-0.02283442534262292,10000.0,5.2141098072781995,-2.283442534262292
round1,23,coordinate_10_plus,task_023,housing_increment_0to1,0.7202462623815278,0.46651165836646324,-0.25373460401506454,137.5652749002964,8.856624254896083,-2.976008107330369
round1,23,coordinate_10_plus,task_023,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.37896743896944063,0.011267880159440635,2958.514988007638,0.37562822020035347,0.6128851606951774
round1,23,coordinate_10_plus,task_023,own_family_gap,0.16766167,0.16941195540073684,0.001750285400736823,14229.590955975675,0.04359233743682897,0.2087877808609234
round1,23,coordinate_10_plus,task_023,own_rate,0.575472,0.5466289660694559,-0.028843033930544104,1207.8460856134493,1.00483204788299,-1.0024131123858018
round1,23,coordinate_10_plus,task_023,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.328838636549515,0.5488681546075469,11.973159013172177,3.606988998638818,1.8992074659285694
round1,23,coordinate_10_plus,task_023,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.031119212301302,0.15801921230130223,6.287669427540395,0.15700355489942763,0.3962367409761841
round1,23,coordinate_10_plus,task_023,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008484592213436871,-0.00031540778656312905,5165289.256198346,0.5138536767802291,-0.7168358785525659
round1,23,coordinate_10_plus,task_023,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3035962332866644,-0.14451452115885566,56.95977216091135,1.1895733329027176,-1.0906756313875898
round2,1,jump_bound_preserve_3_H0_1.0,task_001,tfr,1.918,1.9225185414418733,0.004518541441873358,1425.7389910084596,0.029109622025350765,0.1706154214171473
round2,1,jump_bound_preserve_3_H0_1.0,task_001,childless_rate,0.188,0.1891821783824928,0.0011821783824927934,17180.743822072007,0.024010875132970854,0.15495442921378805
round2,1,jump_bound_preserve_3_H0_1.0,task_001,mean_age_first_birth,26.0446272574833,26.310609519708805,0.26598226222550636,44.44444444444444,3.144291725271023,1.7732150815033756
round2,1,jump_bound_preserve_3_H0_1.0,task_001,share_first_births_age30plus,0.260327401666964,0.24079542667255255,-0.01953197499441145,10000.0,3.8149804718231413,-1.953197499441145
round2,1,jump_bound_preserve_3_H0_1.0,task_001,housing_increment_0to1,0.7202462623815278,0.47598836855421744,-0.24425789382731034,137.5652749002964,8.207408246625556,-2.864857456598069
round2,1,jump_bound_preserve_3_H0_1.0,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3717577782868391,0.004058219476839098,2958.514988007638,0.048724213275393335,0.2207356185018479
round2,1,jump_bound_preserve_3_H0_1.0,task_001,own_family_gap,0.16766167,0.1690321563241587,0.0013704863241586762,14229.590955975675,0.02672648396187712,0.1634823659049413
round2,1,jump_bound_preserve_3_H0_1.0,task_001,own_rate,0.575472,0.5463750580466655,-0.029096941953334454,1207.8460856134493,1.0226011846414522,-1.0112374521552552
round2,1,jump_bound_preserve_3_H0_1.0,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.332446592283554,0.5524761103415861,11.973159013172177,3.6545655595276587,1.911691805581553
round2,1,jump_bound_preserve_3_H0_1.0,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.0319367442296254,0.15883674422962546,6.287669427540395,0.15863231191485352,0.3982867207362725
round2,1,jump_bound_preserve_3_H0_1.0,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008482827727213121,-0.00031717227278687914,5165289.256198346,0.5196190631445994,-0.7208460745156343
round2,1,jump_bound_preserve_3_H0_1.0,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3030086462250274,-0.14510210822049263,56.95977216091135,1.1992664612335522,-1.095110250720699
round2,2,jump_bound_preserve_3_H0_0.97,task_001,tfr,1.918,1.9225383512933507,0.004538351293350784,1425.7389910084596,0.029365421984342558,0.17136342078851763
round2,2,jump_bound_preserve_3_H0_0.97,task_001,childless_rate,0.188,0.1892866626855573,0.0012866626855572993,17180.743822072007,0.02844273628293152,0.16864974439035335
round2,2,jump_bound_preserve_3_H0_0.97,task_001,mean_age_first_birth,26.0446272574833,26.311393750570467,0.26676649308716804,44.44444444444444,3.1628605259567144,1.7784432872477869
round2,2,jump_bound_preserve_3_H0_0.97,task_001,share_first_births_age30plus,0.260327401666964,0.24083839411178576,-0.01948900755517824,10000.0,3.798214154857945,-1.948900755517824
round2,2,jump_bound_preserve_3_H0_0.97,task_001,housing_increment_0to1,0.7202462623815278,0.480393529066391,-0.2398527333151368,137.5652749002964,7.91403860234704,-2.8131901113054982
round2,2,jump_bound_preserve_3_H0_0.97,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3738375225288113,0.006137963718811312,2958.514988007638,0.11146086466504583,0.3338575514572732
round2,2,jump_bound_preserve_3_H0_0.97,task_001,own_family_gap,0.16766167,0.16924585561202815,0.0015841856120281383,14229.590955975675,0.03571120832436644,0.18897409432079953
round2,2,jump_bound_preserve_3_H0_0.97,task_001,own_rate,0.575472,0.5417384369168601,-0.033733563083139906,1207.8460856134493,1.3744724127865384,-1.1723789544283616
round2,2,jump_bound_preserve_3_H0_0.97,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.281625246648079,0.5016547647061111,11.973159013172177,3.013135299706258,1.7358385004677879
round2,2,jump_bound_preserve_3_H0_0.97,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.029481422733147,0.1563814227331468,6.287669427540395,0.1537658950776802,0.39212994667288575
round2,2,jump_bound_preserve_3_H0_0.97,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008475852527705746,-0.0003241474722942544,5165289.256198346,0.5427251229067891,-0.7366988006687598
round2,2,jump_bound_preserve_3_H0_0.97,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.203966629249263,-0.24414412519625728,56.95977216091135,3.3951643356551506,-1.8425971712925076
round2,3,jump_bound_preserve_3_H0_0.85,task_001,tfr,1.918,1.9225455567151877,0.0045455567151877485,1425.7389910084596,0.02945874143331842,0.17163549001683312
round2,3,jump_bound_preserve_3_H0_0.85,task_001,childless_rate,0.188,0.18979484141767064,0.0017948414176706395,17180.743822072007,0.055347005366451145,0.2352594426722361
round2,3,jump_bound_preserve_3_H0_0.85,task_001,mean_age_first_birth,26.0446272574833,26.314952331755062,0.27032507427176355,44.44444444444444,3.247806479112643,1.802167161811757
